chapter_id,date,sentence
ch5,"February 1st, 1784",What a sad word.
ch10,"July 2nd, 1784",That is the only flour we have until we receive more supplies.
ch12,"September 6th, 1784",The air rings with the sound of their axes from morning until evening.
ch1,"October 6th, 1783",Father says they are all Patriots and have no love for us.
ch9,"June 1st, 1784","I asked Grannie, but she just shushed me.)"
ch2,"November 1st, 1783",I am too tired to write more.
ch10,"July 2nd, 1784",I wonder if life will ever settle down to comfortable boredom again?
ch5,"February 1st, 1784","Maybe not quite, but I am finding it more and more difficult to remember what home was like."
ch7,"April 6th, 1784","“According to your mothers, you are both accomplished stitchers by now."
ch5,"February 1st, 1784","And all because of that wretch, Danny Snyder."
ch1,"October 6th, 1783",Before I could say a thing she wheeled about and disappeared into her own shelter.
ch12,"September 6th, 1784","They don’t even stop for a meal at noon time, just eat what bits of bread and cheese they take with them in the morning."
ch1,"October 6th, 1783",Father sat me down last night and finally had a talk with me.
ch8,"May 2nd, 1784",I cannot say that I will be sorry to see the last of it.
ch1,"October 6th, 1783","Even as we watched, those men ran into the house and began smashing things."
ch2,"November 1st, 1783",Some of the women tried to comfort him but he just shrugged them away.
ch1,"October 6th, 1783","He believed so surely that matters could have been worked out, if only there had been enough good will on both sides."
ch1,"October 6th, 1783","“Get yourself down from there, Fiona, lass."
ch1,"October 6th, 1783",I tried to help Mother with baby Margaret today but it was no use.
ch2,"November 1st, 1783",Grannie has made up her bed beside the hearth.
ch2,"November 1st, 1783",Quite a commotion in a very small boat.
ch3,"December 1st, 1783",Mrs. Livingstone’s quilt was burned clear through.
ch7,"April 6th, 1784","I’m sitting outside in the sunshine and even though my fingers are cold and there is still a chill breeze blowing, I am determined to stay out here."
ch5,"February 1st, 1784",She made no move at all to wipe up the spilled porridge.
ch7,"April 6th, 1784","And then, would you believe it — he had 
her
 up to dance, too!"
ch8,"May 2nd, 1784","There are twelve other 
bateaux
 travelling with us in a kind of brigade."
ch3,"December 1st, 1783","Small enough return have I made for it.”
And I realized then that she knew whose blanket it had been."
ch10,"July 2nd, 1784",I must go.
ch10,"July 2nd, 1784","Later
What a day!"
ch10,"July 2nd, 1784",We are up at sunrise and fall into our beds when the sun goes down.
ch11,"August 2nd, 1784","No door, either, until Father gets a proper saw."
ch1,"October 6th, 1783",I saw Mother look at him and he just shook his head.
ch4,"January 1st, 1784","Mr Mitchell keeps the fire going full blast in the stove in the middle of the room, but even so my fingers get so icy that I can hardly write, and my feet are wet and freezing cold all the day long."
ch1,"October 6th, 1783","When I made my way here to bed, I stumbled over something."
ch2,"November 1st, 1783",I wonder what we will find when we reach Sorel?
ch12,"September 6th, 1784",I danced with Duncan until I was quite dizzy.
ch1,"October 6th, 1783","Some, such as us, wanted to remain British."
ch2,"November 1st, 1783",Angus said that at night they just lay on rags on the floor and he could feel the rats scampering over him.
ch10,"July 2nd, 1784","“It is a good spot.”
I let out my breath with such a huge sigh that I was certain they must have heard it, but they just stood there, looking at each other."
ch1,"October 6th, 1783",They are very dour and keep to themselves.
ch2,"November 1st, 1783",Our song.
ch1,"October 6th, 1783",That is hard to imagine — Mr. Ross was so jovial and friendly yesterday.
ch1,"October 6th, 1783",If you could call it that.
ch10,"July 2nd, 1784",Father was furious.
ch5,"February 1st, 1784",Again that grimace … and then yet another swig of the whiskey.
ch2,"November 1st, 1783",Jamie and I will sleep in a kind of loft.
ch1,"October 6th, 1783",I did that.
ch1,"October 6th, 1783","There was nothing left of the houses but blackened stone chimneys, and the fields around them were trampled and all torn up."
ch9,"June 1st, 1784",I even beat at them with my blanket until Grannie saw me and pulled me away.
ch10,"July 2nd, 1784",We made a very hasty meal — as I described last night — and were soon into our tents and fast asleep.
ch12,"September 6th, 1784","Then, realizing I suppose that we had no means of grinding the corn, they showed Father how to hollow out the top of a stump and grind the corn in that with a stone fastened onto a long pole for leverage."
ch1,"October 6th, 1783","The Negro family is composed of the parents, Obediah and Lisa, and a little girl named Tam."
ch1,"October 6th, 1783",I am going to take this opportunity to write more.
ch1,"October 6th, 1783","Mind you, Laddie is not small, but the look on my father’s face would warn anyone that he has taken as much as he is going to and will not be trifled with further."
ch14,"November 1st, 1784","Later
I managed to give Duncan his socks this evening after everyone else had gone to bed."
ch1,"October 6th, 1783","In any case, I have a small tallow wick burning beside me in my shelter at the moment."
ch2,"November 1st, 1783","When I went down through the trees to the river’s edge to wash, the morning mist was just beginning to clear."
ch10,"July 2nd, 1784",We are about to leave.
ch7,"April 6th, 1784",I couldn’t write about it last night because it was so late when I finally tumbled into bed.
ch1,"October 6th, 1783","And Grannie’s so quick and neat about things, while Father is slow and careful."
ch3,"December 1st, 1783",I can’t imagine how Mother must have felt.
ch1,"October 6th, 1783",Mother and Father burst out from under their tarpaulin and Jamie and I jumped up so fast we knocked our tarpaulin cover right off.
ch10,"July 2nd, 1784",Laddie has just run up to shake himself off all over me.
ch7,"April 6th, 1784",So was Hannah.
ch10,"July 2nd, 1784",It is too dry now and Father says a bonfire would be dangerous.
ch1,"October 6th, 1783","Some people have tents, some just make shelters out of tarpaulins as we do."
ch1,"October 6th, 1783","The dog has adopted Jamie as completely as Jamie has adopted him, and the ungrateful animal has totally forgotten that it was I who first fed him."
ch3,"December 1st, 1783",We seem like such a small family now.
ch2,"November 1st, 1783",That surprised me.
ch5,"February 1st, 1784",I think she thought she’d lost another child.
ch2,"November 1st, 1783","Mother was sitting at the table with her head down on her arms, weeping."
ch10,"July 2nd, 1784",The real work begins today.
ch7,"April 6th, 1784",But what fun!
ch4,"January 1st, 1784",Governor Haldimand said that the British Government has promised the Loyalists enough supplies and provisions to get us established.
ch9,"June 1st, 1784",Tansy tea as a tonic.
ch5,"February 1st, 1784","It hit Danny square on the nose and the ice made it hard enough that it gave him a good thump and wouldn’t you know it, his nose began to bleed."
ch13,"October 3rd, 1784",Angus’s shanty is very small and has no windows at all.
ch2,"November 1st, 1783","They were given hardly any food, and precious little water."
ch1,"October 6th, 1783",The wagon is loaded up with all the things we cannot take.
ch5,"February 1st, 1784",There’s opportunity for us and we must make the best of it.
ch5,"February 1st, 1784",It all started at breakfast time when Father said he was going to attend a meeting to do with planning how we will be moved west up the St. Lawrence to our new settlements in the spring.
ch1,"October 6th, 1783","The Royal Yorkers, they call them."
ch10,"July 2nd, 1784","It took a whole day of bargaining and bartering and Father is exhausted, but we are all well pleased."
ch12,"September 6th, 1784",She writes just the way she talks — her sentences ramble on and on and just run into each other and never seem to stop.
ch7,"April 6th, 1784",I did not think that would ever be possible.
ch2,"November 1st, 1783","Jamie kept hunched up in a corner, all white-faced and quiet."
ch1,"October 6th, 1783",You should have heard the cursing and the yelling.
ch4,"January 1st, 1784","Just exactly at midnight, by the old clock that Father managed to bring with us, there was a knock on the door."
ch2,"November 1st, 1783",I hope it was not a bad omen.
ch8,"May 2nd, 1784",But then I have to open my eyes.
ch1,"October 6th, 1783","How big will the waves be when we get out on the wide part of the lake, I wonder?"
ch11,"August 2nd, 1784","“It’s a lovely cabin you’re building for us, Robert.”
Mother smiles a lot lately and is so much more like her old self."
ch10,"July 2nd, 1784","Mittens has retreated to a safe distance, thoroughly disgusted."
ch6,"March 3rd, 1784",But I don’t even care because we are going to have a quilting bee.
ch6,"March 3rd, 1784",It is snowing again today and just as cold as ever.
ch3,"December 1st, 1783","We always killed a pig and used “everything but the squeal,” as Grannie would say."
ch5,"February 1st, 1784",When Mother saw him lying there she just started to cry and shake and couldn’t do a thing.
ch3,"December 1st, 1783","He worried that it was a little dried up and shrivelled, but I assured him that it was perfect."
ch5,"February 1st, 1784","We will have to be assured of plentiful supplies and help.”
“Governor Haldimand is promising that very thing,” Father answered."
ch1,"October 6th, 1783","The Indian, whose English name is John, is one of a party of Mohawks who are also travelling to Canada, and he has good cause to be angry and bitter."
ch1,"October 6th, 1783",We are to follow this new river now up to Lake Champlain.
ch11,"August 2nd, 1784","Now, as long as we get those supplies …
The roof is going on today!"
ch14,"November 1st, 1784",As I write this I can look around to see Grannie spinning away and Mother sewing and humming under her breath.
ch2,"November 1st, 1783",Angus and Duncan were both in the 2nd Battalion of the Royal Yorkers and they were captured together by a rebel patrol when they were out on a scouting foray.
ch10,"July 2nd, 1784","I am hiding out of her sight in order to write this, and Angus disappeared after the noon meal."
ch13,"October 3rd, 1784","Duncan must have realized what I was going to ask though, and he answered it anyway."
ch5,"February 1st, 1784",I am in disgrace.
ch1,"October 6th, 1783",She seems happier when she is carried and does not cry as much.
ch2,"November 1st, 1783",Almost frightening.
ch9,"June 1st, 1784",Amazing that such a loud purr can come forth from such a small animal!
ch1,"October 6th, 1783","It is a very wide river — bigger than any stream I have ever seen, and the water just seems to rush along in all sorts of ripples and swirls and currents."
ch11,"August 2nd, 1784",Angus says if they see it again they are going to shoot it and we will have bear meat for the whole winter.
ch2,"November 1st, 1783","We built a huge fire and feasted to our hearts’ content on boiled fish, turnips and potatoes, and we are all warm and dry."
ch1,"October 6th, 1783",I wonder if they will talk about what happened?
ch1,"October 6th, 1783",When things settle down.
ch7,"April 6th, 1784",I wonder if Duncan will go to Johnstown as well?
ch1,"October 6th, 1783",Even his voice has shrunk.
ch10,"July 2nd, 1784","Even though they will be settling near us, I am sore afraid it will be quite some time before I see her again."
ch5,"February 1st, 1784",How was I supposed to know there was a lump of ice in it?
ch11,"August 2nd, 1784",It seems Duncan has taken note of my habit of scribbling and thought I might be able to use them.
ch2,"November 1st, 1783","There’s no saying that to Grannie, though."
ch5,"February 1st, 1784",She just shook my hand off.
ch1,"October 6th, 1783","“Here’s a pass for you, Tory,” they shouted, tossing a piece of paper after him."
ch10,"July 2nd, 1784","At first he seemed at a loss as to what to make of them, then he decided he liked them."
ch5,"February 1st, 1784","She was stretched out on her bed, sobbing."
ch1,"October 6th, 1783","“I declare, Robert,” she used to say, “I don’t know where you pick these things up.”
But he never paid her any mind and just kept on singing whatever he wanted to."
ch2,"November 1st, 1783",Baby Margaret died!
ch1,"October 6th, 1783","I don’t dare speak to her, either."
ch5,"February 1st, 1784","“He will need it.”
“Mary, Jamie, outside with you then,” Mother ordered."
ch3,"December 1st, 1783","Father was good at keeping order, but he was never mean."
ch2,"November 1st, 1783",I wonder why he’s bringing soldiers with him.
ch10,"July 2nd, 1784",It is very hard to wait.
ch11,"August 2nd, 1784","Mother has her feather tick that we carried all the way here, but the rest of us will have to do with blankets thrown over balsam fir and pine boughs, until we can harvest straw next summer or get corn husks next fall."
ch10,"July 2nd, 1784",I joined her.
ch8,"May 2nd, 1784",I am too cold and wet to write much.
ch4,"January 1st, 1784",She is still weak and Aunt Norah insists on her resting up until she gets her strength back.
ch10,"July 2nd, 1784","Oh, how I hope this means Mother is starting to accept our new life."
ch1,"October 6th, 1783",Hannah took me over to their campsite to show the oxen to me and introduce me to her family.
ch1,"October 6th, 1783",Then he said a few words in his own language that sounded like a question.
ch1,"October 6th, 1783",It was our field!
ch3,"December 1st, 1783","Then, just as I was leaving, Mother thrust something into my hand."
ch2,"November 1st, 1783",They have made arrangements to hire a wagon and will go west to Montréal.
ch3,"December 1st, 1783","We have long tables set up as desks, with benches to sit on."
ch5,"February 1st, 1784",It was up to Father to pick him up and bring him into the warmth of our cabin.
ch2,"November 1st, 1783",When I came down from the loft this morning I knew at once something dreadful had happened.
ch6,"March 3rd, 1784","It feels splendid, even though it is still freezing, and the ice on the river is beginning to show soft spots."
ch10,"July 2nd, 1784","Father would not allow Jamie to use one, much to his disgust, but set him to collecting the branches as we chopped, and piling them up."
ch1,"October 6th, 1783",It was much quieter when they were sick.
ch1,"October 6th, 1783","“I wish John had stayed with us a little longer,” I said to Father this morning, but he just smiled and gave me a hug."
ch2,"November 1st, 1783",With no wagon.
ch13,"October 3rd, 1784","I have not said so, though, as I do not wish to be teased."
ch9,"June 1st, 1784","Angus is here, and so is Duncan!"
ch13,"October 3rd, 1784",They also brought spruce and showed us how to make tea out of it.
ch13,"October 3rd, 1784","It is not much bigger than the coop Father built for our chickens and it only has a hole in the roof for the smoke to escape, instead of a proper chimney, but Angus is very proud of it."
ch7,"April 6th, 1784",A letter from Angus!
ch1,"October 6th, 1783",It is so good to have a friend again!
ch2,"November 1st, 1783",Grannie has made a poultice for her chest but it doesn’t seem to be helping any.
ch2,"November 1st, 1783","Angus said he was hoping so much that he would meet up with us here, but could hardly believe that it would happen."
ch1,"October 6th, 1783","Later
We’re camped for the night now."
ch3,"December 1st, 1783","Hannah saw, of course, because we always walk together, but I didn’t mind that."
ch13,"October 3rd, 1784",It was nice to see him again.
ch1,"October 6th, 1783","Now that we are both feeling better, Hannah and I are beginning to enjoy the sailing."
ch1,"October 6th, 1783","The lake stretched ahead for as far as I could see and the mountains rose up high on both sides of us, right down to the shore on the western side."
ch14,"November 1st, 1784",I think he is chasing rabbits in his sleep.
ch1,"October 6th, 1783",I remember when Jamie was a baby Mother sang to him all the time.
ch2,"November 1st, 1783","The slopes were covered with trees, scarred here and there with steep, bare rocks."
ch1,"October 6th, 1783",As it was he howled and raised a terrible commotion until we finally made it to the other side and onto dry land.
ch10,"July 2nd, 1784","There will be two small windows, Father says, one on either side of the door."
ch1,"October 6th, 1783","Still, he prayed for the safety of those of us about to embark on our “perilous journey.” I was glad of that."
ch3,"December 1st, 1783",I am feeling so twitchy.
ch9,"June 1st, 1784",Mother is smiling again and even Grannie is in a good mood.
ch7,"April 6th, 1784","I was really, truly happy!"
ch1,"October 6th, 1783","Finally, he stood up and left."
ch1,"October 6th, 1783","We could not see the river from where we were, but the noise of it now was so great that we could hardly hear each other speak."
ch1,"October 6th, 1783",I could barely make out what he was saying.
ch3,"December 1st, 1783",I wonder if I will ever be happy here?
ch1,"October 6th, 1783",The mountains now loom off to the east of us a good distance away.
ch1,"October 6th, 1783","Father is worried that we might get lost, striking out on our own."
ch2,"November 1st, 1783","Mother and Father have the feather tick that we brought with us, but Grannie and Jamie and I make do with blankets that the soldiers have given us, spread over balsam fir boughs."
ch2,"November 1st, 1783","They mostly speak French, so we cannot talk to them, but they are kind."
ch13,"October 3rd, 1784",Mother is making pies at a great rate and is salting down the rest.
ch10,"July 2nd, 1784","At least, I watched the sky lighten."
ch8,"May 2nd, 1784","The 
bateau
 in which we are travelling is like the one we sailed Lake Champlain in, but flat-bottomed to make it easier to drag through the rapids."
ch13,"October 3rd, 1784",Duncan came by with a brace of ducks this afternoon.
ch3,"December 1st, 1783","Looking at her in the firelight, I suddenly realized that she must have been very pretty when she was young."
ch14,"November 1st, 1784","There was just a knock at the door and Angus and Duncan have come in, shaking snow off their caps and jackets."
ch1,"October 6th, 1783",Father was right.
ch11,"August 2nd, 1784",It is not something that I really want to think about.
ch8,"May 2nd, 1784",Finally!
ch2,"November 1st, 1783","Lisa and Obediah came over to where I am sitting now by our fire, in dry clothes with a blanket wrapped around me, drinking catnip tea that Grannie brewed for me."
ch1,"October 6th, 1783",Thank goodness Laddie did not see it.
ch3,"December 1st, 1783",I remember Mother dyed it that colour with goldenrod blossoms.
ch13,"October 3rd, 1784","Dear Canada: With Nothing But Our Courage
October 1784
We were most surprised to see a man on horseback ride up the path to our house today."
ch5,"February 1st, 1784","Without stopping to think, I grabbed up a handful of snow and threw it back at him as hard as I could."
ch12,"September 6th, 1784",I wonder if it is more than just missing his family.
ch1,"October 6th, 1783","They talked for a long time, in English and in the Indian’s own language."
ch2,"November 1st, 1783",She is quite small and the water was over her head.
ch13,"October 3rd, 1784",I did not know what to do.
ch1,"October 6th, 1783",I wish Mother could be as brave.
ch2,"November 1st, 1783",Grannie has her own blanket but Jamie and I have to share.
ch1,"October 6th, 1783","“Besides,” he’d said, “if I don’t fight for the British I’ll have to fight for the rebels, and that I will never do.”
It was after that that our friends and neighbours began to shun us, but we never imagined things would come to this."
ch1,"October 6th, 1783",Mother rushed forward to support him and snatched up the paper.
ch1,"October 6th, 1783",It feels lonely without John.
ch1,"October 6th, 1783",That means they will have to travel during the winter — I cannot imagine how hard that will be.
ch8,"May 2nd, 1784",It is very beautiful.
ch1,"October 6th, 1783","And then …
This is the part I cannot write."
ch13,"October 3rd, 1784",I just wrote down the date and then realized it is exactly one year since I started this journal.
ch13,"October 3rd, 1784",His face got all still and he looked away from me.
ch1,"October 6th, 1783",She definitely does not like the boat.
ch10,"July 2nd, 1784","Father, Angus and Duncan will begin building the cabin tomorrow."
ch1,"October 6th, 1783",They just dragged him!
ch1,"October 6th, 1783",They are such a nice family and it is so wonderful to have a friend.
ch4,"January 1st, 1784","I sat with her all afternoon and tried to get her to drink the teas Aunt Norah had made for her, but she could not get them down."
ch11,"August 2nd, 1784","It is much, and we are very fortunate to have been able to get here safely."
ch3,"December 1st, 1783","I did not tell anyone at school, but I did tell Hannah."
ch10,"July 2nd, 1784",There was a tremendous amount of blood for such a small cut and he thought he was dying.
ch1,"October 6th, 1783","The lake itself does not look so big from here, but Father says he has heard that it gets much wider farther north."
ch12,"September 6th, 1784",They spear the fish with long spears.
ch3,"December 1st, 1783","Grannie has brought her bedraggled lilac bush into the house for the winter and it sits in a corner, well wrapped up in burlap."
ch2,"November 1st, 1783",It must be horrible to be their slaves.
ch12,"September 6th, 1784",They obviously wanted to trade and this time we were able to do so.
ch1,"October 6th, 1783",I suppose at five years old none of this means anything to him.
ch1,"October 6th, 1783","Jamie and I walk most of the time so that old Blue doesn’t have such a heavy load to pull, but we do get tired."
ch12,"September 6th, 1784","When Uncle Allan said he had supplies for us, he didn’t tell the half of it."
ch1,"October 6th, 1783",I would be very happy to be home churning butter right now and I wouldn’t complain a bit.
ch3,"December 1st, 1783",It was so beautiful I could hardly breathe.
ch11,"August 2nd, 1784",My own brother.
ch5,"February 1st, 1784","“Besides, Andrew, the Regiment will be staying together."
ch1,"October 6th, 1783","The dog followed along, although he still won’t come near us."
ch10,"July 2nd, 1784",I mourn the loss of blueberry pies.
ch3,"December 1st, 1783",We have been provided with a few slates and we take turns using them.
ch8,"May 2nd, 1784",All of us are families of men in Sir John Johnson’s Regiment and we will settle together.
ch3,"December 1st, 1783",Now we are getting ready for our own celebration.
ch10,"July 2nd, 1784","I could see that Father was chafing at the inactivity when there is so much to do, but in this Grannie will have her way."
ch2,"November 1st, 1783",It was Angus!
ch10,"July 2nd, 1784",Angus says they learned how to do this over the winter when they were working at Cataraqui with the army.
ch2,"November 1st, 1783","I used to hate that and get really cross when he did it, but I didn’t today."
ch13,"October 3rd, 1784",Grannie and I picked herbs today.
ch6,"March 3rd, 1784",The weather has turned sunny and all the snow is dripping and melting.
ch1,"October 6th, 1783","Later still
The meal was delicious."
ch10,"July 2nd, 1784",But Laddie did not appear and Jamie would not go without him.
ch1,"October 6th, 1783","It’s hard to remember that Father and I used to talk 
every
 night after our evening supper."
ch9,"June 1st, 1784",He didn’t mention Duncan.
ch1,"October 6th, 1783",I soon found out.
ch7,"April 6th, 1784","We are to be taken in boats up the St. Lawrence, past Montréal, to a town called Lachine."
ch12,"September 6th, 1784","They will all come here in a week or so, then Father and the boys will go to the Rosses’ place, and then on to the other neighbours who join in after that."
ch3,"December 1st, 1783",Everything is all abustle because Christmas is coming.
ch14,"November 1st, 1784","The wind is howling outside, but all is safe and peaceful in this little house."
ch1,"October 6th, 1783",It is Sunday today.
ch9,"June 1st, 1784",I will have to stop writing.
ch13,"October 3rd, 1784","I do not know why that works, but it does."
ch1,"October 6th, 1783","And it seems we might have a dog, too."
ch9,"June 1st, 1784",Now I’ll describe how it is done.
ch7,"April 6th, 1784","Mother got very quiet when she read his words about Margaret, but she is so happy at the thought of seeing Angus again."
ch10,"July 2nd, 1784","“We can do it, Fiona,” he said."
ch10,"July 2nd, 1784","“Yes,” she said."
ch13,"October 3rd, 1784",Now I am knitting a pair of socks.
ch1,"October 6th, 1783","The leaves on the hill on the other side are still brilliant, but it is getting quite cold."
ch5,"February 1st, 1784","Hannah is almost back to her old self again, but she is very thin and tires easily."
ch2,"November 1st, 1783",The Rosses are camped right next to us and we shared our supper tonight.
ch11,"August 2nd, 1784","That won’t be for a while, though, I don’t think."
ch5,"February 1st, 1784",Was that not enough?
ch1,"October 6th, 1783","Chimney Point
We have made it to Chimney Point!"
ch6,"March 3rd, 1784","It is settled now, though."
ch10,"July 2nd, 1784","There will be no cellar or foundation for this cabin, but Angus and Duncan dug a small excavation which will be reached through a trap door in the cabin floor, by means of a ladder, and we will use that as a root cellar for the time being."
ch3,"December 1st, 1783",The whole business was messy but the hams hanging up in the fireplace chimney to smoke made it all worthwhile.
ch10,"July 2nd, 1784",It was hard work.
ch1,"October 6th, 1783",Very confusing!
ch5,"February 1st, 1784",“Do you think they would be given back to us?
ch13,"October 3rd, 1784",I can understand that — it is exactly how I feel.
ch4,"January 1st, 1784",Hannah might die!
ch13,"October 3rd, 1784",I do not even feel like the same girl.
ch4,"January 1st, 1784",Mother leaves the room whenever Father talks of these plans.
ch1,"October 6th, 1783",Grannie is much mollified but it hasn’t made us feel any better.
ch1,"October 6th, 1783",It was not much more than a whisper.
ch8,"May 2nd, 1784",We leave tomorrow.
ch2,"November 1st, 1783",I think Father is very disappointed.
ch1,"October 6th, 1783",He just nodded.
ch2,"November 1st, 1783","I’m not quite certain what “intact” means, but I imagine it means he’s still got his money."
ch9,"June 1st, 1784",One of the boats almost tipped today.
ch2,"November 1st, 1783",It’s not like the bread we used to bake at home.
ch1,"October 6th, 1783",Mr. Ross let me pet them.
ch1,"October 6th, 1783",I think we will need all the prayers we can get.
ch12,"September 6th, 1784",I could not have borne it if I had burned her as well.
ch13,"October 3rd, 1784",Shortly after that he called Jamie back and we returned to Angus’s cabin.
ch1,"October 6th, 1783","He gave a huge leap and the next thing I knew we were out the gate and down the road, Blue trotting faster than he’s ever trotted before and Jamie and me rattling around on top of the wagon like two broken teacups on their saucers."
ch12,"September 6th, 1784","I was digging away at the garden, fighting those dratted roots and saying words under my breath that I wouldn’t want Grannie to hear, when Laddie began to bark furiously."
ch2,"November 1st, 1783","It is called Machiche, and we will winter there."
ch12,"September 6th, 1784","When we were finished eating, Mr. Stanton brought out a fiddle and the dancing began."
ch1,"October 6th, 1783","We should reach the southern tip of the lake tomorrow, and John told Father that Chimney Point was just another day or two’s journey up the eastern shore of the lake."
ch1,"October 6th, 1783",The trees are all red and yellow and orange and just glorious.
ch13,"October 3rd, 1784","It has been coming around Angus’s shanty for the last few nights, so finally he and Duncan laid in wait for it and when it turned up last night they shot it."
ch10,"July 2nd, 1784",I was surprised to see how expert she was.
ch10,"July 2nd, 1784",Father says he will make them high enough so that there will be a loft for Jamie and me to sleep in.
ch13,"October 3rd, 1784",We will have bear roast for dinner today and plenty of meat for the winter.
ch1,"October 6th, 1783",They took to each other right away and soon were playing some sort of game with sticks and stones.
ch10,"July 2nd, 1784","I will probably have the smell of wet dog in my nose for the rest of my life, too."
ch1,"October 6th, 1783",I might just sneak a piece of johnnycake to him after everyone has gone to bed.
ch1,"October 6th, 1783",What did we see in the light of the dying fire but three men untying Bess and old Blue!
ch2,"November 1st, 1783",Isn’t that strange?
ch9,"June 1st, 1784","We will have to depend on Government supplies for the winter, Father says."
ch1,"October 6th, 1783",He looked sick.
ch4,"January 1st, 1784","Hannah is not, however, although her mother has the same medicines."
ch1,"October 6th, 1783",I’m curled up by the fire now.
ch7,"April 6th, 1784",I was happy again.
ch1,"October 6th, 1783",It would have been like when we used to go on outings to visit neighbours or to picnic by the river.
ch10,"July 2nd, 1784","He works as willingly as Angus, but he does not seem to be as happy."
ch14,"November 1st, 1784",I have not been able to stop thinking about what he told me.
ch1,"October 6th, 1783",Children are running wild and it is noisy beyond belief.
ch8,"May 2nd, 1784","Mother makes Laddie sleep outside, though, and Jamie is not happy about that."
ch1,"October 6th, 1783",Even Mother and Grannie get out when we come to hills.
ch13,"October 3rd, 1784",I wish I could talk with them.
ch9,"June 1st, 1784",He is going to Cataraqui where there is already a school built.
ch9,"June 1st, 1784",We have just finished going through them and are camped for our noon meal.
ch1,"October 6th, 1783","Now, in desperation, John and his family are going to join their chief, Joseph Brant, at a place called Fort Niagara."
ch8,"May 2nd, 1784",What a journey this is turning out to be!
ch12,"September 6th, 1784","Fortunately I will have several years before 
that
 happens, but all girls should have at least two or three quilts done before then."
ch10,"July 2nd, 1784","“We cannot depend entirely on the Government for all our supplies.”
Then Jamie gave us all a scare by deciding that he, too, should be able to chop wood."
ch1,"October 6th, 1783",I expect we will be eating a lot of that.
ch3,"December 1st, 1783","Of course, I would have sacrificed it if it were needed, but I’m mightily relieved that it wasn’t."
ch1,"October 6th, 1783",Even Grannie is keeping out of her way.
ch10,"July 2nd, 1784","Angus managed to get a lot right next to ours, and Duncan was finally able to swap for a lot nearby as well."
ch10,"July 2nd, 1784",She does not like it one bit and Laddie keeps sniffing at it and looking up at me with a decidedly anxious look.
ch1,"October 6th, 1783",She is peeping at me from behind Lisa’s skirts right now as I am writing this.
ch12,"September 6th, 1784",He is living with them until he gets his own cabin built.
ch1,"October 6th, 1783","“You worry too much, little Mary,” he said."
ch4,"January 1st, 1784","Our preacher, Mr. Murchison, came over to sit with Hannah and Aunt Norah today."
ch2,"November 1st, 1783",We have been eating that since we arrived here.
ch1,"October 6th, 1783",How quickly we are leaving behind all we’ve ever known and loved!
ch13,"October 3rd, 1784",Mother boiled up some dried blueberries and we soaked it in the water from them and dyed it the prettiest shade of pale blue.
ch11,"August 2nd, 1784",The leaves haven’t drooped a bit.
ch10,"July 2nd, 1784",We are too tired even to talk.
ch1,"October 6th, 1783","Grannie, of course, was bustling around in her usual way and already setting to, getting things ready for the evening meal."
ch14,"November 1st, 1784",Angus has made himself a fine hat out of a raccoon skin.
ch3,"December 1st, 1783",She’s quite fierce about it.
ch3,"December 1st, 1783","Jamie, George and Hugh are the youngest."
ch1,"October 6th, 1783",For all I knew we were surrounded!
ch1,"October 6th, 1783",They were delicious.
ch1,"October 6th, 1783","I’m minding Margaret, who has the hiccups."
ch3,"December 1st, 1783",I am very fortunate in having parents who have told me that I can keep on going to school for as long as I want.
ch2,"November 1st, 1783",I’m not sure I want to.
ch1,"October 6th, 1783","Almost
 happy."
ch5,"February 1st, 1784","Mr. Mitchell never saw Danny throw his snowball, just the one that I threw."
ch3,"December 1st, 1783","Grannie ran out with one of hers, but by the time she got there the fire was out."
ch5,"February 1st, 1784",This was not the Father we knew.
ch9,"June 1st, 1784",Our long journey is finally over.
ch1,"October 6th, 1783",I can see some boats out on the water and they look very small and are tossing around in a most alarming way.
ch3,"December 1st, 1783",Sometimes when my mind was wandering I even laid a place for him at the table before I realized what I was doing.
ch3,"December 1st, 1783","Still, I like her so much I suppose I can put up with it."
ch12,"September 6th, 1784",Mother gave them a sackful of our flour.
ch1,"October 6th, 1783","Even though the sailors make up a good stew for us each night, or else fry up fish that they have caught in the lake, I have not been able to force the slightest morsel down."
ch1,"October 6th, 1783",They were going to steal them!
ch8,"May 2nd, 1784",We go next week!
ch9,"June 1st, 1784","When his sniffing grew a bit too rough, she just arched her back, ruffled up all her fur, spat at him like a little fury, and scratched his nose."
ch12,"September 6th, 1784",A cage with several chickens and a rooster just for us!
ch6,"March 3rd, 1784","It is still chilly of course, so we kept her well bundled up, but it was such a joy to see her outside."
ch1,"October 6th, 1783",I am very hungry.
ch10,"July 2nd, 1784","Angus and Duncan have a small soldier’s tent each, we have the two larger ones we were given at Johnstown."
ch14,"November 1st, 1784","Dear Canada: With Nothing But Our Courage
November 1784
The skies are grey and gloomy and I can smell snow in the air again."
ch8,"May 2nd, 1784","I just shut my eyes and bury my nose in the deep purple blossoms and inhale great wafts of their smell, and for a moment or two I can almost believe I am home and all of this has just been one long bad dream."
ch8,"May 2nd, 1784",I know I will not sleep a wink tonight.
ch12,"September 6th, 1784",I have not yet mastered the art of turning a heel.
ch1,"October 6th, 1783",Now he sits at the kitchen table and stares out the window.
ch1,"October 6th, 1783","Father says he doubts that we would ever have made it this far without his help, and that he is immensely grateful."
