chapter_id,date,sentence
01,March 25,"Last night, Elizabeth (my former friend) and I decided that the best thing to do would be to cut the poem out of the paper and put it in Miss Hutchinson’s desk."
01,September 26,He said that anybody can be a saint.
01,May 11,It is very wide.
01,August 2,"Gladys and I were helping Mother hang out laundry this morning when Harry came around the corner of the house and said, “Look, I’ve found a kitten.” Mother was just saying, “Well, that’s all we need, a cat,” when she turned to look and there was Harry standing with a skunk in his arms."
01,August 25,Gladys’s are all bleeding.
01,June 16,It was opened by the Prince of Wales.
01,March 28,There is a hole in Miss Hutchinson’s line of thinking.
01,November 20,Hans explained about radio waves and that.
01,May 15,"Dear Diary, We’re STILL in Ontario."
01,October 15,Horrible News Children are slaves.
01,May 12,Ours is called a Colonist Car.
01,February 11,The big boys didn’t want to do it but Miss Hutchinson was stern.
01,July 2,"Then he did moony-eyes and sang, “The leek and rose by love entwined, the Weatheralls forever,” which made Mother laugh though she pretended not to."
01,July 28,He was trying to cheer me up.
01,May 3,We came to a sign that said “Third Class Passengers Not Allowed Beyond This Point” and William was all for turning back.
01,April 13,Miracle Four o’clock in the afternoon.
01,February 24,The Unmentionable William and Dad have a new job.
01,October 2,"The harvesters have their breakfast (bacon, sausages, eggs, pancakes, toast, jam and apple pie) at five o’clock, so by nine o’clock they need more food."
01,November 7,He liked the accident better than the flip.
01,August 17,"If I had one of those printing sets I would just make up those words and print them in this diary every time I got into trouble, which is always."
01,March 15,Abel Butt showed me his piece.
01,April 3,He wasn’t jokey at all.
01,February 24,They are not models of good grooming.
01,October 16,Dad asked me if I wanted to come.
01,October 1,I started over to talk to him when Miss Hutchinson picked him up and took him inside.
01,May 3,I have started reading Lost in the Backwoods .
01,December 19,The biggest surprise.
01,September 22,"Then she stood up, gave a shake and looked around at us as though she was saying, “Time to go.” But there was no fence to climb up so we couldn’t get back on."
01,June 25,"When we are deep-sea diving and William is in the sucking clutches of an octopus I will save him, even though the sharks are coming right at me with teeth bared."
01,August 7,I can because I didn’t sign in blood after all.
01,October 21,If only I could go to town and get help.
01,July 2,We would have gone home without a single ribbon if it were not for Mother.
01,January 13,After hours of this my brain turned into a bowl of junket.
01,May 20,I long to have bobbed hair.
01,January 15,Mother and Dad don’t like peanut butter.
01,June 8,The best thing about chickens is that they are comical.
01,May 12,Crowds and piles of luggage and muddle.
01,July 22,"It was her own invention, to make the jelly really rosy."
01,July 9,Ivy Weatherall: Horsewoman I rode Ruby again.
01,July 2,They each took a turn cranking.
01,December 25,I feel happy and also a kind of sad that is almost like happy.
01,October 18,Today we had a grammar bee.
01,may,"Then she was “grim,” which made everyone laugh a lot because she kept pulling these dreadful faces."
01,April 12,It was going to be a grammar bee.
01,November 25,Thinking of questions.
01,August 29,Renee is very pretty.
01,August 7,He says all the boys hate him because he is English and they say he talks funny and he doesn’t know how to swim and they call him “Dirty Will” because of the elevator cleaning job.
01,January 15,Almost as good as doughnuts and pumpkin pie.
01,April 14,But she just told the twins to go down to the kitchen and then she sat on the edge of the bed and told me she needed me.
01,August 17,And I figured that strawberry jam must be just about the same as crushed up strawberries.
01,July 3,So I got in and Hans and William started saying things like spark lever and throttle lever and how you could break your wrist if the car backfired whilst you were cranking.
01,July 2,In the three-legged race you tie one of your legs to one of your partner’s legs with a piece of rag and then you run like one person with three legs.
01,September 8,Then they all laughed.
01,February 14,There was one lovey-dovey one that said “From Derek.” At first I was astonished.
01,December 20,“Crikey!” said plucky Weatherall minor.
01,May 21,He did it this morning.
01,July 3,Most of all I would love to drive a car myself.
01,October 1,I looked over at the swings where Harry was waiting for his turn and he was crouched on the ground with his hands over his ears and his eyes squeezed shut.
01,January 12,Abel was being awfully brave.
01,September 8,What a sneak!
01,August 18,I have a horse.
01,November 17,"She gave me a nasty look, which is ridiculous."
01,October 22,It is harder to chop up chairs than it looks.
01,October 6,He left a note saying he was going to Calgary and that they were not to worry.
01,May 11,I’m not a scatterbrain.
01,"May 1, 1926",We are camping in our house.
01,April 12,She will be amazed.
01,June 21,But I cast the thought from my mind.)
01,May 20,Chickens wake up very early.
01,June 21,"But then Dad said that living with someone like Uncle Alf would drive anyone round the twist, what with the lies and the debts."
01,October 3,And he just turned and went into the house.
01,May,"“I must go down to the farm again.” It is by some fourteen-year-old in Grenfell, Saskatchewan."
01,February 9,Tired now.
01,August 10,I don’t want to think about this anymore.
01,September 15,An Enemy Somebody doesn’t like us.
01,June 8,Chicken manure is very good for gardens.
01,March 3,When I look in the mirror I almost don’t know myself.
01,"January 3, 1927",Back to school.
01,October 1,When we came in from recess Miss Hutchinson was cuddling Harry on her lap.
01,February 16,"On the way out, though, she said that because it was after school we could try it one more time."
01,September 8,This is true in England and Canada.
01,November 20,"Everybody laughed but, truth to tell, I wonder about that too."
01,May,"There is also, of course, an outhouse – it’s a two-holer."
01,May 29,When people bring in their cans he fills them with coal oil.
01,May 27,I wish we could have one.
01,February 24,Dad is funny about it.
01,March 7,I think they will look swell.
01,August 29,Lorayne knows everything about motion pictures.
01,March 25,But she’s not going to tell Miss H. that I’m part of it.
01,December 6,No Cowboy Christmas This afternoon we didn’t have arithmetic drill.
01,March 3,When Mother turned around she screamed.
01,May,Even the twins.
01,March 16,Then I taught her pinbook.
01,June 12,My hand got tired after a page.
01,May 23,“Saskatoon berries” sounds like something in a nursery rhyme if you say it a few times.
01,April 14,Do you think you can do it?” How do you know if you can do something you’ve never done?
01,March 15,Spring has come to Saskatchewan.
01,January 12,He will stay here tonight.
01,April 14,The Arrival It is five o’clock in the morning.
01,July 2,"Then everyone came over to see and Mr. Quigley said it looked like his sock and Mrs. Quigley said that it was, that she had knitted it and that it had been missing from the line last wash day."
01,September 6,After three years they all get home safely.
01,December 9,"Christmas is coming, The cattle are lowing."
01,May 4,Lloyd said that one of the ship’s crew told him that there is weather coming up.
01,August 30,But who would be better than that?
01,October 15,I told Mother and Dad that our family was not a democracy.
01,May 11,"Goodbye, lovely sea captain."
01,June 17,The pig in the baby bonnet just lay down in the road about halfway along and refused to move.
01,April 13,And yesterday.
01,May 19,That means it takes people and freight.
01,May 3,"It is like Buckingham Palace, with silver, and chandeliers with diamonds."
01,March 3,When I got home I walked into the kitchen.
01,May 23,(I didn’t know what baseball was so Elizabeth told me.
01,October 25,Not as good as Dot and doughnuts but almost as good.)
01,February 24,"He also says, “The work is dirty but the money is clean.” But William is quiet and a bit miserable looking."
01,May 13,Mother said they blow things up and Harry said he wanted to be an anarchist.
01,March 21,I had to.
01,December 23,So he obviously knows all about Canada and especially about the Weatheralls in Milorie.
01,March 2,It just looked folded.
01,January 9,Bits and Pieces Still very cold.
01,July 24,We won third prize.
01,April 4,It was Mother.
01,August 7,Those little faces and the way they pop up and look around.
01,January 12,Twirling is when you sit on the swing and twist around and around until the ropes are as tight as can be.
01,July 17,I got the idea from Dhicken.
01,may,"He has left a trail of dinted snow, just like in “Good King Wenceslas.” Paint or read?"
01,December 8,I wore them to breakfast and Gladys laughed so much she inhaled her porridge.
01,May 21,"Mr. Burgess has offered William a job working in the general store, but half his wages go toward paying off Uncle Alf’s debts."
01,October 16,My days with Dot are numbered so I’m just going to go for a ride.
01,May 19,How could they go to sleep when it is the most exciting day of our lives?
01,March 25,"When we got back from recess Miss H. didn’t say anything, but just before lunch she asked Nyla to stay behind and help her with the blackboard erasers over lunch."
01,August 10,Now I’m tired again.
01,December 6,(Santa Claus is Canadian for Father Christmas.)
01,July 2,"Somebody says “Mark, Set, Go!” and they all start nailing."
01,July 27,When they came home they had no Jack and bad news.
01,April 4,"He said I should come with him quick, so I did, around to the back of the house."
01,June 1,I was a bit shy to go into the store alone but I did.
01,March 15,It is still blinking cold and the ground is frozen solid but Miss Hutch-inson says we live in hope and console ourselves with literature.
01,August 29,"“Good bones last,” she said."
01,October 3,That’s it.
01,January 4,By the time everyone came to school it was cozy.
01,April 14,When Mother came out she said it would be a while yet and that Mr. Nygaard should go out and water the stock.
01,September 20,She is.
01,June 18,Today we went to “The Bottom of the Sea” at the Chautauqua.
01,May 23,She has four brothers and no sisters.
01,December 14,Lumpy dumpy Nyla Muir.
01,November 15,I knew there were dishes to wash and twins to mind but Mother said yes.
01,October 23,Harry asked what does “first-class” mean and Dad said it means celery dishes.
01,November 20,He used to fiddle with it all the time trying to get something.
01,October 6,Elizabeth was very quiet in school today.
01,September 7,Here is what the school is like.
01,October 21,But there aren’t many more.
01,November 1,This morning I heard that Mr. Skidmore set up a booby trap for the next outhouse tippers.
01,July 3,Hans is only thirteen years old.
01,December 7,"We decided to make giant ears, nose, mouth, hands and glasses."
01,July 27,Uncle Alf and Auntie Millie and Baby Jack are going home to England.
01,September 11,They torment Daisy and she uses her tail to shoo them away.
01,January 12,"When Abel woke up he started shivering, so Mother put him on the settee with lots of blankets, a hot water bottle and plenty of sweet tea."
01,May 12,It is like being rocked to sleep.
01,April 14,I remembered the day last fall when I burnt up the chairs.
01,March 25,We had tripe for dinner.
01,March 28,Even if I was on the medieval torture instrument I would not say another word after this one: What was Nyla doing in the school barn?
01,December 20,You might meet the fate … You might end up in bits … That’s better but still too long.
01,May 8,Lloyd has a couple of Magnet magazines he will lend me.
01,April 14,Then she said it was a good thing that she had never been one for telling us that babies were found under gooseberry bushes or any of that nonsense and we both laughed a little bit.
01,May 13,"Then Dad read about how a man who has health, industry and good habits will be a sure success and how that sounded just like him."
01,August 7,With gopher tails in his hands.
01,March 20,If you read this
01,June 25,He told Mrs. Burgess and she just laughed and said that I should bring back the cloth (I mean the cotton; I’m going to practise saying everything Canadian so I don’t get in trouble again) and that she wouldn’t charge us and that Mother never need know.
01,August 28,He talks through his nose.
01,August 17,"Then, “rendering the application even more generous,” just like Louis and Hector, I got William a drink of water and went inside to put away the jam."
01,October 22,I could feel the cold creeping down the walls and Harry was crying.
01,May,your coal scuttle always be empty and your ashpan always full.)
01,July 22,The secret weapon is beet juice.
01,October 12,When I went to get her from the barn after school she was lying down and she wouldn’t get up.
01,November 5,"He was killed at the Battle of the Somme, but when William was an infant he met him."
01,March 28,Friday night I couldn’t sleep because I had tripe in my stomach.
01,October 26,There was going to be a party at the school on the night before Hallowe’en.
01,June 1,She began to cut.
01,May 2,Early this morning Mother and I and the twins took the train to Southampton.
01,July 22,It was fun to make except for the wasps who got into the kitchen and tormented us.
01,January 7,"I like it because the main girl, Pearlie Watson, is twelve, and because the family lives in a boxcar and because they have twins, just like us."
01,August 18,Her name is Dot.
01,May 13,First of all Dad read us the stories of people who got rich in Canada.
01,March 7,"Whatever lunch box you buy, you get to have lunch with that lady."
01,August 10,We have two hot-water bottles.
01,July 16,Because now we can plan our secret revenge.
01,May 13,The best words were “persons of constitutional psychopathic inferiority.” This could be a useful insult.
01,February 26,"But what if he doesn’t do that?” By the second “he might, so I could” I find myself thinking about lunch, or why my big toe is so itchy."
01,June 17,CHAUTAUQUA!
01,may,Then we went to church.
01,July 24,Good thing about Canada: bare feet.
01,November 2,"Outhouses vs Door Knockers Today I heard about a few more tricks that happened on Hallowe’en, like the cream separator that ended up on the roof of the school, and whose screen door got soaped."
01,October 10,The marrows grew and grew and the rude words grew and grew.
01,May 18,Then we went for a walk.
01,April 2,The twins ate all their meals in tiny pieces out of the celery dishes.
01,June 8,When she said “vent picking” I stopped listening.
01,August 11,Gladys and I are going to help make a cake for the Chicken Lady to thank her.
01,May 22,I am not a flibbertigibbet.
01,October 25,"But I didn’t know what Hallowe’en (I like the way that word looks, with the little apostrophe between the e ’ s) was, so Miss H. said who will tell Ivy about Hallowe’en."
01,March 25,Nyla Muir commits plagiarism.
01,December 20,Of course it wouldn’t be our family if somebody didn’t bring that up.)
01,June 14,He has lines down his cheeks and thick eyebrows that stick way out over his eyes.
01,February 24,Maybe not everybody uses them inside their heads.
01,March 15,It is a very poetic word.
01,January 12,So Miss Hutchinson tied on a bandage and then she took Abel to our house.
01,March 12,He looked like he had been hit by a baseball bat.
01,November 23,All the countries of the British Empire are pink so I’m hopping from one pink country to another.
01,August 2,Harry yelled and dropped the skunk.
01,January 7,Also it is funny.
01,November 16,To be really bouncy wouldn’t the dance floor have to be on rubber?
01,December 9,I did ask Mr. Ambrose and he said I should not limit myself to nouns.
01,October 18,I did not excel.
01,August 25,Mother was at the Homemaker’s Club today.
01,May 28,Mil-Orie In my book Catharine and the boys have made a log cabin in the wilderness.
01,May 18,It is probably just one grumpy livery man.
01,November 5,Harry is sad that they don’t do Guy Fawkes Day in Canada because he loves Guy Fawkes because he was going to blow up the Houses of Parliament.
01,November 1,It is nicer than most people’s real clothes.
01,July 2,Sour cream!
01,February 26,Check and Mate Mr. Ambrose is teaching William to play chess.
01,August 18,She is dappled grey.
01,June 23,And at first it was fine with Baby Jack.
01,November 2,It is called knocking on doors.
01,May 28,"At home all the names of places are old, old, old."
01,August 7,I was walking by the general store and there was a bunch of boys larking about the back door.
01,May 20,I wonder what is happening back at the house.
01,May 27,Mr. Muller was out in the fields so we didn’t get to meet him.
01,September 4,"Otherwise, like at recess, it is boys only."
01,August 16,Hair Ribbon Hatred I’m not allowed to get my hair bobbed.
01,September 9,At recess the gangs have battles.
01,August 28,A Visitor Lorayne LaMott has arrived.
01,February 16,Then Miss Hutchinson came over and asked were we doing our spelling drill and of course we weren’t.
01,March 15,I don’t think Abel will win because he doesn’t have many descriptive words.
01,September 7,Gladys didn’t know that she was supposed to stay at her desk so she kept coming over to sit with me.
01,May 18,First blueberry pie.
01,May 27,When I used to have bread and butter for my tea at home I never wondered how butter was made.
01,January 9,Went to church this morning.
01,October 16,"When I tried to make her go the other way she just stood there, completely still."
01,November 5,Take Queen Victoria!
01,May 2,What if he looked at me and thought I was sickly?
01,August 29,After church when all the ladies were chatting Miss LaMott started to talk to Elizabeth and me and then she invited us over for tea.
01,November 7,Harry was very pleased.
01,April 4,There was a gopher.
01,April 14,She was serious but not cross.
01,November 2,This makes the knocker knock on door number one.
01,October 16,But I said no thank you.
01,February 14,Mother said I cried and cried.
01,February 14,Else I’ll push you.
01,June,"Uncle Alf didn’t make a go of it, but I guess he didn’t have good habits or industry."
01,September 9,Miss Hutchinson washed it out with two cups of water.
01,May 23,Then she just unhitched Ruby from the wagon and said did I want to get on.
01,June 3,But he said that he can’t because there isn’t any steady work for Dad and we need the wages.
01,October 12,I didn’t know what to do but Miss Hutchinson said I should go to the livery stable and get Mr. Battrum.
01,May 20,We saw little furry creatures who pop out of holes and have a look round and pop down again.
01,July 16,A toad of toads.
01,May 29,On Fridays he will get to go with Mr. Burgess down to the station to pick up supplies.
01,May 2,He was singing “Life on the Ocean Wave.” Later Dinner was lovely.
01,March 25,If we just left it for a few days then everybody would forget about it.
01,May,Here’s how I found out: On Friday Harry was in the hayloft of the school barn and he brought home some papers from there.
01,August 2,The skunk ran away in a hurry.
01,July 2,I think the ladies’ nail-driving contest is supposed to be a sort of funny thing.
01,May 27,(Except they call them “rugs” and what we call “rugs” they call “blankets.” Confusing.)
01,September 3,Then I listened down the hole.
01,May 23,"This made me want to go to school right away, but Mother says there isn’t any point so late in the year."
01,November 15,I said how did we know and he got even happier and said was I free to go for a walk.
01,March 7,For the sandwiches you cut a piece of brown bread in a circle.
01,March 3,I made a wish.
01,July 2,I was a partner with Elizabeth.
01,"January 3, 1927",I like writing 9 ’ s and 6 ’ s best.
01,December 11,Lowing is just mooing.
01,March 16,Miss Hutchinson announces the winner tomorrow.
01,April 16,The fact that I am a splendid person with a gift doesn’t butter any parsnips with Miss Hutchinson when she’s doing grammar.
01,December 6,I didn’t have any other ideas for A so I went to the dictionary.
01,May 20,After dinner Mr. Burgess who runs the general store arrived and everybody looked serious and Mother sent me away with the twins and Baby Jack.
01,May,There is a barn and a henhouse.
01,July 16,I think being sweet on somebody is like some sort of influenza that causes a person to be stupid.)
01,May 27,Mrs. Muller asked me did I want to try milking and I said that I couldn’t manage it and she said well of course I could and guess what?
01,August 29,Lorayne said we should come and visit anytime.
01,May 29,When William learns to drive horses he can do that himself.
01,October 15,They have hot hard-boiled eggs to keep their hands warm and then they eat the eggs for lunch.
01,January 12,Then Mother said it was my job to mind the twins and I was so cross.
01,August 30,I’ll be happy when school starts.
01,September 3,But I didn’t feel like going.
01,June 1,But they ran out of cotton.
01,May 28,So when he got to name the town he just combined their names.
01,September 7,At the back there is a black stove and at the side is a bench with a pail of water and a tin cup.
01,March 15,It is very cunning and I would like to win it.
01,May 22,I wanted to go climb a tree.
01,August 25,I tried sleeping with my sheet over my head but I nearly died of sweating.
01,February 16,I like it.
01,August 18,Halleluiah I am the happiest girl in Saskatchewan or maybe the world.
01,December 4,He has hair growing out of his ears.
01,November 11,William says he had some very heavy boxes.
01,October 21,Our first snow!
01,June 18,After the lecture part of the talk he asked if we had any questions.
01,July 27,So Auntie Millie’s father sent them the fares to go home.
01,March 15,The merry musical meadowlark sings her lovely song to the azure welkin.
01,May 23,Mother liked Mrs. Muller right away because she said her name was Gwyneth and Mother said was she Welsh and she said that her father was and then Mother said “So was my father” and then they just started talking and talking.
01,November 17,Open Oatmeal!
01,May 2,Thousands of bags and trunks.
01,June 18,Some people ask questions because they really want to know something.
01,April,Mother says there is a chance that the Chautauqua talent will board with us when they come in
01,July 5,I took them down to the slew.
01,June 5,William says the work is like scooping up sludge.
01,August 30,There was no point in asking Mother.
01,September 8,I ate with Elizabeth and the twins.
01,December 20,A box of almonds.
01,November 22,It was just like a gunshot.
01,may,This is the curse of the fairies that Grandad taught me.
01,December 7,Maybe the words will travel up my fingers to my brain.
01,November 5,Take your mother!
01,December 19,It was called “The Ash Grove.” Everyone was dead quiet when she sang.
01,December 7,Saints wouldn’t.
01,February 14,Hearts Valentine’s Day.
01,April 7,Mother says I have to be her right hand.
01,December 4,Fairy Guest or How to Get Out of Serving Breakfast A new guest in the hotel.
01,August 7,Here is what happened.
01,January 12,Then you lie flat out and unwind.
01,July 28,Dad got some beer for himself and Uncle Alf but it wasn’t a jolly party.
01,March 17,It pains me to say this but her piece was very clever.
01,March 3,"I can do anything I want, even stand on my head, and no hair gets in my eyes."
01,October 15,William could come in the sleigh to work.
01,May 15,I wonder if they have muskeg in Saskatchewan.
01,September 2,So that he would wake up oily in the morning.
01,March 12,It was made by Mrs. Shepherd and bought by Mr. Quigley.
01,July 2,I always get teary when I hear songs like that.
01,September 2,Ethel is going to be a bridesmaid.
01,November 1,What Really Happened on Hallowe’en This might be short.
01,August 17,These are my crimes: 1. wasting food 2. causing my brother to be stung by wasps 3. answering back * That’s it.
01,November 17,Open Rye!
01,May 18,I peeked in.
01,September 7,Elizabeth told me that last year people’s lunches started disappearing and everyone was blaming everyone else.
01,May 29,"He puts raisins, biscuits and fruit into bags."
01,August 10,", later I fell asleep before I put the pen down and now ink has leaked onto the quilt."
01,October 22,I tried to wedge the washtub into the broken window with some rags but it didn’t work very well.
01,June 1,If only he had served me.
01,September 15,Which it is.
01,January 22,I’m invited out to the farm for dinner and to stay overnight.
01,August 7,He sounded very fierce.
01,July 24,Dusty roads are very soft.
01,November 1,You can do anything and not worry about getting dirty.
01,October 4,But after that things got easier and he loved the food.
01,January 7,I went over after school and he was sharpening a ploughshare.
01,January 7,Shivers Holy Moses!
01,November 20,Mother and Dad listened to a man from Regina giving a talk on growing vegetables.
01,June 15,How can I get a dollar?
01,April 14,Best to send them off to boil something.” Then we saw the top of the baby’s head (black hair!)
01,May 7,We just kept passing round the basin.
01,June 15,Elizabeth says another way to make money is to kill gophers.
01,January 7,But still I got to school plenty early to light the stove and put the ink bottles on it to thaw.
01,November 20,I don’t really understand it.
01,June 5,At tea they told us about it.
01,September 17,Enemy Identified The sand writer strikes again.
01,October 21,But they haven’t come back and it is snowing hard.
01,October 13,She was very happy to see me.
01,August 30,How good ought we to be?
01,October 6,Elizabeth says her father read the note out loud and then he crumpled it up and threw it in the stove.
01,August 17,Wrongly Blamed I’m in trouble again.
01,May 27,The Mullers’ house is quite grand.
01,May 19,I can hardly wait.
01,October 3,"All the men laughed and one said, “How are you going to get your hat down?” There was a long silence and then Gerhard said, “I don’t need to get it down."
01,January 12,But a voice just came out of me.
01,March 11,"I had some dark blue paper from a roll of cotton batting so I got the idea to decorate mine like the sky, with yellow suns and moons and stars on blue."
01,March 25,The twins called me a crosspatch.
01,October 22,I’m very tired.
01,May,When everyone was lying down we couldn’t open the door.
01,May 18,Englishmen Need Not Apply.” Mother said wasn’t that a fine welcome.
01,November 12,I knew he liked stimulating conversation so I asked what happened to the auk and he told me about extinction.
01,December 20,"“Isn’t that simply ripping!” “Oh, my hat,” said plucky Weatherall minor, “we have another elevator cleaning job tonight!” “Oh, dash it all,” said the glamorous Madame Weatherall, “the cutworms have destroyed the garden!” “Oh, hard cheese!” said the beautiful but mysterious Miss Weatherall."
01,June 14,He looks stern.
01,March 3,I went over yesterday and I told her about the birthday treat and the rules and she agreed to do it.
01,May 16,Then Dad opened the door and we went out onto the platform between the carriages.
01,February 11,Miss Hutchinson gave us some lovely red paper.
01,October 29,It is an excellent plan.
01,June 1,(There wasn’t one.)
01,July 24,We did get to ride home in the Model T. I guess we are forgiven.
01,August 7,I DON’T CARE.
01,April 14,It was very surprising and amazing and scary and happy and I don’t know what other descriptive words to use.
01,November 22,"Later she caught all the little ones banging down the lids of their pails, hoping they would explode too."
01,October 5,They are scratchy and they make me look lumpy.
01,October 12,I wish I could have stayed with Dot.
01,May 2,When the rent collector came on Fridays we could nearly always pay.
01,December 19,When Abel said his chilblain poem people cheered and stomped on the floor.
01,June 27,And that toffee-nose girl and her parents.
01,July 2,I don’t care.
01,June 18,That’s it.
01,September 22,The twins?
01,January 7,The metal turned white with heat and then I had to stand clear whilst Dad put it on the anvil and hammered away.
01,December 17,"Miss Hutchinson said, “Bad dress rehearsal, good performance.” But I don’t know."
01,October 15,Why don’t I get a say?
01,October 16,She hasn’t said anything about me not doing the chickens.
01,May 15,If I went into the baggage car and hung upside down by my heels from the racks that lake would look exactly the same upside down as rightside up.
01,December 20,Even Mother.
01,November 5,She’d be a dandy prime minister.
01,May 27,Elizabeth offered to help but I wanted to make butter all by myself.
01,November 20,Probably because of Gerhard running away to join a jazz band.
01,June 23,And of course he cried a lot.
01,November 15,Then he found something that might have been a bit of squid.
01,October 28,But she did find me some old raggedy clothes.
01,July 16,Toad-Gerhard and Worm-Emily started talking about the fair and the first thing we hear is Gerhard inviting Emily to join him in the Model T. Emily said that would be “looooovely.” (How come Gerhard doesn’t notice how silly Emily sounds?
01,July 15,Hurray!
01,December 6,"The little ones will hold them up, one letter at a time, and each letter will have a poem about it."
01,October 23,And then Mother rapped him on the head with her knuckles.
01,June 17,Everyone laughed.
01,January 23,I went out to the barn with Mrs. Muller and Elizabeth.
01,August 10,It was hitting the ground and bouncing back.
01,July 2,It didn’t work.
01,September 22,Everything went flying.
01,"May 1, 1926",Mother just came and said I should go down to the pub and fetch Dad.
01,May 22,Mr. Burgess has arrived with the wagon to move us.
01,July 18,"But here’s a secret, dear diary: I would do it again in a minute."
01,September 3,I guess it’s wrong to steal somebody’s fiancée.
01,December 19,In between the Santa Acrostic and Ralph’s homesteader recitation Miss Hutchinson got up and sang a song.
01,October 25,"And everyone started in, like the Tower of Babel."
01,December 7,"At home it could be for the ass that Mary and Joseph ride on, but I’m not going to make that mistake again."
01,November 10,He also said he would enjoy some stimulating conversation with others from the old country.
01,October 5,A Package from Eaton’s My long underwear arrived.
01,October 26,"It had a tiger’s head, a monkey’s tail and three horns."
01,October 15,I am going out to the barn to visit Dot and if they think I’m going to do any chores tonight they are wrong.
01,August 18,Then Gladys and Harry tried and they didn’t fall off.
01,November 20,Mother said she was going to chuck it in the dustbin if he didn’t stop wasting time.
01,September 27,"This makes me feel a bit sad, as though he is a stranger."
01,July 2,They each have a hammer and five nails.
01,April 12,Usually he has left for the store by the time I wake up.
01,May 19,Things get unloaded and loaded up and people stand on the platform and talk and talk and talk.
01,February 16,"I tried to make it as short as possible so I said, “I will not practise smelling through my nostrils in school.” She was sort of smiling and told me to go ahead."
01,March 16,"You open to a page in the catalogue and then you say 1, 2, 3 and then you both point to your favourite thing."
01,December 23,(Is that true?
01,August 10,But we still couldn’t walk because our feet were icy cold and blue and the hail was deep.
01,October 17,How can Mother do this?
01,January 12,Mother and Doc Johnstone didn’t seem to notice.
01,October 18,Today the chickens went.
01,October 21,I’m trying to remember the book.
01,May 18,In the Canada West book it says that Canadians want English people to come.
01,July 2,When I put a piece of orange in my mouth I felt really peculiar.
01,September 7,This is useful because I can never remember all that about pecks and bushels and rods and furlongs and miles.
01,June 8,Mother gets excited by very peculiar things.
01,"January 3, 1927",Ralph was doing it last term but he wasn’t very responsible.
01,October 2,Mrs. Muller’s doughnuts are delicious.
01,May 4,William never taunts me if I get something wrong.)
01,August 17,Next thing I know I hear a yell and I look out the window and there is William dancing all over the yard and beating at the air and then Mother comes home.
01,August 7,They pour water down the holes and when the gophers come up they bash them on the heads.
01,July 18,Which proves to me that grown-ups don’t know a thing about what’s going on.
01,October 22,After I finished writing that about the chairs I decided I did have to chop them up for the stove.
01,August 2,Before anybody could do anything the skunk gave a wriggle and sprayed Harry.
01,July 28,He makes prams.
01,May 2,I like having a diary.
01,November 24,Abel is good at making people laugh.
01,June 1,Then he saw me and grinned and he was himself again.
01,July 2,"Wham, wham, wham."
01,May 4,Lloyd and I are going to sneak into first class again after dinner.
01,January 7,Dad got some work at the blacksmith’s shop.
01,April,There isn’t any work for Dad at the blacksmith’s.
01,June 21,I wonder if Auntie Millie would like to read Lost in the Backwoods .
01,March 11,They look very fine.
01,May 16,You can make your eye go as far as possible and nothing stops it.
01,May 19,Then Uncle Alf got quiet and said that things in Canada weren’t quite what they told you up at Canada House in London.
01,May 7,"Now Harry is being Mr. Big-Boots, bragging about what a fine sailor he is."
01,August 10,When we got home we couldn’t stop shivering.
01,August 28,She is beautiful.
01,December 4,He is a farm equipment salesman.
01,May 20,I picked some flowers.
01,May,22½ Weatherall Palace Last night it rained so we had to move inside.
01,July 28,"He snuggled right in and held my ear and said, “I-bee.” That’s his way of saying Ivy."
01,October 2,It is the first time I’ve seen him smile.
01,October 21,Even Later Why doesn’t somebody come?
01,July 28,I cried a bit when I thought that he might be a grown-up man before I saw him again.
01,December 23,She cheered up when I told her that Father Christmas lives in Canada because that’s where the North Pole is.
01,January 23,The Mullers have pictures on their walls.
01,December 17,"It is made of layers and layers of crepe paper, like a rainbow."
01,August 25,(I stopped for a while because Elizabeth lent me her Anne of Green Gables .
01,August 7,I hate seeing those bloody tails.
01,September 7,Today there was a jam jar with flowers.
01,January 23,If I were the Duchess of Milorie or some other grand person I would eat Mrs. Muller’s fried chicken every day of my life.
01,May 14,There are big lumps of dead grass.
01,May 22,I miss trees and Auntie Lou and Chivers and Ethel.
01,April 12,How did I know?
01,August 7,Traitor I hate William.
01,June 2,It is getting very hot.
01,September 17,This morning whilst I was rubbing out the insult Elizabeth and the boys came by in their wagon.
01,December 7,"She asked Elizabeth, Vera and Nellie."
01,August 29,"But when Mrs. Johnstone said please, Mother said yes."
01,September 3,Mother spent the morning getting ready and making cakes and a loaf and then after lunch she told us that she didn’t want to see hide nor hair of us.
01,December 19,Ears and Above Nine o’clock in the morning and I’m still in my nightie.
01,April 4,The other day Mr. Ambrose was talking about magnets.
01,July 3,It felt as fast as the train except instead of being cooped up and tied to the track you can look up to the sky or down to the weeds along the side of the road which are WHIZZING by.
01,May 4,She and Harry brought back a little printed programme.
01,July 2,(That’s not part of baseball.)
01,March 3,"(Not a really loud scream – more like “Eeeeek.”) And I said, right quick, that it was my birthday treat."
01,May 14,He found them.
01,October 16,We won’t have that when we’re in town.
01,August 10,The rest of the story is that halfway to home Mother came and found us and took Gladys.
01,"January 3, 1927","She told us that she got a French ivory dresser set for Christmas that has a comb, brush, scissors, nail buffer, button hook and barrette."
01,July 2,Then I helped Mother make ginger cookies and hard-boiled eggs and then we all walked over to the Muller farm.
