chapter_id,date,sentence,neutral,positive,negative
ch5,Septembre 1666,I thanked Monsieur Aubry politely when he handed her back.,0,0,0
ch2,Juin 1666,Madame Laurent says that it may be possible to procure more private accommodations on the ship.,0,0,0
ch5,Septembre 1666,My cloak grew damp and little wisps of my hair began to curl.,0,0,0
ch2,Juin 1666,"He is a loud, red-faced man.",0,0,0
ch6,Octobre 1666,"I admit that I am not above accepting even the Spanish coins that the officials despise.” Under her breath she added, “The foolish men.” Then she went on cheerily, “For today, the muskrats will suffice.” Here is where the work began.",0,0,0
ch12,Avril 1667,"“Hélène,” he said suddenly, “we have spent time together each day.",0,0,0
ch6,Octobre 1666,ce soir The day was filled with work.,0,0,0
ch8,Decembre 1666,Then he added tinder.,0,0,0
ch5,Septembre 1666,"With a sigh I bundled up my nightdress, stuffed it into the cloth bag and, with Minette in my arms, hurried back onto the deck.",0,0,0
ch7,Novembre 1666,"Tante Barbe says I must nurse her through the fever, and keep her from scratching the blisters on her hands.",0,0,0
ch8,Decembre 1666,She just wanted to take some soup to Madame Pitou who was still so lonely since her husband died.,0,0,0
ch2,Juin 1666,"Then the hated 
corps
.",0,0,0
ch3,Juillet 1666,"Each time lightning shot out from the clouds, I could see the ocean.",0,0,0
ch8,Decembre 1666,Tante Barbe and I will go to Angels’ Mass at midnight on Christmas eve.,0,0,0
ch4,Août 1666,"Let me think, I begged him.",0,0,0
ch1,Mai 1666,Her name is Barbe Moitié.,0,0,0
ch6,Octobre 1666,He stood at the doorway and held a lace-trimmed handkerchief over his nose for a moment.,0,0,0
ch5,Septembre 1666,"I wonder at something Kateri said, that all Mohawk girls learn the finger weaving.",0,0,0
ch2,Juin 1666,"We do not look the least alike, for she is fair and I am dark.",0,0,0
ch2,Juin 1666,The inn at which we stopped at a late hour is smoky and smells of people.,0,0,0
ch5,Septembre 1666,I have made my decision.,0,0,0
ch5,Septembre 1666,"I lie here under a canoe, wrapped in blankets, sleeping in my gown.",0,0,0
ch5,Septembre 1666,"The meat was passed up, and a sailor reached down and passed a dark green bottle to them.",0,0,0
ch5,Septembre 1666,"If I was to have an adventure, then she would as well.",0,0,0
ch5,Septembre 1666,"It seemed the proper thing to do, since I was going to church for the weddings, and, in truth, I felt a weight lift from me.",0,0,0
ch5,Septembre 1666,"There was thunder in the night, and I could hear the sound of heavy rain pelting upon the deck.",0,0,0
ch6,Octobre 1666,How exciting.,0,0,0
ch10,Février 1667,"He himself wore snowshoes, large paddle-like objects that he had strapped on over his 
bottes sauvages
.",0,0,0
ch10,Février 1667,"Children played outside, and rolled the snow into balls to build snow people, just as children do in France.",0,0,0
ch6,Octobre 1666,I felt my throat tighten at such kindness.,0,0,0
ch12,Avril 1667,Jean says that the sap has begun to run in the maple trees.,0,0,0
ch6,Octobre 1666,It was Armand Lecôté.,0,0,0
ch6,Octobre 1666,"When I turned away she called out, “I will say a prayer for her soul, mademoiselle.” I walked back to the cart with as much dignity as I could manage, but my face was pale and I could feel the tears wanting to start in my eyes.",0,0,0
ch4,Août 1666,"After all, it is only linen.",0,0,0
ch10,Février 1667,The dear little kittens have begun to open their eyes.,0,0,0
ch5,Septembre 1666,New France is truly an unpredictable place.,0,0,0
ch13,Mai 1667,The warrior clearly knew Kateri.,0,0,0
ch6,Octobre 1666,“You have spirit.” I did not feel as though I had much spirit.,0,0,0
ch6,Octobre 1666,Séraphin has come to the house!,0,0,0
ch11,Mars 1667,"His party was set upon as they travelled to Québec, we have heard.",0,0,0
ch9,Janvier 1667,"Wearing fresh garments, Kateri and I burned the bedding and the clothing we had worn while caring for her father.",0,0,0
ch6,Octobre 1666,The urge to neigh was powerful.,0,0,0
ch11,Mars 1667,There are no sugared almonds or brandied fruit.,0,0,0
ch7,Novembre 1666,It all comes from France.,0,0,0
ch10,Février 1667,"Tante Barbe had found her in my chest, for the lid has been open of late, and she was not alone.",0,0,0
ch5,Septembre 1666,"The King needs his young women to marry and bear children so that New France will be peopled.” I scarcely knew how to answer except to mumble that yes, I would consider it.",0,0,0
ch8,Decembre 1666,I do not know what to think.,0,0,0
ch12,Avril 1667,"It came to me how enjoyable it was to be with him, how content it made me feel.",0,0,0
ch10,Février 1667,"Come to see them when you return, Kateri.” The day was more frigid than anything I have ever felt.",0,0,0
ch10,Février 1667,A wet snow fell in the night.,0,0,0
ch9,Janvier 1667,It has occurred to me that for the first time I have written of this place as home.,0,0,0
ch10,Février 1667,"It seems that those who spend time with the Mohawks, wed their women and, worse, have children by them, do not belong in the same society as Monsieur Deschamps.",0,0,0
ch8,Decembre 1666,"His cheeks were red with the cold and his 
capote
 crusty with snow.",0,0,0
ch2,Juin 1666,"If I avoided everyone whom Catherine thought was below our station or of little interest, I would be lonely indeed.",0,0,0
ch4,Août 1666,There are whales here.,0,0,0
ch6,Octobre 1666,I would not.,0,0,0
ch5,Septembre 1666,More unsettling news.,0,0,0
ch10,Février 1667,Monsieur Aubry will teach him to shoot as well.,0,0,0
ch6,Octobre 1666,"There was whispering, and laughter, and people wandered in and out.",0,0,0
ch2,Juin 1666,"His cabin is at the back of the vessel, which they call the stern.",0,0,0
ch6,Octobre 1666,"Tante Barbe served our coureur first, carrying in his meal in an 
écuelle
 and holding tight to its two handles.",0,0,0
ch7,Novembre 1666,"So I read to her, tell her stories, and we make plans for the days of Christmas.",0,0,0
ch13,Mai 1667,It would not take me long to write an answer to my cousin.,0,0,0
ch6,Octobre 1666,Such is life.,0,0,0
ch13,Mai 1667,And the tall man who would carry my letter back to Cousin Pierre?,0,0,0
ch1,Mai 1666,"He is gone now as well, smallpox having taken him this winter, although in my heart I am certain that at least in part he died of sadness and loss.",0,0,0
ch7,Novembre 1666,I have decided to try to learn a few words in Mohawk.,0,0,0
ch4,Août 1666,Therefore you distress me.” There was a fierceness in his tone that made Monsieur Deschamps step back.,0,0,0
ch4,Août 1666,"Kateri brought up ship’s biscuit and crumbled it for them, but the birds cared more for the weevils that fell out.",0,0,0
ch10,Février 1667,We began tonight with his first name.,0,0,0
ch2,Juin 1666,Minette even likes the serious Monsieur Aubry.,0,0,0
ch2,Juin 1666,They say there are many beavers in New France.,0,0,0
ch9,Janvier 1667,"Kateri was asleep on the floor nearby, with Ourson at her side.",0,0,0
ch2,Juin 1666,He climbed up onto his seat.,0,0,0
ch1,Mai 1666,"Could anything be more splendid for Catherine than to become a 
fille à marier
?",0,0,0
ch6,Octobre 1666,For some reason she had it wrapped in a blanket.,0,0,0
ch2,Juin 1666,Catherine has a headache and I believe it is best she is left alone in the quiet to rest.,0,0,0
ch13,Mai 1667,"A long and horrible penance?” Perhaps she should send to France for two hair shirts, she cried.",0,0,0
ch8,Decembre 1666,"He had his shop here, but he also lived amongst the Mohawks for three years before he wed my maman, you know.",0,0,0
ch6,Octobre 1666,Only here can I admit how difficult and sometimes hopeless it all has seemed.,0,0,0
ch10,Février 1667,The words hurt me as much as if they had been spoken about myself.,0,0,0
ch7,Novembre 1666,"While I churned, Kateri used the long paddle to take the round bread from the bake oven.",0,0,0
ch10,Février 1667,Up and down the streets we went.,0,0,0
ch3,Juillet 1666,"How I long to see a field, a house, or even a blade of grass.",0,0,0
ch5,Septembre 1666,It was Kateri.,0,0,0
ch2,Juin 1666,"Monsieur Deschamps says that a man must have a licence to trade for the furs and, to keep that licence, these days a man must marry.",0,0,0
ch1,Mai 1666,"I will have only Catherine, and Minette of course, loyal Minette who hisses each time she sees Madeleine.",0,0,0
ch5,Septembre 1666,She had something in a basket.,0,0,0
ch7,Novembre 1666,Those loaves are called soldiers’ bread and they are coarse and heavy.,0,0,0
ch5,Septembre 1666,She smiled and waved to me.,0,0,0
ch5,Septembre 1666,"Ships usually do not sail that far anyway since there is no real harbour, but the captain had agreed.",0,0,0
ch3,Juillet 1666,"Awake and alone now, I do not mind admitting that I am just a little frightened.",0,0,0
ch6,Octobre 1666,They would help me somehow.,0,0,0
ch9,Janvier 1667,"It was so, so bitterly cold and snowing hard.",0,0,0
ch7,Novembre 1666,Kateri means Catherine.,0,0,0
ch8,Decembre 1666,"“I suffer for fashion, but I hate cold, wet feet.",0,0,0
ch6,Octobre 1666,Tante Barbe began to leave but he stopped her.,0,0,0
ch1,Mai 1666,Madeleine looks like one of the sheep that stands staring from behind a fence.,0,0,0
ch9,Janvier 1667,“Will he live?” I told him I did not know.,0,0,0
ch2,Juin 1666,He rattles them off for Kateri in the same way that I could name all the flowers and herbs of our garden at home.,0,0,0
ch5,Septembre 1666,"“Think of the wonder of such beauty that has never been touched,” I said, and looked back at him to ask if he agreed.",0,0,0
ch6,Octobre 1666,And I have a small library.,0,0,0
ch3,Juillet 1666,"We are not to use any of our drinking water to wash ourselves, but I save a bit of mine for this.",0,0,0
ch2,Juin 1666,He has the same look about him that Papa sometimes had.,0,0,0
ch10,Février 1667,I looked too.,0,0,0
ch9,Janvier 1667,I knocked at the door to the gun shop.,0,0,0
ch13,Mai 1667,"“Hélène,” she cried.",0,0,0
ch10,Février 1667,Your kittens need you.,0,0,0
ch6,Octobre 1666,"Monsieur Aubry was speaking to an exceedingly short, plump woman.",0,0,0
ch4,Août 1666,How can anyone make a home in such a place?,0,0,0
ch5,Septembre 1666,The idea of sailing back did not please the crew.,0,0,0
ch6,Octobre 1666,I do wish she would not now and again set them on my pillow.,0,0,0
ch6,Octobre 1666,"This, I learned, is Ourson.",0,0,0
ch5,Septembre 1666,Wait for the other boat to be brought around.,0,0,0
ch6,Octobre 1666,We walked through the palisade and into the town as the man leading the ox chattered to Monsieur Aubry and Séraphin.,0,0,0
ch5,Septembre 1666,"I was sleeping soundly with Minette curled at my feet, when I was wakened by shouts outside my cabin.",0,0,0
ch3,Juillet 1666,"My eyes were closed, but I heard the splash.",0,0,0
ch9,Janvier 1667,"“That is why I wished to ask for time,” he said.",0,0,0
ch6,Octobre 1666,"I am a wealthy man, mademoiselle,” he said quickly.",0,0,0
ch7,Novembre 1666,"It was a special mass, one we had said for Catherine’s soul and for the souls of Maman and Papa.",0,0,0
ch6,Octobre 1666,I would go with the other girls.,0,0,0
ch2,Juin 1666,"She is worried about us too, though she tries not to show it.",0,0,0
ch4,Août 1666,After the evening meal I came back out on deck.,0,0,0
ch2,Juin 1666,I wanted to ask if I might borrow one.,0,0,0
ch5,Septembre 1666,He needed a wife.,0,0,0
ch10,Février 1667,"“In private,” he added.",0,0,0
ch3,Juillet 1666,I took the air this afternoon.,0,0,0
ch2,Juin 1666,"She is interesting, this Kateri.",0,0,0
ch2,Juin 1666,She stood with Madame Laurent and Monsieur Deschamps in the sunshine.,0,0,0
ch4,Août 1666,"They even landed on peoples’ heads and shoulders, promptly going to sleep.",0,0,0
ch6,Octobre 1666,"I took no pleasure at all in my outburst, for I had seen that it meant little to Armand.",0,0,0
ch2,Juin 1666,Cousine Madeleine and Anne watched us.,0,0,0
ch8,Decembre 1666,"I will show you how to put them on, Hélène.” Monsieur Aubry wore the same things on his feet.",0,0,0
ch2,Juin 1666,"He is Père Denis, a Jesuit, and Madame Laurent says he is returning to New France to the missions there.",0,0,0
ch10,Février 1667,"One is black like Minette, two are orange, and two are grey.",0,0,0
ch1,Mai 1666,Catherine is quite grand.,0,0,0
ch9,Janvier 1667,"There was no sense in her leaving, since she had already been exposed to the illness.",0,0,0
ch2,Juin 1666,"Some of that is for clothing, and sixty for the ship’s passage.",0,0,0
ch10,Février 1667,Then the beer will disappear more quickly.,0,0,0
ch2,Juin 1666,We leave on Friday.,0,0,0
ch5,Septembre 1666,"I felt strong enough to come out into the sunshine for a while today, and I could see a town in the distance.",0,0,0
ch5,Septembre 1666,They looked at me with curious eyes.,0,0,0
ch9,Janvier 1667,The days and nights passed slowly.,0,0,0
ch5,Septembre 1666,"“I mean to say, there is nothing wrong at all with agreeing to become a 
fille à marier
, mademoiselle.",0,0,0
ch6,Octobre 1666,"Perhaps 
ma tante
 would throw me out.",0,0,0
ch13,Mai 1667,The footprints were gone.,0,0,0
ch7,Novembre 1666,Catherine was at her happiest during such times.,0,0,0
ch6,Octobre 1666,"It smelled good enough, but I did not particularly care for those little heads with their long, yellow teeth.",0,0,0
ch5,Septembre 1666,"Madame Laurent bid me 
bonjour
 and walked away.",0,0,0
ch2,Juin 1666,"“We cannot take a cat to New France,” said Madame Laurent.",0,0,0
ch4,Août 1666,"I woke, my pillow wet with tears, a very sad dream of Catherine’s spirit weeping over the dead birds clear in my mind.",0,0,0
ch6,Octobre 1666,There were many people on the beach.,0,0,0
ch11,Mars 1667,Tante Barbe and I took pots of hot cabbage soup to Mademoiselle Mance at the hospital.,0,0,0
ch12,Avril 1667,Whatever can it be?” Jean teased.,0,0,0
ch12,Avril 1667,"“Thrift is commendable, Hélène, but not when there are all those gowns and 
chemises
 packed away in Catherine’s chest.",0,0,0
ch7,Novembre 1666,It is a difficult language.,0,0,0
ch2,Juin 1666,I do not want to consider how these ladders have come by their name.,0,0,0
ch3,Juillet 1666,That he had been a scholar and a natural philosopher.,0,0,0
ch2,Juin 1666,"Clutching the bag, I went down to the entrance hall and out into the morning.",0,0,0
ch7,Novembre 1666,It is something I must bear alone.,0,0,0
ch11,Mars 1667,"I was feverish when she put her hand on my forehead, and so she dosed me with comfrey tea and ordered me to my bed, where I slept for much of the afternoon.",0,0,0
ch2,Juin 1666,I will never forget the exasperation in her voice.,0,0,0
ch13,Mai 1667,Jean’s eyes were enraged.,0,0,0
ch12,Avril 1667,I did not feel any desire to take off my shoes and stockings and run through the puddles as I once had.,0,0,0
ch9,Janvier 1667,"Le 1 janvier
, the feast of the circumcision of the baby Jesus, and 
le 6 janvier
, the feast of the Epiphany, both passed by uncelebrated by Kateri and me.",0,0,0
ch8,Decembre 1666,"They raced across the field, hooting and screaming, bashing each other, tripping one another, slipping in the snow, and through it all, laughing aloud.",0,0,0
ch4,Août 1666,"You might work for her, if marriage does not immediately suit you.” I suppose that I should have been cross that his laughter was directed at me.",0,0,0
ch8,Decembre 1666,"“Join them, Séraphin!” Then to me, “It is 
Teh hon tsi kwaks eks
 in Mohawk.” “The Jesuits call it lacrosse,” Séraphin shouted over his shoulder as he joined the battle.",0,0,0
ch2,Juin 1666,"There was Catherine in her shift, her long blond hair hanging down her back.",0,0,0
ch4,Août 1666,The days grow steadily cooler.,0,0,0
ch5,Septembre 1666,This town could have turned out to be a single hovel with a pig standing next to it and I would have been overjoyed to view a place where people live.,0,0,0
ch1,Mai 1666,"He said so once in a letter that made me laugh, he tried so hard to be flowery and romantic.",0,0,0
ch6,Octobre 1666,It was filled with Indians.,0,0,0
ch5,Septembre 1666,"Although they could not paddle to it, Madame Laurent surprised us all by singing 
“Au Clair de la Lune,”
 a song by the famous Monsieur Lully who composes for the King at court, and for the thousandth time my thoughts went back to 
Le Cadeau
.",0,0,0
ch10,Février 1667,He told me to dress warmly and come with them.,0,0,0
ch13,Mai 1667,He said breathlessly that he had been told this was the home of Mademoiselle St. Onge.,0,0,0
ch9,Janvier 1667,"He was covered with the pox blisters, and I had to tie mittens over his hands so that he did not claw himself.",0,0,0
ch10,Février 1667,I loaded the pistol and fired.,0,0,0
ch1,Mai 1666,"Anne is more important, since she is eighteen and of a marriageable age.",0,0,0
ch7,Novembre 1666,"I must keep those happy memories of her always, and try to forget the rest.",0,0,0
ch12,Avril 1667,That would be a wonder to taste.,0,0,0
ch5,Septembre 1666,"“The marriage contracts must be drawn up, you see,” Madame Laurent told me as the rest of us returned to the ship.",0,0,0
ch6,Octobre 1666,Then I will escort you and your belongings to la Soeur Bourgeoys’s house before I take Kateri home to my shop.,0,0,0
ch10,Février 1667,He had shown both.,0,0,0
ch8,Decembre 1666,This is something you need.,0,0,0
ch6,Octobre 1666,It bleated during the singing.,0,0,0
ch7,Novembre 1666,"I quickly paid for the goods, put them in my bag and gave the proprietor Tante Barbe’s list.",0,0,0
ch6,Octobre 1666,The sound of his shoes on the floor as he left was an angry one.,0,0,0
ch8,Decembre 1666,Tante Barbe has a spinning wheel.,0,0,0
ch6,Octobre 1666,What household skills do you have?” I mumbled something about being able to cook and milk cows and how I could dust extremely well.,0,0,0
ch5,Septembre 1666,The trees are the largest I have ever seen.,0,0,0
ch6,Octobre 1666,Others feel differently.,0,0,0
ch3,Juillet 1666,I begged Catherine to take a deep breath.,0,0,0
ch6,Octobre 1666,I just swallowed very hard and nodded.,0,0,0
ch6,Octobre 1666,I was not the only nervous one.,0,0,0
ch9,Janvier 1667,He moaned and turned his head to the side.,0,0,0
ch6,Octobre 1666,"Monsieur Deschamps and Madame Laurent will not even look at the warriors, and they 
are
 warriors, Kateri tells me.",0,0,0
ch6,Octobre 1666,They are very audacious.,0,0,0
ch10,Février 1667,"“For a man of your breeding that is quite a 
faux pas
,” he reminded him.",0,0,0
ch10,Février 1667,In private.,0,0,0
ch6,Octobre 1666,"“You see, Hélène, each thing you learn to do properly here is something you will need to know when you have your own home.",0,0,0
ch2,Juin 1666,Life is unfair.,0,0,0
ch3,Juillet 1666,The sunlight sparkled on the water and men laughed.,0,0,0
ch5,Septembre 1666,"She whispered something about my behaviour being unbecoming to a 
fille à marier
.",0,0,0
ch4,Août 1666,"“Mademoiselle, it is only Newfoundland, a large island.",0,0,0
ch10,Février 1667,She does not care much for cedar or spruce or fir.,0,0,0
ch8,Decembre 1666,"It would not take long to heat, we were assured.",0,0,0
ch2,Juin 1666,"There was not a cloud against the deep blue above us, and so I can only imagine what they thought.",0,0,0
ch5,Septembre 1666,I went to Monsieur Aubry and thanked him for his kindness to us.,0,0,0
ch2,Juin 1666,I may as well write.,0,0,0
ch7,Novembre 1666,Other people were there.,0,0,0
ch2,Juin 1666,I will set their names down here so that I do not forget.,0,0,0
ch2,Juin 1666,"I tried to make her laugh, saying that the cabin was a mere closet, but it was 
our
 closet.",0,0,0
ch8,Decembre 1666,“What is it?” I asked.,0,0,0
ch12,Avril 1667,"The rain began again, this time a downpour, and so in we went.",0,0,0
ch1,Mai 1666,"That is silly, I know, but what luxury it is to be silly, even if it is only in writing.",0,0,0
ch2,Juin 1666,I will not watch the lambs play in the fields near Reignac.,0,0,0
ch8,Decembre 1666,It makes me lonely for Papa and Catherine and Louise.,0,0,0
ch2,Juin 1666,Catherine cannot understand why I would want to spend time with Kateri.,0,0,0
ch9,Janvier 1667,Kateri has told me the word for smallpox.,0,0,0
ch6,Octobre 1666,Kateri says this is called a roach.,0,0,0
ch6,Octobre 1666,"He could have whispered, and the words still would have burned into my memory the same way that they did.",0,0,0
ch6,Octobre 1666,"It was crowded, for this parish of Notre Dame is the only one in Montréal.",0,0,0
ch2,Juin 1666,That is the girls’ orphanage in Paris.,0,0,0
ch6,Octobre 1666,Kateri took Minette in her arms so that she would not follow.,0,0,0
ch12,Avril 1667,You need not even consider it courtship if you find that distressing.,0,0,0
ch5,Septembre 1666,There were ten men or so in the three vessels that Séraphin said were war canoes.,0,0,0
ch13,Mai 1667,Tante Barbe kissed me again and again.,0,0,0
ch12,Avril 1667,We needed wool and some large needles for darning stockings.,0,0,0
ch6,Octobre 1666,"Surely you understand how a good dowry enhances a woman’s prospects here, particularly amongst such as we Lecôtés.” I understood that, yes, I said.",0,0,0
ch8,Decembre 1666,I vow that is the only way to describe the way she walks.,0,0,0
ch3,Juillet 1666,It is strange.,0,0,0
ch5,Septembre 1666,He had arranged for us to journey in large canoes like the ones the Indians use.,0,0,0
ch9,Janvier 1667,"Months ago, he had wished to ask me something, I reminded him.",0,0,0
ch9,Janvier 1667,"His voice faded and then stopped, for it was clear I barely listened.",0,0,0
ch7,Novembre 1666,“There was no trouble.,0,0,0
ch6,Octobre 1666,Tante Barbe has another piece of land outside the town.,0,0,0
ch5,Septembre 1666,All were armed.,0,0,0
ch7,Novembre 1666,Tante Barbe has many copper pots and other iron pots with little feet.,0,0,0
ch6,Octobre 1666,Silence.,0,0,0
ch7,Novembre 1666,I will simply write them as they sound.,0,0,0
ch5,Septembre 1666,"Les filles à marier
 held onto each other and even Monsieur Deschamps nearly lost his fine beaver hat.",0,0,0
ch2,Juin 1666,"Le Chat Blanc
 is not a big ship as ships go, Séraphin has told me.",0,0,0
ch9,Janvier 1667,"“He can carry Papa to 
Hôtel-Dieu
.",0,0,0
ch6,Octobre 1666,"I must find the home of the Lecôtés, I told her.",0,0,0
ch4,Août 1666,"I lay awake for a long while, more hateful tears dampening my pillow.",0,0,0
ch6,Octobre 1666,He has begun to turn over the soil in the garden with a pickaxe.,0,0,0
ch5,Septembre 1666,What a day!,0,0,0
ch6,Octobre 1666,"“You may leave the message with me, mademoiselle,” she said.",0,0,0
ch5,Septembre 1666,"I held my skirts carefully out of the way, remembering what Monsieur Aubry had said about the coldness of the water.",0,0,0
ch8,Decembre 1666,"He did not seem to feel the pain at all, even when he spat out a broken tooth.",0,0,0
ch4,Août 1666,I must give him the sad news.,0,0,0
ch8,Decembre 1666,I do not want that job.,0,0,0
ch10,Février 1667,Then I saw Monsieur Deschamps.,0,0,0
ch2,Juin 1666,"“We are going to New France, Minette,” I murmured into her thick coat.",0,0,0
ch2,Juin 1666,She looks forward to seeing him again.,0,0,0
ch6,Octobre 1666,"It is strange how dreadful it feels to cry, and yet how good it feels if you can share that unhappiness with someone else.",0,0,0
ch6,Octobre 1666,"At last I am in Montréal, where we arrived today.",0,0,0
ch1,Mai 1666,"“Would you consider leaving France to become one of 
les filles à marier
?” Monsieur Deschamps asked her.",0,0,0
ch7,Novembre 1666,"The plates, porringers and cups are on shelves.",0,0,0
ch10,Février 1667,"“The scars are remarkable, are they not?",0,0,0
ch5,Septembre 1666,“This is how we will travel.” I came close and looked down into one of the canoes.,0,0,0
ch5,Septembre 1666,"A woman screamed, footsteps sounded as someone ran by, and the door was pulled open.",0,0,0
ch2,Juin 1666,"Here I lie, all wrapped in feather quilts.",0,0,0
ch3,Juillet 1666,I cannot sleep.,0,0,0
ch6,Octobre 1666,"Love has little or nothing to do with marriage, mademoiselle.",0,0,0
ch3,Juillet 1666,Then I heard footsteps.,0,0,0
ch6,Octobre 1666,"Servant girls sometimes do rather hastily if they receive a proposal, so we were very short-handed.",0,0,0
ch2,Juin 1666,"For this diary, they will be Marie with the mole beside her mouth, Marie with the freckles, short Marie, Marie who never speaks, and Marie with the missing front tooth.",0,0,0
ch5,Septembre 1666,Minette thought that batting about balls of wool was nearly as much fun as catching rats.,0,0,0
ch6,Octobre 1666,"Since I left 
Le Cadeau
, so many changes have taken place in my life.",0,0,0
ch6,Octobre 1666,He does not pay his debts and he is even keeping a tavern.,0,0,0
ch6,Octobre 1666,"Minette, who loves high places, jumped up and sat at the very top of the pile.",0,0,0
ch12,Avril 1667,"He later told us that someone played a fiddle, and the men sang rude songs and threw pebbles against the shutters.",0,0,0
ch5,Septembre 1666,I made my confession at last to one of the priests at the church here.,0,0,0
ch2,Juin 1666,"They are Bernice, Jeanne, Eloise, Marguerite, Celine, Cecile, Claudette and Lise.",0,0,0
ch2,Juin 1666,"She rubs against his legs, but he ignores her.",0,0,0
ch4,Août 1666,I watched it disappear behind us.,0,0,0
ch10,Février 1667,"“Bonjour
, Mademoiselle St. Onge,” he said with formality.",0,0,0
ch2,Juin 1666,Perhaps I will become accustomed to them.,0,0,0
ch5,Septembre 1666,Kateri came to visit me.,0,0,0
ch2,Juin 1666,"That is why the room is called the Sainte-Barbe, I learned.",0,0,0
ch10,Février 1667,Monsieur Aubry laughed at that.,0,0,0
ch9,Janvier 1667,Here are the Mohawk words for the day.,0,0,0
ch13,Mai 1667,"Then I looked at Jean, who was watching me in grave silence.",0,0,0
ch8,Decembre 1666,I have discovered that I cannot spin very well.,0,0,0
ch3,Juillet 1666,"Then I patted her shoulder, tucked the blanket up to her chin, and said a prayer to Saint Eramus for her return to health.",0,0,0
ch5,Septembre 1666,I am weary beyond words as I write this.,0,0,0
ch2,Juin 1666,"“There is fresh food now, but once we have been at sea for a while, all we will get is salt eels or salt pork.” Later there were bells, bells, bells.",0,0,0
ch10,Février 1667,He has told them of me.,0,0,0
ch6,Octobre 1666,I wager there is quite a story for you to tell.,0,0,0
ch13,Mai 1667,"We turned in circles trying to see the town through the snow so that we might return, but everywhere was swirling white.",0,0,0
ch3,Juillet 1666,Catherine was all shadows.,0,0,0
ch10,Février 1667,Tomorrow is Ash Wednesday and Lent begins.,0,0,0
ch2,Juin 1666,"I am safe and warm in the bed here next to Catherine, but I cannot help wondering what lies ahead.",0,0,0
ch4,Août 1666,"I could have sworn that sparks flew between them, but perhaps it was only lightning.",0,0,0
ch4,Août 1666,Tomorrow is the feast day of the Assumption of the Virgin Mary.,0,0,0
ch13,Mai 1667,“What a time we have had of it.,0,0,0
ch7,Novembre 1666,"Then we swept the floor, sprinkled dried herbs on the boards to give the room a sweet smell, and climbed into bed.",0,0,0
ch5,Septembre 1666,We are both practical and so it was no real surprise.,0,0,0
ch6,Octobre 1666,This I do not mind.,0,0,0
ch4,Août 1666,"I fear he is correct, and it sickens me.",0,0,0
ch5,Septembre 1666,I felt only a quiet happiness for the couples.,0,0,0
ch4,Août 1666,“New France!” I cried.,0,0,0
ch5,Septembre 1666,I murmured something about not being able to accept a gift.,0,0,0
ch8,Decembre 1666,I feel so uneasy.,0,0,0
ch2,Juin 1666,"He is pleasant in his appearance, some might say very pleasant, with light brown hair and brown eyes.",0,0,0
ch3,Juillet 1666,"It was a happy sound, the laughter and the thumping of feet on the wooden deck.",0,0,0
ch12,Avril 1667,He will take me there to pick some in time.,0,0,0
ch10,Février 1667,"The sickness was not too severe, though, and Monsieur Aubry’s and Kateri’s family was spared.",0,0,0
ch6,Octobre 1666,"Deschamps is like so many of the other minor nobles here, Hélène.",0,0,0
ch4,Août 1666,Kateri has told me.,0,0,0
ch2,Juin 1666,"Her eyes are a clear blue, but this morning they were red, and I know she had been weeping, as I had.",0,0,0
ch7,Novembre 1666,"Strangely, that makes me feel both happy and melancholy at the same time.",0,0,0
ch3,Juillet 1666,I would vomit myself except that I must care for Catherine.,0,0,0
ch2,Juin 1666,"There is another chest with our bedding, sheets and quilts and such.",0,0,0
ch9,Janvier 1667,Séraphin came to fetch me.,0,0,0
ch12,Avril 1667,"Yet I believe I must begin with the happiness of another, and write about Marie’s wedding.",0,0,0
ch5,Septembre 1666,Many good marriages have come out of it.,0,0,0
ch10,Février 1667,"After all, I do not see well at all and I like Indians.",0,0,0
ch12,Avril 1667,"The weather remains fine, which is a delight after the long, harsh winter.",0,0,0
ch4,Août 1666,Kateri tells me that you have a relative in Montréal?” Kateri smiled.,0,0,0
ch3,Juillet 1666,"I was not afraid, and neither should she be, I told her.",0,0,0
ch4,Août 1666,"We have had no fresh fruit or vegetables for weeks, and even the cabbage is gone.",0,0,0
ch3,Juillet 1666,I stood away from them and only tapped my foot a little.,0,0,0
ch7,Novembre 1666,"My hair smelled of cow afterwards, but there are worse smells.",0,0,0
ch2,Juin 1666,"Look at this, Hélène.",0,0,0
ch4,Août 1666,One man rings a bell.,0,0,0
ch10,Février 1667,"I shall sleep well tonight, since I spent a long while in the fresh, cold air today.",0,0,0
ch12,Avril 1667,I can easily take in the waistline of the skirt and put tucks in the bodice.,0,0,0
ch2,Juin 1666,"There is a kitchen, or a galley, and even a manger for the chickens, pigs and goats.",0,0,0
ch5,Septembre 1666,I stuck my tongue out at Madame Laurent.,0,0,0
ch9,Janvier 1667,She began to moan and rock back and forth.,0,0,0
ch1,Mai 1666,Does she think it is alive?,0,0,0
ch9,Janvier 1667,Could he abandon me to such a thing?,0,0,0
ch4,Août 1666,"In fact, it looks precisely like the gulf.",0,0,0
ch6,Octobre 1666,"I can see, though, that it will be a rare event for me to again write in this diary during the day.",0,0,0
ch6,Octobre 1666,He had paid far too much and I told him so.,0,0,0
ch5,Septembre 1666,You must be a girl of less than sixteen or a man of less than twenty for that.” Then she turned to me.,0,0,0
ch7,Novembre 1666,"“It is locked, Hélène, or I would take you inside,” Kateri went on.",0,0,0
