chapter_id,date,sentence,neutral,positive,negative
ch11,"August 2nd, 1784","No more treks into the dark woods at night, thank goodness.",1,0,0
ch10,"July 2nd, 1784",Grannie will be able to spin tow thread out of the flax.,1,0,0
ch11,"August 2nd, 1784","They are very welcome, as we only have a very few earthenware plates and bowls.",1,0,0
ch3,"December 1st, 1783",This year we will have to make do with the rations we have received from the soldiers and what Father can shoot.,0,0,1
ch1,"October 6th, 1783","And then … I don’t want to remember, but the pictures are all in my mind and I don’t think I’ll ever be able to forget them.",1,0,0
ch2,"November 1st, 1783","Grannie was holding Margaret, but the baby was all wrapped up with only a small bit of her face showing, and she wasn’t making a sound.",1,0,0
ch6,"March 3rd, 1784",I saved the biggest piece I could for Hannah.,1,0,0
ch1,"October 6th, 1783",It looked like the worst storm in the world had hit here.,1,0,0
ch13,"October 3rd, 1784","Mother has knitted socks for Father and Angus, but I am knitting these for Duncan.",1,0,0
ch9,"June 1st, 1784",(How do you “regulate the blood”?,1,0,0
ch1,"October 6th, 1783",They are calling for us to get back on the boat.,1,0,0
ch1,"October 6th, 1783","Hannah has an Uncle Allan who is also with Sir John Johnson’s Royal Yorkers, which is why her family is going to Sorel too.",1,1,0
ch5,"February 1st, 1784","One of the men in the settlement here, Joss Walker, has a turnkey and some experience as a tooth puller.",1,0,0
ch1,"October 6th, 1783",It’s been so long since I’ve talked with anyone else my age!,1,0,0
ch2,"November 1st, 1783",My eyes will not stay open.,1,0,0
ch5,"February 1st, 1784",Mother has given me a blanket to pin around my shoulders and wear when I have to go outside.,1,0,0
ch8,"May 2nd, 1784","With Laddie bouncing around us and barking his big head off too, of course.",1,0,0
ch1,"October 6th, 1783",Now father is hitching old Blue up to the wagon and leading it away.,1,0,0
ch5,"February 1st, 1784",Jamie has an enormous bump on his head and Grannie has made a vinegar-and-smartweed poultice to put on it.,1,0,0
ch9,"June 1st, 1784",She is out early every morning replenishing her supply of roots and herbs.,1,0,0
ch10,"July 2nd, 1784",Jamie and I found a blueberry patch today in a rocky clearing near the river’s edge.,1,0,0
ch2,"November 1st, 1783",But she doesn’t even seem to know or care how pretty she is.,1,0,0
ch1,"October 6th, 1783",I won’t let myself believe that anything could have happened to him.,1,0,0
ch13,"October 3rd, 1784",We traded for some of our precious cloth and more flour.,1,0,0
ch14,"November 1st, 1784",His tail is twitching and Mittens is staring at it.,1,0,0
ch2,"November 1st, 1783","I looked up across the river to the other side and there, looming out of the fog, I saw a hill — a mountain, really, but such a mountain as I have never seen before.",1,0,0
ch1,"October 6th, 1783",They set our cornfield on fire!,1,0,0
ch10,"July 2nd, 1784",Father barely stops for a break at noon time.,1,0,0
ch2,"November 1st, 1783",I grabbed him and hauled him outside.,1,0,0
ch4,"January 1st, 1784",Father has allowed me to stay home from school so that I may sit with her and feed her.,1,0,0
ch1,"October 6th, 1783",Then they brought him back and threw him down in the dust.,1,0,0
ch3,"December 1st, 1783","It is going to be a long, difficult winter.",1,0,0
ch9,"June 1st, 1784",Good news from Angus!,1,0,0
ch12,"September 6th, 1784","I will either have to learn to stitch more quickly or delay my marriage for a long, long time.",1,0,0
ch1,"October 6th, 1783",We were both drenched.,1,0,0
ch1,"October 6th, 1783",I do love cuddling her when she’s not screaming or stinking.,1,0,0
ch9,"June 1st, 1784",We have been given two.,1,0,0
ch13,"October 3rd, 1784",Perhaps their wives could teach me how to do the intricate beading that decorates their clothing.,1,0,0
ch14,"November 1st, 1784",It is snowing.,1,0,0
ch9,"June 1st, 1784",The boatmen sing constantly as we go along.,1,1,0
ch9,"June 1st, 1784",I must help with supper.,1,0,0
ch9,"June 1st, 1784",It was a very satisfying feeling to batter out that fire.,1,0,0
ch5,"February 1st, 1784",My boots are wearing out and by the time I get to school in the morning my feet are wet and frozen.,1,0,0
ch1,"October 6th, 1783",The path we’re on dwindles down to almost nothing in places and it is very hard to make it out.,0,0,1
ch3,"December 1st, 1783",I miss Margaret so terribly.,1,0,0
ch10,"July 2nd, 1784","I close my eyes and I can hear the water rushing along the stream bed, gurgling and rippling its way over stones and around bends.",1,0,0
ch4,"January 1st, 1784","I put cloths soaked in cool water on her forehead, but she is so feverish and hot that they dry up within minutes.",1,0,0
ch3,"December 1st, 1783",I must stop writing now and practise my stitching.,1,0,0
ch3,"December 1st, 1783",We will have to make do with what we wear on our backs.,0,0,1
ch1,"October 6th, 1783",I couldn’t help myself.,1,0,0
ch13,"October 3rd, 1784",I cannot see them but I can feel them.,1,0,0
ch3,"December 1st, 1783",They soaked the quilts in water and threw them on the burning roof and on the rooves of the houses next to it.,1,0,0
ch2,"November 1st, 1783",She carries her own load and tries to lighten mine when I am carrying the baby.,1,1,1
ch7,"April 6th, 1784",Mother is watching Jamie and I have a great swatch of time all to myself before I must go and help with the noon meal.,1,0,0
ch1,"October 6th, 1783",Jed Turner used to be just as friendly as a next-door neighbour could be.,1,0,0
ch10,"July 2nd, 1784",Jamie gave him a few.,1,0,0
ch11,"August 2nd, 1784",I even helped build the privy.,1,0,0
ch7,"April 6th, 1784",She loves to quilt but it has been so long since she has had a chance to do so.,1,0,0
ch13,"October 3rd, 1784",Still a cuddly cat though when she feels like it.,1,0,0
ch1,"October 6th, 1783","As we made our way along the road today, we realized that we were passing through country that had been fought over.",1,0,0
ch1,"October 6th, 1783","“You’ve been such a help, Mary,” she said to me.",1,0,0
ch1,"October 6th, 1783",I think Mother is having trouble feeding her.,1,0,0
ch1,"October 6th, 1783","Neither Jamie nor I had any intention of obeying her, of course.",1,0,0
ch12,"September 6th, 1784","“I see a wedding in the spring,” I heard Mrs. Livingstone say, and Mother and Aunt Norah smiled at each other.",1,0,0
ch1,"October 6th, 1783",Smashing!,1,0,0
ch10,"July 2nd, 1784","They have to fell the trees, then cut them into proper lengths and hew them into shape.",1,0,0
ch1,"October 6th, 1783",Thank goodness the weather remains fine and cool.,1,0,0
ch3,"December 1st, 1783","“It’s a new country with new ways, Mother,” he said, and would not let up on her, but even so I was amazed that he managed to convince her.",0,1,0
ch3,"December 1st, 1783","I’m tucked up cosily in my quilt now, though, with the stub of a candle to give me light.",1,0,0
ch3,"December 1st, 1783",One thing is a little difficult to bear.,1,0,0
ch12,"September 6th, 1784",Angus and Molly never took their eyes off each other.,1,0,0
ch1,"October 6th, 1783","The fare for the boat is so exorbitant, we will need the extra money to meet it,” Father answered.",0,0,1
ch11,"August 2nd, 1784","The fire is burning brightly, Laddie is stretched out snoring before it, and Mittens is curled up right beside him, purring.",1,0,0
ch1,"October 6th, 1783","I’m not at all sure of the spelling, but that is what it sounds like.",1,0,0
ch1,"October 6th, 1783","I could not understand the half of it, but the Indian’s voice sounded very bitter and angry.",1,0,0
ch1,"October 6th, 1783",We have bundled everything up and are waiting for Father to fetch us.,1,0,0
ch1,"October 6th, 1783",I can say anything I want here and not be chided.,1,0,0
ch1,"October 6th, 1783",It’s all ashy now and smudged.,1,0,0
ch11,"August 2nd, 1784",It was so good!,1,0,0
ch13,"October 3rd, 1784",Father wants to trade with the Indians for more corn.,1,0,0
ch1,"October 6th, 1783","We’ll be on a boat when we reach Lake Champlain, if Father can get one.",1,0,0
ch12,"September 6th, 1784",First I will start with what Uncle Allan and Uncle Andrew brought us.,1,0,0
ch5,"February 1st, 1784","Father was quite cross with him, which wasn’t like Father at all.",1,0,0
