book_name,chapter_id_x,entry_id_x,date_x,sentence,Positive_score,Negative_score,Neutral_score,chapter_id_y,entry_id_y,date_y,positive,negative,neutral,immigration,positiveness_rank,negativeness_rank
SofS,c02,chc02_e22,"May 30, 1847",More people are ill.,0.004190286586800366,0.1791798242372058,0.9907373530150515,,,,,,,,2030.0,784.0
SofS,c03,chc03_e1,"June 1, 1847","Mr. Keenan, Connor’s da, is ill with the fever.",0.009343246934255683,0.002030761690191432,0.9983105140244066,,,,,,,,1782.0,2246.0
SofS,c03,chc03_e1,"June 1, 1847",So is Connor’s sister Colleen.,0.01907893507064774,0.002396791067301196,0.9982671849027547,,,,,,,,1514.0,2225.0
SofS,c03,chc03_e1,"June 1, 1847",Mrs. Keenan is nursing them as best she can.,0.08919225894622688,0.006533642678817761,0.9982043830799808,,,,,,,,803.0,2079.0
SofS,c03,chc03_e1,"June 1, 1847","Connor has been charged with looking after his brothers: Kerry, Kevin and wee Daniel.",2.0922145948193212e-05,0.020914317032323496,0.9999971168455616,,,,,,,,2327.0,1747.0
SofS,c03,chc03_e1,"June 1, 1847",Michael and I are helping him.,0.04906916426438664,0.002353357183530197,0.9987504006473921,,,,,,,,1060.0,2229.0
SofS,c03,chc03_e1,"June 1, 1847",I have been telling them stories about what awaits us in Canada.,0.9263904818115505,0.6658452408630013,0.5024019820769567,,,,,,,,43.0,284.0
SofS,c03,chc03_e1,"June 1, 1847",I have Uncle Liam and his letters to thank for that.,0.09537744976421599,0.051332736216478554,0.7123231764712185,,,,,,,,773.0,1350.0
SofS,c03,chc03_e1,"June 1, 1847",Kevin keeps asking me to describe a moose to him.,0.013633384767843912,0.19899550257620802,0.9985847762101703,,,,,,,,1653.0,737.0
SofS,c03,chc03_e1,"June 1, 1847","I do the best I can: Uncle Liam says a moose is taller than a man, with antlers that are broader than the full span of a grown man’s arms.",0.04479926898871113,0.07313771057616641,0.9750676849365654,,,,,,,,1103.0,1178.0
SofS,c03,chc03_e1,"June 1, 1847",He says one moose will feed a family for the whole winter.,0.036326463911983374,0.2038444295196258,0.9941717360334589,,,,,,,,1199.0,728.0
SofS,c03,chc03_e1,"June 1, 1847",Kerry wants to know about bears and wolves and other wild things with claws and fangs.,0.012572769649520024,0.03675511122678338,0.9913126694992848,,,,,,,,1686.0,1502.0
SofS,c03,chc03_e1,"June 1, 1847",He boasts that he will learn to hunt when he gets to Canada and that no wild beast will be safe when he is about.,0.31658023864453144,0.5742415893080954,0.7931634642313165,,,,,,,,368.0,343.0
SofS,c03,chc03_e1,"June 1, 1847","Daniel, who is only three, buries his head in Connor’s chest every time Kerry growls like a bear.",0.003484591402568495,0.006365381670187074,0.999085920809052,,,,,,,,2076.0,2087.0
SofS,c03,chc03_e1,"June 1, 1847","Ma is worried about Patrick, who has been whining and crying all day.",0.002424745292091356,0.06866048857198315,0.9969174078176416,,,,,,,,2151.0,1206.0
SofS,c03,chc03_e1,"June 1, 1847","Da says it is most likely a tooth coming in, but Ma refuses to believe this.",0.011266438379579939,0.026661424505937514,0.9985631788887158,,,,,,,,1722.0,1643.0
SofS,c03,chc03_e1,"June 1, 1847",She is terrified that he will get the fever.,0.02347866963501096,0.06774630999622987,0.8853868071857003,,,,,,,,1411.0,1210.0
SofS,c03,chc03_e2,"June 3, 1847","Eileen Cairns, eight, and Thomas Kelleher, ten, died during the night.",0.00041881763052749863,0.0021546471141280664,0.9995103033458675,,,,,,,,2298.0,2239.0
SofS,c03,chc03_e2,"June 3, 1847",Their mothers wept bitterly.,0.039199396881559274,0.2372394304490709,0.8173517425078887,,,,,,,,1163.0,650.0
SofS,c03,chc03_e2,"June 3, 1847",Mrs. Kelleher would not relinquish her grip on Thomas.,0.03854168361539054,0.0943576186262154,0.9962864054127425,,,,,,,,1172.0,1067.0
SofS,c03,chc03_e2,"June 3, 1847",Da had to get Ma and some of the other women to hold her so that Thomas could be taken above for burial.,0.06270090034934207,0.02593345501350015,0.998598463782463,,,,,,,,957.0,1655.0
SofS,c03,chc03_e2,"June 3, 1847","When his body was finally put into the ocean, Mrs. Kelleher rushed to the side of the ship to follow him.",0.09706684760485879,0.9520782827882827,0.04311779298583047,,,,,,,,765.0,96.0
SofS,c03,chc03_e2,"June 3, 1847",It was only the quick action of the first mate that saved her.,0.1279781124303012,0.13861399493911394,0.8977205002839796,,,,,,,,666.0,892.0
SofS,c03,chc03_e2,"June 3, 1847",He grabbed at her skirts and let out a shout.,0.011496389220928518,0.022768908609381164,0.9980539917672292,,,,,,,,1713.0,1712.0
SofS,c03,chc03_e2,"June 3, 1847","Two sailors rushed to his aid, but even so the three of them had a struggle on their hands to stop her from plunging into the deep.",0.03262952223928202,0.4651110265923659,0.7075741126917147,,,,,,,,1243.0,416.0
SofS,c03,chc03_e2,"June 3, 1847",Mr. Kelleher finally grasped her around the waist and clung tightly to her.,0.042695988329095574,0.010666323138985778,0.796209767286386,,,,,,,,1120.0,1953.0
SofS,c03,chc03_e2,"June 3, 1847",He was weeping.,0.013668248997737444,0.009100279421540748,0.9990095275284644,,,,,,,,1651.0,1994.0
SofS,c03,chc03_e2,"June 3, 1847","“The poor man,” Da said, shaking his head.",0.0218209085562751,0.07298677646804774,0.8863006025009756,,,,,,,,1453.0,1179.0
SofS,c03,chc03_e2,"June 3, 1847",Ma held Patrick tightly.,0.06514292190990788,0.06666368902595858,0.8907978958488192,,,,,,,,933.0,1222.0
SofS,c03,chc03_e2,"June 3, 1847",I heard her whisper to Da that he has lost his appetite and feels hot to the touch.,0.013516189332357719,0.1398614094323227,0.9866522073412034,,,,,,,,1657.0,890.0
SofS,c03,chc03_e2,"June 3, 1847","Later, Connor told me that he heard Mr. Kelleher say that he was sorry he ever left Ireland.",0.4257240638859414,0.7037751930046404,0.021268876456837612,,,,,,,,278.0,265.0
SofS,c03,chc03_e2,"June 3, 1847","He said it would have been better if Thomas had died at home where he could be buried in the ground with a priest to say words over him, instead of being tossed into the ocean like so much refuse.",0.4759901689074984,0.7406765503061837,0.8062354103617912,,,,,,,,248.0,239.0
SofS,c03,chc03_e2,"June 3, 1847","Michael argued that if the Kellehers had stayed home, they would likely be dead from starvation by now.",0.04123525290191384,0.4548790027663229,0.20280614960064774,,,,,,,,1140.0,423.0
SofS,c03,chc03_e2,"June 3, 1847","“At least we have food on the ship, however poor it is,” he said.",0.8316031045449523,0.9605087595813612,0.008014780238069143,,,,,,,,88.0,81.0
SofS,c03,chc03_e2,"June 3, 1847",Connor agreed.,0.029005600407273503,0.013318022914380428,0.9960706016084723,,,,,,,,1296.0,1903.0
SofS,c03,chc03_e2,"June 3, 1847","But he also said that when you are buried in the ocean, it is as good as being forgotten.",0.06552344025714424,0.46819085327963994,0.9403146057171149,,,,,,,,932.0,412.0
SofS,c03,chc03_e2,"June 3, 1847",Your family can never visit you where you lie or point out your resting place to those who come after you.,0.018922344859312996,0.7114223104652908,0.121388655865877,,,,,,,,1520.0,256.0
SofS,c03,chc03_e2,"June 3, 1847",He shuddered when he said it.,0.0027982656661110434,0.01004286737317138,0.9900113286597698,,,,,,,,2118.0,1968.0
SofS,c03,chc03_e2,"June 3, 1847",Michael teased that a spirit must have walked over his grave.,0.013020694187526986,0.01426331272572184,0.9985629229743364,,,,,,,,1672.0,1887.0
SofS,c03,chc03_e2,"June 3, 1847",I jabbed him hard with my elbow.,0.0011010841586911652,0.04418726071096973,0.9992045457164954,,,,,,,,2248.0,1426.0
SofS,c03,chc03_e2,"June 3, 1847",Too many are ill for such a ghoulish joke.,0.14854768465705373,0.29671845507374633,0.9599894244887952,,,,,,,,618.0,578.0
SofS,c03,chc03_e3,"June 5, 1847",Connor says that Colleen is covered from head to toe with blotches and that his da sleeps fitfully.,0.004439862527827849,0.02694336253634914,0.44619435926364165,,,,,,,,2023.0,1638.0
SofS,c03,chc03_e3,"June 5, 1847",Kevin and Kerry are also feeling poorly.,0.0022889885088734478,0.11087366104853125,0.4043336943442511,,,,,,,,2160.0,992.0
SofS,c03,chc03_e3,"June 5, 1847",Mrs. Keenan is wearing herself out tending to them all.,0.005613936817592149,0.0064189878776296444,0.9998485857669499,,,,,,,,1959.0,2084.0
SofS,c03,chc03_e3,"June 5, 1847",Patrick was fretful all day when he wasn’t sleeping.,0.002065449374339236,0.045206182786973775,0.9999330162329046,,,,,,,,2174.0,1415.0
SofS,c03,chc03_e3,"June 5, 1847","Ma tends to him constantly, cooling his brow with water and trying to get him to drink a little.",0.030478564866350293,0.4466396339779674,0.8975779926183292,,,,,,,,1271.0,427.0
SofS,c03,chc03_e3,"June 5, 1847","Last night as I lay wedged between Ma and Michael, I had an awful worry.",0.0005649911214234166,0.02808180457729903,0.987836804228417,,,,,,,,2287.0,1614.0
SofS,c03,chc03_e3,"June 5, 1847",What if there was a fever on Anna’s ship?,0.016675290590321634,0.7965668029040885,0.5015462249693173,,,,,,,,1575.0,217.0
SofS,c03,chc03_e3,"June 5, 1847",What if she had fallen ill?,0.0017658945924039215,0.1286499709606305,0.9954980731933992,,,,,,,,2205.0,930.0
SofS,c03,chc03_e3,"June 5, 1847",What if … I don’t even want to write the words.,0.035551704748822,0.0759087707910542,0.9957250649339244,,,,,,,,1205.0,1165.0
SofS,c03,chc03_e3,"June 5, 1847",I decided to say a special prayer for her every night.,0.14036498393073044,0.005368378406211802,0.9999000559518796,,,,,,,,636.0,2122.0
SofS,c03,chc03_e3,"June 5, 1847",Connor and Michael and I seem to have become the keepers of the children.,0.04660742573259554,0.01214732597794597,0.9989992806062286,,,,,,,,1084.0,1924.0
SofS,c03,chc03_e3,"June 5, 1847","We gather them above deck where the air is fresh and good, and do our best to amuse them so that their mothers can tend to their chores and, increasingly, their patients.",0.14386828580062413,0.8885408756050389,0.5850608228009094,,,,,,,,629.0,148.0
SofS,c03,chc03_e3,"June 5, 1847","I have gone through every tale, riddle and song that I know and all the games that may be played in a small space.",0.5585106756937577,0.2088805070486532,0.9946033907967677,,,,,,,,192.0,716.0
SofS,c03,chc03_e4,"June 8, 1847",I have been too busy to write.,0.030171348301083686,0.032287432527852065,0.9934214852031457,,,,,,,,1276.0,1563.0
SofS,c03,chc03_e4,"June 8, 1847",Connor’s father died two days ago.,0.023629366697173585,0.0067187704788461205,0.9987498906814564,,,,,,,,1406.0,2074.0
SofS,c03,chc03_e4,"June 8, 1847",Colleen followed him.,0.0148925927056518,0.04188982332145187,0.6968737619014586,,,,,,,,1619.0,1447.0
SofS,c03,chc03_e4,"June 8, 1847",Kevin is poorly.,0.00789694513971155,0.023106675086930258,0.9950037117221171,,,,,,,,1828.0,1705.0
SofS,c03,chc03_e4,"June 8, 1847",Mrs. Keenan is beside herself with grief.,0.010412775483115113,0.017000856364001574,0.9927180766657049,,,,,,,,1743.0,1820.0
SofS,c03,chc03_e4,"June 8, 1847","On top of that, our Patrick is worse.",0.04439782729813961,0.10382860100564861,0.9349722492871034,,,,,,,,1107.0,1034.0
SofS,c03,chc03_e4,"June 8, 1847","Ma will not relinquish him for even one moment, even though Da offers to take him so that she can rest.",0.29941920674552147,0.5732678328056144,0.05837045924972969,,,,,,,,380.0,344.0
SofS,c03,chc03_e4,"June 8, 1847",She cradles him and sings to him and tries to get him to swallow a little food to keep up his strength.,0.005630911398810177,0.019620968886149413,0.9999231937086225,,,,,,,,1957.0,1768.0
SofS,c03,chc03_e4,"June 8, 1847","To make matters worse, a storm started to blow just as the service was being read for the dead — four in all, including Connor’s da and sister.",0.05143157135626474,0.04885402557300777,0.9626652150478562,,,,,,,,1040.0,1367.0
SofS,c03,chc03_e4,"June 8, 1847","Immediately afterward, the hatches were battened again.",0.002665538832974235,0.036747575722004384,0.9997473167137837,,,,,,,,2131.0,1503.0
SofS,c03,chc03_e4,"June 8, 1847","For two long days and nights, the wind howled and the ocean tossed our ship as if it were no more than a twig on the waters.",0.8364228207134602,0.9907700341878903,0.0017038655244809259,,,,,,,,84.0,24.0
SofS,c03,chc03_e4,"June 8, 1847","Mrs. Kelleher wailed that the storm was brought on by the restless dead, lashing out in anger because they were not laid to rest in consecrated ground.",0.10813080464481425,0.05986930610004711,0.5912586617938745,,,,,,,,722.0,1276.0
SofS,c03,chc03_e4,"June 8, 1847",She moaned as loud as the gale all night.,0.012663084954046906,0.014974674358590854,0.9986267279109042,,,,,,,,1681.0,1865.0
SofS,c03,chc03_e4,"June 8, 1847",Then she fell silent.,0.00275183493552942,0.014704808640412953,0.999776376684836,,,,,,,,2120.0,1872.0
SofS,c03,chc03_e4,"June 8, 1847",I heard Mr. Kelleher tell Ma that she is feverish.,0.023202707994158665,0.01949779446800625,0.5430624010666657,,,,,,,,1420.0,1769.0
SofS,c03,chc03_e4,"June 8, 1847",I wish this voyage would end.,0.9086370468197853,0.9741270015066225,0.031161187950769026,,,,,,,,50.0,60.0
SofS,c03,chc03_e4,"June 8, 1847",I wish we were in Canada.,0.9966878182274033,0.8121140252032633,0.019650936029382997,,,,,,,,3.0,204.0
SofS,c03,chc03_e4,"June 8, 1847",Uncle Liam says the air is clean and clear there.,0.37053537137903897,0.16253650163007063,0.08450889161364936,,,,,,,,316.0,821.0
SofS,c03,chc03_e4,"June 8, 1847","He says there are trees for as far as a man can walk in a week, maybe even farther, and that the forests are filled with the music of birds, some of which he had never seen in Ireland.",0.856333655228575,0.49886021700643757,0.046919196593920416,,,,,,,,73.0,393.0
SofS,c03,chc03_e5,"June 9, 1847",Our Patrick is gone.,0.1715842967223001,0.19058545254357653,0.9812933872669314,,,,,,,,554.0,756.0
SofS,c03,chc03_e5,"June 9, 1847","He died so quietly, poor wee thing.",0.038108730154901675,0.027748584398716355,0.7889787210285741,,,,,,,,1176.0,1623.0
SofS,c03,chc03_e5,"June 9, 1847",Ma is inconsolable.,0.008969112614415803,0.15454312323917374,0.5091812581303826,,,,,,,,1801.0,847.0
SofS,c03,chc03_e5,"June 9, 1847",She blames herself.,0.003559568152119753,0.020227034875714645,0.98687683959458,,,,,,,,2072.0,1762.0
SofS,c03,chc03_e5,"June 9, 1847","“If I had listened to you,” she says over and over to Da.",0.02000986383750999,0.024810756654148402,0.9648106849737814,,,,,,,,1491.0,1677.0
SofS,c03,chc03_e5,"June 9, 1847","“If only we had left last year, when Liam sent money to pay for decent passage.",0.41606293589810167,0.41101560759073497,0.003380945490276796,,,,,,,,286.0,457.0
SofS,c03,chc03_e5,"June 9, 1847",If only we had not been reduced to this.” Da says “if only” is easy to say but difficult to predict.,0.2699252685113628,0.18849000247454709,0.830733289412104,,,,,,,,410.0,761.0
SofS,c03,chc03_e5,"June 9, 1847",He tells Ma that no one could have foretold how bad things would become.,0.07914578336471824,0.8041329642850448,0.15796224681041693,,,,,,,,844.0,212.0
SofS,c03,chc03_e5,"June 9, 1847",But Ma doesn’t seem to hear him.,0.027163681698339694,0.1146813311082549,0.9396615903613548,,,,,,,,1329.0,980.0
SofS,c03,chc03_e5,"June 9, 1847","Over and over again she mumbles to herself, “If only … if only.” Da had to coax Patrick from her arms.",0.02203215972680741,0.043347688469788266,0.9994799451667078,,,,,,,,1445.0,1439.0
SofS,c03,chc03_e5,"June 9, 1847",He held Ma all through the funeral.,0.032954142277981005,0.3665653325603942,0.9376447934470162,,,,,,,,1238.0,494.0
SofS,c03,chc03_e5,"June 9, 1847",I think he was remembering Mrs. Kelleher.,0.011281747112468916,0.006897284298646691,0.9980614401843613,,,,,,,,1721.0,2066.0
SofS,c03,chc03_e6,"June 10, 1847",I never noticed how much space Patrick took up in our lives.,0.8317129502561363,0.5503112658141449,0.4059002067847523,,,,,,,,87.0,354.0
SofS,c03,chc03_e6,"June 10, 1847",He was such a small thing and so sweet and quick to smile.,0.18201078825223313,0.015900124136053316,0.9338832304948889,,,,,,,,535.0,1837.0
SofS,c03,chc03_e6,"June 10, 1847","But now that he is gone, our berth seems so quiet and empty, and Ma does not seem to know what to do with herself.",0.4963132130967074,0.9528192428156305,0.001940905218382926,,,,,,,,233.0,95.0
SofS,c03,chc03_e6,"June 10, 1847","Da comforts her, but he has a faraway look in his eyes, and I imagine he is remembering Patrick.",0.03743225076017423,0.04202885456631169,0.9525154050702669,,,,,,,,1186.0,1445.0
SofS,c03,chc03_e7,"June 11, 1847","Mrs. Kelleher has died, and I am worried about Ma.",0.03298512516708146,0.012562154105747859,0.9590859830897556,,,,,,,,1237.0,1913.0
SofS,c03,chc03_e7,"June 11, 1847",She did not get out of the berth today.,0.013069863543254836,0.5761260358842044,0.9714845735176487,,,,,,,,1671.0,341.0
SofS,c03,chc03_e7,"June 11, 1847",She refused to eat the porridge I brought her.,0.010081179511347661,0.05724181060408475,0.9998173712750886,,,,,,,,1756.0,1297.0
SofS,c03,chc03_e7,"June 11, 1847",I hope she does not fall ill.,0.04556230936374187,0.37037523180063736,0.4676846718276048,,,,,,,,1095.0,491.0
SofS,c03,chc03_e7,"June 11, 1847",I don’t think I could bear it if anything happened to her or if we had to leave her in the sea.,0.06402137390678514,0.9766369663773762,0.08166475103090844,,,,,,,,945.0,57.0
SofS,c03,chc03_e7,"June 11, 1847",The weather seems to have caught the mood of the ship.,0.308349188979894,0.6551997287131343,0.861374752765259,,,,,,,,371.0,291.0
SofS,c03,chc03_e7,"June 11, 1847",It has been raining since last night.,0.007297502484960269,0.021627990612208985,0.9998623461331795,,,,,,,,1861.0,1732.0
SofS,c03,chc03_e7,"June 11, 1847","Da organized a few men to catch some of the soft rainwater to drink, as the ship’s water smells and tastes foul.",0.46159146651557115,0.7892752564323661,0.1063521677373702,,,,,,,,253.0,221.0
SofS,c03,chc03_e7,"June 11, 1847","As well, people continue to complain about the food.",0.00024690839341066033,0.4570372044527948,0.974513995226506,,,,,,,,2311.0,421.0
SofS,c03,chc03_e7,"June 11, 1847",The biscuit has so much horse bran in it that it is hard to digest and is making people ill.,0.00011203783233686282,0.22836270557648292,0.9965155765152839,,,,,,,,2316.0,667.0
SofS,c03,chc03_e7,"June 11, 1847",I dream about the potatoes Ma used to pull from the fire.,0.04338750076846118,0.27088271924049023,0.9532508083418574,,,,,,,,1113.0,605.0
SofS,c03,chc03_e7,"June 11, 1847","So soft and fluffy they were, and so delicious with a little milk and a pinch of salt — my heart aches for home when times were good.",0.1633339468628112,0.6198135296898417,0.7804004171297351,,,,,,,,578.0,313.0
SofS,c03,chc03_e8,"June 12, 1847",Ma is up and about today.,0.5055072091565095,0.061987094707186136,0.40877170208261954,,,,,,,,222.0,1257.0
SofS,c03,chc03_e8,"June 12, 1847","She does not speak, but goes silently about her chores.",0.0015737520270135542,0.0017766600869445286,0.999995066265883,,,,,,,,2211.0,2256.0
SofS,c03,chc03_e8,"June 12, 1847",Annie Malone in the berth below us shivers under her shawl despite the sweltering heat in the hold.,0.32081816314700207,0.8825772486589789,0.01962930609811886,,,,,,,,362.0,153.0
SofS,c03,chc03_e9,"June 13, 1847",Ma stayed in the berth all day with her face to the wall and did not even attend services.,0.03821199280854107,0.9426628578385599,0.1130545239647164,,,,,,,,1174.0,105.0
SofS,c03,chc03_e9,"June 13, 1847",Da lay beside her and held her hand.,0.013826983387468395,0.015428062003117608,0.9825227744872778,,,,,,,,1647.0,1851.0
SofS,c03,chc03_e9,"June 13, 1847",He says her heart is broken because of Patrick.,0.022074986056252365,0.02434125199708393,0.9983487222501871,,,,,,,,1441.0,1687.0
SofS,c03,chc03_e9,"June 13, 1847","He says she loves Michael and me both, but that she has weathered the passing of four babes now and that she loved each one of them too.",0.1283160724779485,0.12827003915734572,0.9688491219236469,,,,,,,,665.0,931.0
SofS,c03,chc03_e9,"June 13, 1847",He says the hardest thing for a mother is to lose a babe.,0.017233701244863748,0.6876140752042363,0.5289202144657531,,,,,,,,1561.0,272.0
SofS,c03,chc03_e9,"June 13, 1847",Word came below late in the day that one of the sailors had died of the fever and was sent into the sea.,0.022897652508420997,0.8980278911054226,0.08515635219049068,,,,,,,,1423.0,137.0
SofS,c03,chc03_e9,"June 13, 1847",Michael says that sailors are accustomed to such fates.,0.01799755155296573,0.18315839919588137,0.38878972821021257,,,,,,,,1542.0,776.0
SofS,c03,chc03_e10,"June 14, 1847","Three more have died, Kevin Keenan among them.",0.03085318499641799,0.09692754680679111,0.9995686368554392,,,,,,,,1264.0,1059.0
SofS,c03,chc03_e10,"June 14, 1847",Still more are ill.,0.022727479097101166,0.16062610641065325,0.9958277308483504,,,,,,,,1428.0,829.0
SofS,c03,chc03_e11,"June 15, 1847",Da shook Michael and me awake this morning.,0.002026503520838168,0.005215908475499786,0.9967881895519762,,,,,,,,2176.0,2126.0
SofS,c03,chc03_e11,"June 15, 1847",I sat up with such a start that I banged my head on the ceiling.,0.0061473531257425365,0.02236110617493808,0.991561770284455,,,,,,,,1932.0,1721.0
SofS,c03,chc03_e11,"June 15, 1847","My thoughts went to Ma, and I touched her hand.",0.004102455476660167,0.012044805733110413,0.971677744279217,,,,,,,,2037.0,1926.0
SofS,c03,chc03_e11,"June 15, 1847",It was warm and she stirred.,0.0028148342163933754,0.027586096705598914,0.9990737958614486,,,,,,,,2115.0,1625.0
SofS,c03,chc03_e11,"June 15, 1847","“Come above,” Da said.",0.1688605182025541,0.009065448927839684,0.9248687355234481,,,,,,,,561.0,1996.0
SofS,c03,chc03_e11,"June 15, 1847",Michael and I climbed the ladder after him.,0.008680885868563507,0.01716544778458352,0.9973590461043534,,,,,,,,1805.0,1817.0
SofS,c03,chc03_e11,"June 15, 1847",He pointed to something in the distance.,0.0019856425488409403,0.03942826193832542,0.999943980653933,,,,,,,,2184.0,1478.0
SofS,c03,chc03_e11,"June 15, 1847","“Canada?” Michael asked, seeming dazed to see land at last.",0.9773842977368687,0.894574233879145,0.00021098139860920733,,,,,,,,16.0,141.0
SofS,c03,chc03_e11,"June 15, 1847","“That is called Cape Breton,” Da said, “from when the French were here.",0.7620618686823737,0.5133980693251332,0.6918382965978994,,,,,,,,113.0,383.0
SofS,c03,chc03_e11,"June 15, 1847","We have come far, and the journey has been hard.",0.8069400113700104,0.9213890430087608,0.0505009968713055,,,,,,,,95.0,125.0
SofS,c03,chc03_e11,"June 15, 1847",But it is almost done.” We stood beside Da for a long time.,0.10375319912415203,0.46440120894797376,0.9485916361924175,,,,,,,,737.0,417.0
SofS,c03,chc03_e11,"June 15, 1847","We passed another island, which the captain called St. Paul Island.",0.47999911638536663,0.06992235998401393,0.9997088125124981,,,,,,,,246.0,1198.0
SofS,c03,chc03_e11,"June 15, 1847",There was a lighthouse on it.,0.003934977452019917,0.006443945386556138,0.9999967076239071,,,,,,,,2048.0,2081.0
SofS,c03,chc03_e11,"June 15, 1847",Da said that means there is a lighthouse keeper as well.,0.7336310005139483,0.008695719574706804,0.968167778362891,,,,,,,,120.0,2008.0
SofS,c03,chc03_e11,"June 15, 1847","But if there is anyone else living on the island, they stayed well hidden.",0.11999087806219944,0.23737651351929662,0.9989012091889647,,,,,,,,691.0,649.0
SofS,c03,chc03_e11,"June 15, 1847","Later we passed into the Gulf of St. Lawrence, where we saw whales!",0.042414154486341046,0.8844804274033683,0.037627299138709984,,,,,,,,1124.0,151.0
SofS,c03,chc03_e11,"June 15, 1847","There were five of them, and massive they were.",0.036367302608888756,0.0035627286412382797,0.9999649243934695,,,,,,,,1198.0,2183.0
SofS,c03,chc03_e12,"June 16, 1847",The ship is moving so slowly that a man ashore could surely make faster progress.,0.8722342483063024,0.9651442636040427,0.01886691973565855,c03,chc03_e12,"June 16, 1847",0.0,1.0,0.0,1.0,69.0,77.0
SofS,c03,chc03_e12,"June 16, 1847","But we are in Canada, and from the ship can see hills and woods and neat little farmhouses at the river’s edge.",0.9825327856989681,0.953046914849947,9.704884858660833e-06,c03,chc03_e12,"June 16, 1847",1.0,0.0,0.0,1.0,10.0,94.0
SofS,c03,chc03_e13,"June 17, 1847","I was on deck again admiring the billowy clouds above, the rich green of the fields and forests, and the deep blue of the water when I had a terrible fright.",0.37365966594417704,0.9706381482858503,0.006239356500201858,,,,,,,,315.0,67.0
SofS,c03,chc03_e13,"June 17, 1847",I looked down and saw a body floating in the water.,0.0019965299156363705,0.22316817519266016,0.9780568417972717,,,,,,,,2182.0,683.0
SofS,c03,chc03_e13,"June 17, 1847","A terror went through me for it had no shroud, and I thought of all those we had buried at sea.",0.07500230621324698,0.9305758119452316,0.0928285438569662,,,,,,,,869.0,114.0
SofS,c03,chc03_e13,"June 17, 1847","I whispered a prayer and turned away, but I think the sight will haunt me.",0.017790660315425297,0.16913410717010566,0.8689150007635369,,,,,,,,1544.0,811.0
SofS,c03,chc03_e14,"June 18, 1847","We have reached Quebec City, which is on the north shore of the St. Lawrence River, and the captain has ordered a general cleanup.",0.2557250419272831,0.7235872512882218,0.9528032306345783,c03,chc03_e14,"June 18, 1847",0.0,0.0,1.0,1.0,427.0,250.0
SofS,c03,chc03_e14,"June 18, 1847",He says that the government of Canada will send an inspector to the ship.,0.288754604301724,0.97210414043795,0.009662779224254106,c03,chc03_e14,"June 18, 1847",0.0,0.0,1.0,1.0,388.0,64.0
SofS,c03,chc03_e14,"June 18, 1847","Because we have had the fever on board, those who are unwell will be sent to a hospital on the island called Grosse Isle, which lies just off Quebec.",0.5209807430099771,0.9965393624829277,0.006019972186129501,c03,chc03_e14,"June 18, 1847",0.0,1.0,0.0,1.0,208.0,8.0
SofS,c03,chc03_e14,"June 18, 1847",Those who are well will be quarantined.,0.0033915546016723974,0.44930050055988485,0.9909446491460198,c03,chc03_e14,"June 18, 1847",0.0,0.0,1.0,1.0,2080.0,424.0
SofS,c03,chc03_e14,"June 18, 1847",The captain could not say how long the quarantine will last.,0.5325347339742619,0.9965357988419677,0.045495849166465804,c03,chc03_e14,"June 18, 1847",0.0,1.0,0.0,1.0,203.0,9.0
SofS,c03,chc03_e14,"June 18, 1847","For my part, I cannot wait to get off this ship.",0.35992759107635103,0.5335647105014949,0.5197500139701631,c03,chc03_e14,"June 18, 1847",0.0,1.0,0.0,1.0,329.0,366.0
SofS,c03,chc03_e14,"June 18, 1847","We are fewer than when we boarded, but Da says that those of us who are still standing must carry on.",0.9365852617740663,0.9782022055856516,0.00016071004930638048,c03,chc03_e14,"June 18, 1847",1.0,1.0,0.0,1.0,37.0,50.0
SofS,c03,chc03_e15,"June 21, 1847","Da’s da always used to say, “Be careful what you wish for.” I used to think it an odd thing to say.",0.25459240556575247,0.005617230411842172,0.9640339755304104,,,,,,,,430.0,2112.0
SofS,c03,chc03_e15,"June 21, 1847","After all, if it is something your heart yearns for, what is there to be careful of?",0.12897735758960463,0.05981042365994707,0.9958290775528941,,,,,,,,663.0,1278.0
SofS,c03,chc03_e15,"June 21, 1847",Now I know.,0.08970684067856902,0.03292218811911531,0.976909491806146,,,,,,,,800.0,1549.0
SofS,c03,chc03_e15,"June 21, 1847","We spent two days wishing for the doctor to come and inspect us, and all the while I was impatient to get off the ship.",0.6804244321019617,0.9744491179780116,0.007688944773246892,,,,,,,,135.0,59.0
SofS,c03,chc03_e15,"June 21, 1847","But when he arrived, things did not turn out as I had imagined.",0.17132990080211688,0.4613172011701503,0.8663022229021512,,,,,,,,556.0,419.0
SofS,c03,chc03_e15,"June 21, 1847",The captain had us all line up in rows.,0.707061137281788,0.17724708724146856,0.7341774021546742,,,,,,,,127.0,790.0
SofS,c03,chc03_e15,"June 21, 1847",The doctor was a tall dour man who never once allowed himself to smile.,0.07043515716081761,0.20498169192313148,0.9837930071414925,,,,,,,,897.0,724.0
SofS,c03,chc03_e15,"June 21, 1847",I saw his head over top of the people in front of me.,0.06630353354366803,0.07986574846840595,0.736361225287276,,,,,,,,925.0,1137.0
SofS,c03,chc03_e15,"June 21, 1847","He paused before he had gone five paces, and a wail went up.",0.015531920784946867,0.021953758562962934,0.9990226397635933,,,,,,,,1600.0,1727.0
