chapter_id,date,sentence
12,June 1816,He must be mad!
11,May 1816,Do I not still want to become a lady?
02,August 1815,They worry we will drive the buffalo away.
04,October 1815,"It seemed like a gift from God as we sat and rested, instead of tramping over the dangerous ground."
05,November 1815,"I can imagine myself reading this to Robbie’s children one day, and them laughing at their dear dad."
10,April 1816,"That is enough.” “I have a mother,” I grumbled."
12,June 1816,"“My name is Archibald McLeod,” said a stocky man with a very large voice."
03,September 1815,"Mine have not swollen as badly, but the old ones seem to itch as violently as the new ones, until I feel like one huge itch."
10,April 1816,The entire day went by as if I were in a dream.
03,September 1815,"I took a step toward her and almost slapped her, only stopping when James caught my wrist."
07,January 1816,"She pointed to her hands and said, “No.” Then she pointed to her feet and said, “No.” Then she motioned for me to come and join her group."
04,October 1815,"My only consolation as I prayed for the safety of my family was that if we were to die, I would see you, Mother, all that much sooner."
05,November 1815,They’re called Red River carts.
09,March 1816,But on the final day Leaf Bud gave me a piece of the hide so I could make a skirt from it.
12,June 1816,They began to rummage through all of our trunks.
11,May 1816,“Father loves White Loon.” “Why did he stop loving Mother so quickly?” I asked.
03,September 1815,As for me I think about the buffalo.
12,June 1816,We were stopped by a group of Nor’Westers today.
12,June 1816,“Thank you.” She smiled and her whole face brightened.
13,July 1816,Jack River House is on an island only a short row away.
07,January 1816,"In the meantime the women help with cooking, and Kate, Alice and I are sent out to dig up clods of grass and frozen buffalo turd, which is used in the fire."
17,November 1816,"James is also very good, and much to Alice’s dismay, James and Kate spend all their free time rehearsing."
18,December 1816,So farewell for now.
12,June 1816,"They ransacked the Post, forcing all the families to take shelter with the Cree Indians."
14,August 1816,I don’t think I understood properly anything about our coming to this New World.
02,August 1815,When the storm was finally over we had to clean up the mess.
11,May 1816,"I have never wanted to complain in these pages, especially as I feel I am writing to Mother as well as to myself, and I wouldn’t want to blame Mother in any way for leaving me in charge, but it has been difficult taking care of Father and two boys all by myself."
05,November 1815,Then the snow came again.
02,August 1815,"“I merely said hello,” I retort."
03,September 1815,This has been a welcome diversion as we wait for our guides to ready the boats.
18,December 1816,An extra benefit is delicious rabbit stew.
05,November 1815,"We were finally ready to go on the morning of our second day, the thirteen families that had remained, and our entire group."
03,September 1815,But now I really must take my leave.
15,September 1816,Peter is jealous and is now begging his parents for one as well so he can go hunting with Robbie.
05,November 1815,I promise.” The necklace was in a small bag of belongings that had not yet been put back on the York boat or the cart.
05,November 1815,"The party could not ready itself in time to leave today, so we leave tomorrow at first light."
12,June 1816,"And to what do we owe the pleasure of your company?” At this Archibald McLeod’s face grew very red and he exclaimed, “We will search all your belongings, sir.” Sheriff McDonell made a small low bow."
05,November 1815,Father says there might be trouble with provisions for the winter.
03,September 1815,I was thrilled to be able to observe this event.
12,June 1816,“Where have you been?
09,March 1816,"It was dried by the fire for days, and again the smell was overwhelming."
08,February 1816,They often seem to be about animals.
03,September 1815,Father tells me to ignore her and will not let me retaliate.
11,May 1816,Every day there are more and more rumours of Métis plotting to destroy our colony.
09,March 1816,It bit at my cheeks and I could feel the temperature dropping even as we stood there.
05,November 1815,I thought back to what I knew of her father and could remember little.
05,November 1815,"Clothes desperately need washing and mending after so long a journey; and, of course, we must cook."
05,November 1815,He also gave me a small blanket to tie about Robbie’s shoulders with a piece of sinew.
03,September 1815,"He has a severe look about him, but when I hesitantly went over to him and said, “Thank you,” he smiled — showing very sharp teeth!"
05,November 1815,I was probably one of the only people who didn’t get it; seems like everyone got sick.
09,March 1816,"I notice that his ears are white and that worries me too, as I do not know what it means."
09,March 1816,"Leaf Bud led the work, as White Loon’s grandmother was not well."
05,November 1815,James says that the young Indians on horseback control them.
01,July 1815,But in the New World we will own our own land.
05,November 1815,"“Never mind, little one,” I soothed him."
07,January 1816,Then Kate had the balls again.
12,June 1816,The men of our party were all questioned.
05,November 1815,"But with the sun, the temperature took a ferocious dip and we found ourselves to be woefully inadequately dressed."
12,June 1816,"Colin Robertson took a few pieces with him, but he left the majority at Fort Douglas, and the Nor’Westers are suspicious that we have brought it with us."
05,November 1815,"Tears flowed, people called to one another."
09,March 1816,James never seemed afraid.
02,August 1815,I wanted to shout and whoop just the way Robbie and James did.
10,April 1816,"Only a month ago, in , Duncan Cameron returned to Fort Gibraltar wearing his British regimentals and boasted that he could drive the settlers out once again."
09,March 1816,That is when we girls were put to work.
18,December 1816,"God is good, kind and loving."
12,June 1816,Father fears the ammunition will be used against us.
16,October 1816,The experience was extremely unpleasant I am sure as the water has turned cold.
11,May 1816,"Unfortunately there are not enough ploughs for all the farmers, so everyone has to share."
11,May 1816,At night we often ate with White Loon’s family at their tipi and if we made camp early we would be included in the games played just before the sun set.
14,August 1816,But Father thinks that the Hudson’s Bay Company must have had quite different reasons for giving Lord Selkirk the land than he had for wanting it.
05,November 1815,"Everyone, settlers and Indians alike, followed him as he performed this task."
16,October 1816,Did I say savages?
01,July 1815,We …” Here his voice trailed off.
03,September 1815,Everyone sat down to eat together.
09,March 1816,How will they survive?
02,August 1815,I have made an unpleasant discovery.
06,December 1815,That is because it is so horribly cold I can barely hold my pen.
11,May 1816,"Kate seemed to decide that she was unwilling to stop bothering me just because of Father’s unsuitable marriage, so the only seeming benefit from that disappeared."
16,October 1816,The men spent today mending the canoes so they could go out fishing again.
02,August 1815,"I often stand on deck so I can feel the wind, but as I look about me all I see is the great ocean, and right now the ice, and I know I am trapped on this small ship."
10,April 1816,We are making preparations to leave.
05,November 1815,She nodded as if she had made her mind up that he would be for her.
18,December 1816,It seems that my fears about becoming like the savages has completely disappeared.
12,June 1816,“Kate!” he cried.
10,April 1816,He likes White Loon and says he will be glad to have a mother.
11,May 1816,"There were crocuses everywhere, the colour of the blue sky."
13,July 1816,It should be finished soon.
10,April 1816,"When he has a wife he will be a good father again, happy.” “But I have been taking care of him,” I snapped."
12,June 1816,But she was so calm you never would have thought she was hiding important evidence.
05,November 1815,"I turned to her and said, “Why are you not walking?"
01,July 1815,Be prepared for what will come.
10,April 1816,"Instead of a muddy miserable place, Fort Daer looked at its best today."
12,June 1816,"Nobody was killed, but all the pemmican and tobacco and liquor and ammunition were taken."
09,March 1816,Father has led us all in a prayer thanking God for James’s return.
05,November 1815,It was no match for the fierce wind.
05,November 1815,"Dear Diary, I have stolen a few moments to write."
12,June 1816,"Just like my hands when they become too cold, my feelings have become the same."
05,November 1815,This morning we were given maple syrup on top of fried bread.
07,January 1816,"She pulled me back to the group and picked up a stick, which was lying on the ground."
05,November 1815,The buffalo then veer toward the hunters in order to cut the hunters off.
18,December 1816,He is also giving us land for a school and a church.
14,August 1816,"Alice, Kate and I were out today picking wild strawberries."
11,May 1816,"The trees appeared to come into leaf as we walked: oak, elm, poplar, cottonwood, ash, maple."
18,December 1816,I am helping daily in the school that has been set up for the children.
03,September 1815,"Sometimes, when no one can see me, I cry from sheer misery."
10,April 1816,In particular there was a letter that talked of uniting the Métis to drive their enemy — us — from the land.
03,September 1815,"This angered the North West Company, who assumed this was all a ploy by the Hudson’s Bay Company to put them out of business — as Father told us earlier, they travel far to the west and north, and cannot do so without pemmican."
12,June 1816,We have departed.
12,June 1816,"Alice too is worried, and Kate seems the most worried of all."
03,September 1815,"Robbie in particular is suffering terribly from mosquito bites, each of which is swelling to the size of a coin."
02,August 1815,"The Forks, where we will settle, is just beyond Lake Winnipeg, at the fork of the Red and Assiniboine rivers — hence the name."
12,June 1816,"As we got back on the boat and rowed away, Father looked at White Loon."
05,November 1815,It was not only his honeyed words that worked on the settlers though.
12,June 1816,"There was the horrible sound of men crying out in pain, shots fired, men shouting to one another and general chaos and mayhem."
12,June 1816,William!” she called.
05,November 1815,It is hard to describe the sights I have just seen.
02,August 1815,It is most annoying.
05,November 1815,"The women followed directly, slicing open the buffalo."
05,November 1815,I had to hold my breath because of the strong stench of blood and guts.
07,January 1816,I can only write when the sun is shining and there is no wind at all.
05,November 1815,Then the women got to work at a speed that I found astonishing.
05,November 1815,What can he be thinking?
05,November 1815,I ran to find James.
05,November 1815,"I could not find Running Fox, but I noticed a young Indian girl about my age."
05,November 1815,My Auntie Mary she did succumb and was thrown off the ship into the cruel waters of the ocean.” Robbie gasped.
13,July 1816,Only White Loon seems to have retained her equanimity.
11,May 1816,I suppose this is a good thing.
09,March 1816,I am not sure I could either.
07,January 1816,The sky was cloudless and blue.
03,September 1815,"“For instance, one beaver skin, if it is of good quality, could be exchanged for twelve needles."
18,December 1816,She set out traps and we have been tending them with great success.
13,July 1816,Even now I can hear thunder rumbling in the distance.
05,November 1815,“And I look after myself.” I was shocked by her reply.
10,April 1816,Now I really am worried.
12,June 1816,White Loon and I ran into his arms.
13,July 1816,"Sheriff McDonell went there directly with Father, who carried the letters saved from the settlement."
12,June 1816,"Alexander McDonell agrees with Father, but they are in a minority and no one will listen."
09,March 1816,We rubbed the paste all over the hide.
13,July 1816,First thing tomorrow we begin that job.
05,November 1815,"On horseback they followed the buffalo inside the enclosure, riding directly beside them, arrows ready."
06,December 1815,Robbie picked a fight with Peter.
05,November 1815,"“Robbie … Robbie,” I hissed."
10,April 1816,"Apparently Colin Robertson, who took charge of Alice’s group after they were driven away from Red River, approached Duncan Cameron in  and told him to stop spreading rumours that would frighten the settlers — as he had done so successfully before, scaring away all but these thirteen hardy families."
05,November 1815,This frightens the buffalo into motion.
05,November 1815,"That night we stopped, but had to make camp without Father and James, who were with the other group and probably well back of us."
12,June 1816,"Archibald McLeod then said that if we ever returned to The Forks we would all be subject to the “penalty of death.” Murder, I say."
10,April 1816,I have had no time to write as I have been nursing James.
11,May 1816,The garden is wonderful work but exhausting.
08,February 1816,"I know that I should not be enjoying myself so much, and I fear that I am becoming a savage instead of helping the savages raise themselves up, but I cannot stop myself."
05,November 1815,"I met Alice Connor, who is thirteen — only a year older than me — and was very friendly toward me."
10,April 1816,The entire settlement turned out for the ceremony.
03,September 1815,"The Indians produced some beautiful skins, which they gave to the Chief Factor."
15,September 1816,I ran to Alice’s cabin and fetched her.
03,September 1815,The boats were emptied of their cargo today and the women and children were told to carry as much as we could.
09,March 1816,They began tracking a family of deer and they moved farther and farther away from the camp.
02,August 1815,How strange that a Scotsman would marry a savage.
05,November 1815,"He had crafted me a necklace of smooth stones, a thing of beauty."
15,September 1816,"He does nothing but grow, so for my present I am making him a new pair of moccasins."
07,January 1816,One of the women let out a small cry and the game began.
02,August 1815,"Under normal circumstances I suppose I would have found the walk unpleasant, but I was delighted to be free!"
11,May 1816,"Trees and bushes that would bear fruit in a couple of months were covered in blossoms — small white sweet-smelling wild plums, saskatoon bushes, chokecherries and pin cherries — Alice naming them for me as we walked."
12,June 1816,"We could not find you anywhere.” “We were right there, Father,” I said."
01,July 1815,"Apparently the adults are unhappy with his tutoring and have asked young John Matheson to take his place, which he will do tomorrow."
05,November 1815,We settled down for the night in our tents and woke the next morning to find the ground covered in snow.
12,June 1816,John Pritchard has circulated a petition encouraging capitulation.
15,September 1816,"We have been berry picking daily and we eat well, as the fish are abundant."
12,June 1816,It is said that the North West Company recently appointed this Cuthbert Grant as Captain General of all the halfbreeds in the country.
03,September 1815,This is a long and difficult process and the men appear to hate it.
05,November 1815,"It was heaven just to fill our stomachs, and the fact that it was so delicious was an added treat."
05,November 1815,He was shivering with cold.
12,June 1816,"Although she must have her own work to do on her own farm, I often find her simply standing there beside me as I garden."
14,August 1816,"If it were somebody from the Highlands and they were quiet, I would assume that they were shy or unfriendly, but perhaps this is just the way the Cree women are."
14,August 1816,One is named Bends Fingers.
10,April 1816,This afternoon my father married White Loon.
07,January 1816,The women began to pass the balls back and forth.
10,April 1816,You betrayed me?
02,August 1815,The first time he did it he said ten times around the deck.
12,June 1816,"“Thank you,” he said, “you are very kind."
09,March 1816,Kate and I pulled the door shut.
05,November 1815,"A large cart, taller than myself, was moving slowly toward me, pulled by a horse."
05,November 1815,Running Fox nodded and pointed to the silk kerchief I often wore around my neck.
01,July 1815,"But that has not happened yet in our area, and we hope for the sake of the people we are leaving behind that it will not."
05,November 1815,"The huts are no more than one-room affairs, but at least we are protected from the elements."
08,February 1816,It has been too windy to write.
03,September 1815,I saw her laughing and knew she had been the cause of my humiliation.
08,February 1816,He pointed up.
12,June 1816,"Although there was little left to be searched, the Nor’Westers did search all over again."
01,July 1815,"However, James discovered me this morning, huddled in a corner, and tried to cheer me up."
12,June 1816,She has been too long kept from company and has had few that she could call friend.
03,September 1815,"At home, Mother, you would take a thin rind of an orange, roll it inside out and place it inside the nostril of whichever one of us was ill, but here we have no oranges."
01,July 1815,I have to practically drag him up on deck.
14,August 1816,She can move and twist herself into the most amazing positions and she seems to be double-jointed all over.
05,November 1815,"Just in front of the enclosure the chute takes a sharp turn so that the buffalo, as they run, cannot see that they are headed for a dead end."
07,January 1816,And so did I.
06,December 1815,Today I met with the Indian girl who promised to help me sew the moccasins.
05,November 1815,Our boats had to hug the shore because the winds would have been too much for us out in the open.
05,November 1815,"They dance back and forth, feet flying in fancy steps I could hardly note, they move so quickly, until one grows tired and another takes either his or her place."
12,June 1816,An Indian named Moustache has arrived this morning in Fort Douglas.
03,September 1815,"Or one beaver skin again could be exchanged for two hatchets or an unruffled shirt, or one pair of shoes, or one plain blanket."
06,December 1815,"I would have done it anyway, but I will give it to him as a gift, as I have nothing better I can give him."
18,December 1816,We are back at The Forks!
14,August 1816,"“No doubt all those lives could have been saved if they had stayed in the protection of the Fort, or at least taken the big gun with them and been prepared to fire."
09,March 1816,We were trapped by the snow.
16,October 1816,"Father and the other men have made small birchbark canoes, copying the canoes of the Swampy Cree."
12,June 1816,"She ran over to him and then suddenly stopped as if she were about to throw her arms about him, but realized she could not."
14,August 1816,White Loon says she is jealous of my new friends.
14,August 1816,And we also encountered the Cree women who are camped nearby.
06,December 1815,"I think she is older than I believed her to be at first, perhaps twenty."
07,January 1816,Our trip south was a repeat of our trek from The Forks to Pembina.
15,September 1816,This debt was to be paid off by our working the land for them and paying them by supplying them with food.
12,June 1816,“Sheriff Alexander McDonell.
03,September 1815,I understood it would make a tea.
05,November 1815,Near the end of the journey we had to endure another trial.
05,November 1815,"And once they are in the pound, they are killed."
12,June 1816,We had not negotiated with them and we did not have the protection of the Fort.
12,June 1816,Do not look over there.
06,December 1815,White Loon has taught me a few Cree words and I have taught her a few English words.
02,August 1815,"She is the eldest of five, and lately Nichol Johnston, a fellow whose pitch-black hair sticks straight up as if he’d just had a terrible fright, has been following her around like a puppy."
11,May 1816,I have been very worried about this.
05,November 1815,"“Why, he should be thrown in irons!” “That’s what I think,” Peter agreed."
01,July 1815,"He said, “Do you know what I tell anyone who is feeling seasick?"
11,May 1816,There has been an attack on a Hudson’s Bay Company trader by a man named Cuthbert Grant.
16,October 1816,Father has tried to find one for me at the Company store but there are none.
05,November 1815,This morning when we arrived at The Forks the sun shone and Jasper McKay played his bagpipes.
15,September 1816,Today was tremendous fun.
01,July 1815,Two of the sailors have scrambled into the crow’s-nest and are using spyglasses to look for icebergs.
12,June 1816,"White Loon had left her own family behind without a tear, although it must have been wrenching for her."
05,November 1815,"The campfire was burning low in the centre of the tents, but I could not see Robbie in its light."
05,November 1815,We have a long day tomorrow.” I continue my story now.
02,August 1815,We settlers have to try to keep out of their way.
02,August 1815,We also play hopscotch and marbles.
12,June 1816,"But White Loon whispered to me, “Those are not my brothers; those are mixed bloods.” “Métis?” I whispered."
10,April 1816,"She speaks a funny combination of Gaelic, learned from the other settlers, and English learned from me during our time on the prairie."
08,February 1816,It turns out that both Robbie and James are very good at games themselves.
02,August 1815,We get closer to land every second!
16,October 1816,I try to make sure that he always has bannock and I have seen White Loon giving him berries numerous times.
05,November 1815,"I know James says I baby him, but someone has to watch over him and Father was unable to go in that boat, as parents who had 
very
 small children naturally had to accompany them."
12,June 1816,“We saw the Métis coming and I hurried the boys to the Fort.
01,July 1815,“This is our chance to make something of ourselves.
04,October 1815,I spent the day mending and washing.
11,May 1816,It is this latter task that has suffered the most.
03,September 1815,"“Now they will trade skins for different goods,” he said."
14,August 1816,To avoid despair and despondency Father and Jasper McKay organized a party.
04,October 1815,Some of our company have relatives here who came out to meet us.
12,June 1816,"James does not seem too happy at the prospect, nor does Robbie, who says that she is “grouchy.” Cuthbert Grant has gone back on his word and now says we cannot leave."
09,March 1816,I shall describe here what we do: First we cut the meat into very thin spiral strips and hang it on racks.
05,November 1815,We followed his voice until Robbie was in my arms.
01,July 1815,Father came across me doing so.
18,December 1816,"Dear diary, dear Mother, this will be my last entry."
05,November 1815,The men made rubaboo for the entire company.
14,August 1816,"Everyone seems to agree that Lord Selkirk had only good intentions, even idealistic intentions, for the settlement."
02,August 1815,The only warmth one can get is if one stands directly in front of the flames.
05,November 1815,"As they did this they imitated the crow, making harsh sounds."
03,September 1815,"And then he raised an imaginary glass as if he were drinking, and pointed to James."
05,November 1815,"I ran over to her and got her attention by saying hello, which she seemed to understand."
09,March 1816,I suspect he was anxious to get out and form a party to go looking for them.
05,November 1815,“He simply deserted you there?” I asked.
05,November 1815,"As soon as he indicated that this would be the spot, I watched in fascination as the young men of the band proceeded to clear it."
09,March 1816,"They remained there in that spot all that night, all the next day, and all the next night."
03,September 1815,I am quite in awe of the men rowing these boats.
05,November 1815,I understood why the deerskin would be so warm — it would keep out the wind.
02,August 1815,"She is hardly worth a mention, except for the fact that she seems to think I somehow put myself above all others."
12,June 1816,"But most feel the threat of murder must be taken seriously, so almost all of the settlers have signed."
03,September 1815,"The guides tie a thick band over their foreheads, and the larger bundles are attached to this band."
01,July 1815,I try to find a private place because I don’t want to worry James or Robbie.
01,July 1815,"“We rented land in the Highlands, but we always had bigger dreams."
05,November 1815,"I was about to suggest this to James and Robbie when Father hurried over to us and stated, “We cannot even unpack.” “But why not, Father?” I asked, dreading what he was to say."
02,August 1815,First they attached it to the ship with hooks and after that went to collect fresh water.
18,December 1816,I realize that I have fallen in love with this land.
08,February 1816,"The sky was flooded with lights of all different shades and hues, just like a rainbow, but at night!"
10,April 1816,"The weather continues sunny, but bitterly cold."
16,October 1816,Will we end up in the slums of Glasgow like all the rest of the people thrown off the land?
10,April 1816,And the store is almost out of all provisions except oatmeal.
12,June 1816,But at that moment all those worries must have been set aside because her eyes glowed and tears threatened.
05,November 1815,I suspected it was because she has no natural grace.
14,August 1816,We have filled up the holes in between the wood with mud and moss.
02,August 1815,We have just survived the most dreadful storm.
12,June 1816,"Father and White Loon hurried back to the cabin and salvaged what they could, packing two of our trunks."
08,February 1816,I had just fallen into a deep sleep last night when I was suddenly awakened by loud shouting outside.
05,November 1815,"They gave me a knife, and together we shredded all the lean meat."
07,January 1816,They have adopted us and are treating us rather like poor children who need help.
12,June 1816,They did this with guns raised.
05,November 1815,“Aren’t they strange?
03,September 1815,"Our guides and the strongest of the settlers, which, of course, includes James and Father, tied ropes to the boats and had to pull them along the shore."
14,August 1816,The roof is made of double layers of poles and is covered with double layers of spruce bark.
18,December 1816,Kate wants to do another theatrical about life in the Highlands.
05,November 1815,"A man, wailing and crying, went to each creature and began to cut up the insides and to give them to different people."
18,December 1816,Lord Selkirk sent Miles Macdonell ahead with the soldiers.
08,February 1816,I love the attention the other women give me and I love their praise.
05,November 1815,"But when I thought about it I realized that I had never seen him discipline Kate over her behaviour; in fact, I rarely remembered seeing them together."
09,March 1816,"When it was all done, I felt a great sense of accomplishment, knowing we had just made pemmican for weeks to come."
02,August 1815,"“Children,” Father said, “I have heard some very bad news."
06,December 1815,And what can I give my family as presents for Handsel Monday?
11,May 1816,The boys found this terribly exciting.
12,June 1816,Governor Semple will hear none of it.
03,September 1815,But this is not the end of it.
04,October 1815,I do not expect to write again until we reach The Forks.
16,October 1816,Also I am beginning to be concerned because I notice that I am coming to the end of this diary.
15,September 1816,"In fact, that is the way they separate the husks from the kernels."
03,September 1815,These bloodsucking monsters leave huge welts behind them.
04,October 1815,He said it showed proof of the goodness of the country.
05,November 1815,"I had a feeling that Robbie would have gone behind a tent so as not to get lost, but once there the light from the fire would be blocked."
03,September 1815,Kate never misses an opportunity to make me miserable.
05,November 1815,"I think she meant that she would also be walking with us, and that she would show me how to sew the moccasins at night."
07,January 1816,Kate raced up and planted herself in front of me and attacked my stick with her own.
02,August 1815,"Robbie was horribly sick, as were many others, and the smell became so bad that others became sick too, until the entire hold smelled of vomit and sweat, and that smell was enough to make the rest of us sick, as well."
06,December 1815,But at least it is a shelter.
05,November 1815,It whipped into our faces.
12,June 1816,Later I’ve told Father that we must adopt Kate.
09,March 1816,"When the storm ended and the day dawned bright and clear they tried to walk home, but were weak from not eating, and every step they took they sank into the snow."
18,December 1816,"I hate to leave my new friends behind, Bends Fingers, Sings Well and Whose Face Shows Her Moods."
12,June 1816,Jumps has ridden to the Fort to pass the news on to Governor Semple.
15,September 1816,Today Bends Fingers fetched us to the Indian camp and we watched as they heated the rice kernels over a large fire.
18,December 1816,"Father and many of the other men are to go back to The Forks before the ice breaks up so they can plant crops in the spring, and we are to join them in the summer when all will be made ready for us."
15,September 1816,James is fashioning him a bracelet.
03,September 1815,We are warned that it will become much worse.
12,June 1816,"And what an unusual number of events, both amazing and frightening, then ensued."
05,November 1815,We leapt onto the dock as our boats pulled in.
17,November 1816,Kate continues to surprise me.
10,April 1816,"Father tried to speak to me many times over the last few days, but I had nothing to say to him."
03,September 1815,"Kate, as she always does, was walking just behind me."
09,March 1816,Afternoon We have been reading from the Bible and praying.
02,August 1815,"It’s true that our little house in the hills was small, but I always knew that if I felt shut in, which I often did, I could simply go for a long walk, something I did in all weather."
02,August 1815,Is life here on earth really good?
09,March 1816,Finally the door opened just a bit.
05,November 1815,And I also must think about Robbie’s education.
03,September 1815,"This morning I slipped on a rock and Kate, who is always nearby, grabbed me."
12,June 1816,"We saw their brigade boats coming toward us on the river, sails hoisted."
05,November 1815,I would not let him out of my sight.
05,November 1815,Little boys who ran into the enclosure took the intestines and threw them over the branches of the tree that had been left in the centre of the enclosure.
07,January 1816,"She then lifted the stick and threw the balls off the stick, forward."
02,August 1815,"These rooms are cold at night, because even though the days are still very warm the rain seems to trap the damp."
06,December 1815,"She has begun to spend time with me and White Loon, trying to learn a little of their language as well."
02,August 1815,"I remember he played his pipes as we left the port of Stromness, where we had travelled after Mother’s death."
11,May 1816,Father was able to begin ploughing right away.
11,May 1816,"Father and White Loon have returned and now, of course, White Loon is living with us."
09,March 1816,For days we rubbed until my hands were so sore it hurt just to open and close my fingers.
12,June 1816,Kate’s father is one of them and at least she can see him put in the ground.
10,April 1816,“I mean he is not happy alone.
07,January 1816,"She threw the balls onto the stick, then lifted the stick into the air to show how the balls balanced on each side."
06,December 1815,My entries into your pages have been shorter and shorter.
05,November 1815,I was also glad to see Robbie making a friend.
10,April 1816,And to James and Robbie.
12,June 1816,Very disturbing news today.
05,November 1815,"I have never seen Kate, or any young woman, dress herself so quickly and make for the outdoors — which I assume she felt was safe from the little ghosts."
01,July 1815,His eyes shone with excitement.
12,June 1816,We took our leave this morning and Kate wept as she waved good-bye to her brother.
09,March 1816,We were too worried about James.
03,September 1815,Then the actual trading began.
05,November 1815,"Then the little girls of the village ran to the shaman’s tipi, bringing wood."
09,March 1816,My only wish is to have James home safely.
03,September 1815,"But they also trade in black bear, fox, wolf and more.” I found it so interesting and pictured the wealthy people of England walking around in the very furs being traded today."
05,November 1815,"This chute was at least a mile long, or so James told me — he helped build the entire structure."
05,November 1815,"My skirts dragged, often catching on bushes or brambles."
07,January 1816,"White Loon seems surprisingly sensitive to my state of mind, and right from the beginning has made an effort to soften the effects of her mother’s orders."
06,December 1815,Father says we  have to leave Fort Daer and follow the Indians in order to survive the winter.
02,August 1815,"Just to think this might be blasphemous, and yet how can one explain such pain?"
09,March 1816,"He and White Loon’s three brothers, Fire Owl, Jumps and Small Beaver, all decided to go out on their own for a hunt."
03,September 1815,He raised his knife and a cold chill ran down my spine.
11,May 1816,We take mud from the river and slather it on.
12,June 1816,We’re all very worried.
12,June 1816,“The letters?” I breathed.
15,September 1816,I know this weighs heavily on Father and on James.
06,December 1815,The wind blows through the cracks in the logs that are filled in only with clay.
10,April 1816,I never thought I would see him laugh again.
05,November 1815,"“My mother died too, but she was buried in the ground."
02,August 1815,The roof has been leaking terribly ever since it started to rain.
09,March 1816,But the temperature has plummeted and my skin began to freeze after only minutes.
11,May 1816,Father is smiling and making jokes.
02,August 1815,"“I am not frightened,” I said, “of anything.” The sailors had descended to the iceberg by rope ladders."
12,June 1816,As we drew parallel to them they called to us to stop and demanded that we put to shore as well.
09,March 1816,Small Beaver was also affected and could not see.
05,November 1815,"I have begun to read the Bible aloud at night, at least as a way to keep up our tradition."
05,November 1815,"That night we snuggled together under blankets in the tent, along with Kate (whose devious pranks seemed to diminish the more it snowed and the colder she got) and a number of other children."
05,November 1815,I treasured it more than anything — anything except Robbie’s health.
11,May 1816,"We also have to check for wood ticks every night and then White Loon burns them off with a small branch she sets on fire, and blows out just before sticking it on a creature."
18,December 1816,Father was right not to give up hope.
05,November 1815,“My father … my father … looks after himself.” She raised her eyes defiantly.
02,August 1815,"After all, I cannot write every single detail of every single day."
12,June 1816,"In a low voice Father said to us, “They are looking for the correspondence that Colin Robertson obtained when he captured Duncan Cameron."
06,December 1815,Father is disgusted by the Hudson’s Bay Company’s poor foresight.
03,September 1815,They sound like something out of mythology.
01,July 1815,"He said to the doctor, ‘Doctor, will I be able to play the bagpipes after my arm has mended?’ ‘Of course you will, man,’ the doctor snapped."
16,October 1816,I am too busy writing our theatrical to also write in your pages every night.
07,January 1816,"I hope, Mother, that you will not disapprove too much, although I fear that you will."
02,August 1815,"“I dare you, Little Princess,” Kate said to me."
04,October 1815,It is another Hudson’s Bay Post.
15,September 1816,The husks blew away in the wind and only the rice remained!
05,November 1815,“This group had to go all the way back north to Jack River.
15,September 1816,"We did this all afternoon until my arms felt that they were going to fall off, but in the end I was given an entire basket full of rice to take home."
05,November 1815,"“Isobel,” he called back."
09,March 1816,But last week the weather was too snowy and wet so it was hung inside the tipi.
15,September 1816,Father and White Loon will not say what their present will be.
16,October 1816,"As for me, I think it delightfully appropriate that Kate play the villain."
05,November 1815,"Robbie became pale, and he shivered easily as he had no food inside him to keep him warm."
05,November 1815,"“Don’t worry, Isobel,” he said."
02,August 1815,"Kate is never far behind them, taunting under her breath with rhymes like: “Roses are red, violets are blue, the waves crash about us, and I love you.” She is merciless in her teasing and the poor young couples can find no peace from her."
03,September 1815,When we reach our final destination of the day we are given tents to set up.
05,November 1815,Tears came to my eyes.
12,June 1816,Were we about to be attacked?
13,July 1816,He feels that this will give Lord Selkirk time to place us back in the Red River Settlement.
14,August 1816,"Father made two sets of bunk beds, one for me and Kate, the other for Robbie and James."
18,December 1816,Lord Selkirk is to make a treaty with Chief Peguis and the Indian bands and both “chiefs” are very proud.
10,April 1816,Alice sits with me constantly and lets me talk and talk.
05,November 1815,"“Why, you look quite green!” She laughed as she worked away."
15,September 1816,"(Speaking of dreams, I have suffered the most terrible nightmares since that dreadful day.)"
07,January 1816,They called to one another and taunted the other team.
12,June 1816,"So are the others with him.” “Kate’s father is one of them, I fear."
05,November 1815,"Some of the bushes seemed to have less snow on them than others, perhaps after Robbie had rustled them, but we could not see his footprints."
02,August 1815,We are finally free of the ice!
12,June 1816,“Is Father amongst them?” I whispered.
11,May 1816,"They are nasty, as they dig right into your flesh."
06,December 1815,"And even though we still have some of the meat the Indians shared from the hunt, it will not be enough to last us the winter."
04,October 1815,Clean clothes.
05,November 1815,It was pitch black and I could see nothing and yet I knew right away that Robbie was not there.
11,May 1816,"And as before, I loved the feeling of being good at something and the generous way the other girls applauded my skill."
05,November 1815,"We threw down our work, grabbed our shawls and ran with the rest of the settlers to the place of the pound."
15,September 1816,They played games all afternoon.
05,November 1815,The river had frozen during the night and the boats could go no farther.
03,September 1815,I cannot say I like the look of those York boats — they seem very open to all the elements.
07,January 1816,"You always wanted me to behave like a lady, and you prized that above all else."
