chapter_id,date,sentence
c06,"September 1, 1847","I know it is probably a sin to say so, but I do not like Mrs. Fenton one bit."
c05,"August 1, 1847",A person in my station could not afford to act as I had.
c02,"May 1, 1847","We walked all day yesterday and the day before and have eaten most of the little
 store of food we brought with us."
c05,"August 1, 1847",I mean to work hard for her and to be especially careful not to drop anything.
c08,"November 4, 1847",Mrs. Hall is at the window as often as Lucy.
c04,"July 3, 1847",I was very nearly upon him when he bent down and lifted what appeared to be a bundle of rags.
c09,"December 1, 1847",Why else would she be standing there in the cold?
c04,"July 3, 1847","The spelling is a little different from my own name, but Michael likely took this as a mistake if indeed he saw it written out."
c02,"May 1, 1847","Nor could I dispute what he said, though the heartlessness of the landlords does not excuse the sin of robbery."
c05,"August 1, 1847","The voice was a man’s, and I would not have paid attention had he not mentioned “the Irish.” It was pitiable, he said, how they were heard to be starving in ditches."
c04,"July 3, 1847",She listened to my tale and then had another sister take me to the kitchen to make sure that I ate.
c09,"December 1, 1847",And I have my shawl.
c01,"April 30, 1847",I know I will find her.
c07,"October 2, 1847",I got lost!
c09,"December 1, 1847",I amused Lucy as best I could while Mrs. Hall sat in a chair by the window.
c05,"August 1, 1847",At the back of the house beside the drawing room is Mr. and Mrs. Hall’s bedroom.
c02,"May 1, 1847",His name is Connor and he is wanted by the authorities.
c05,"August 1, 1847","The straw upon which she lay was damp and putrid, but there was nothing to be done about that."
c04,"July 3, 1847",He gave me a sharp look but pointed out the direction I should take.
c05,"August 1, 1847",She gave me an odd look.
c05,"August 1, 1847",I help the little ones out of their rags and into a bath and fresh clothes.
c04,"July 3, 1847",There are many people here who speak French.
c09,"December 1, 1847",Was she going to ask me to go with her?
c06,"September 1, 1847",I am too weary to write.
c06,"September 1, 1847","When I returned to the house, Mrs. Hall and Mrs. Lyons had the bread in the bake oven, soup stock on the stove, and had started to prepare the meat for the workmen’s dinner — and were keeping an eye on baby Catherine, who slept in a basket in the corner."
c05,"August 1, 1847","A veranda runs across the front of the house, and there is a kitchen garden at the rear where Mrs. Hall grows vegetables."
c09,"December 1, 1847","He always kept himself busy, working to improve his farm."
c09,"December 1, 1847",Fanny is my first true friend in Canada.
c05,"August 1, 1847",I knocked and Mrs. Johnson bade me enter.
c08,"November 4, 1847","“It’s Duncan Webley under there,” he said gently."
c04,"July 3, 1847","“I’ll come and get you,” Connor promised his brother."
c04,"July 3, 1847","He did not know what had made him go so quickly, only that he was on his way to the Gatineau Hills, near Bytown."
c08,"November 4, 1847",Mr. Hall is due back any day.
c03,"June 1, 1847","He said it would have been better if Thomas had died at home where he could be buried in the ground with a priest to say words over him, instead of being tossed into the ocean like so much refuse."
c06,"September 1, 1847","So am I, for seeing the wee thing so ill reminds me of Patrick, and that reminds me how much I miss Ma and Da and Michael."
c03,"June 1, 1847",It was only the quick action of the first mate that saved her.
c04,"July 3, 1847",It was only by chance that I happened to find out.
c08,"November 4, 1847",I shook my head.
c02,"May 1, 1847",I crept close and listened.
c04,"July 3, 1847","“I know this story,” Peggy declared."
c05,"August 1, 1847","It was an admirable plan, for when Mrs. Coteau examined my work at the end of the day, she did not scold me."
c04,"July 3, 1847","In my haste, I collided with a nun who appeared as if from nowhere, carrying a huge pile of fresh linen."
c02,"May 1, 1847",Mr. Tattersall was up and about this morning and came to services on deck.
c02,"May 1, 1847","She did not press the matter, but I could not stop wondering what the captain had said to him."
c04,"July 3, 1847","Ma always said that you can no more judge a person at first glance than you can a pudding before you taste it, for people are often not what they seem."
c07,"October 2, 1847","I know she misses her baby sister, but I think she is more worried about her parents who are here and are so sad, than she is about her sister, who she knows is an angel in heaven."
c04,"July 3, 1847","When I turned I could scarcely believe my eyes, for there was Michael,
 clean-scrubbed and jumping down from a wagon driven by an older man."
c02,"May 1, 1847","They are seven and have no babies like Patrick, who takes up little space."
c02,"May 1, 1847","But I was not in a mood to argue about what was right and what was wrong, especially when the two of them would have countered every word."
c03,"June 1, 1847",The sombre look in my face told me that she had passed.
c05,"August 1, 1847",There was a long silence.
c04,"July 3, 1847",I ran for the stairs.
c02,"May 1, 1847","(It is a
 poor thing, dented in one side."
c04,"July 3, 1847",There are cloths and aprons and towels.
c05,"August 1, 1847",She says it gets very cold in this part of the country and that it may come as a shock to me.
c04,"July 3, 1847",He interrupted the fairies when they sang their fairy songs and he was disrespectful enough to demand that they remove his hump as they had removed Lusmore’s.
c05,"August 1, 1847",I reflected a great deal on this and on what I saw when I went there looking for Da.
c06,"September 1, 1847",Where is Michael?
c05,"August 1, 1847","The same gentleman said that he will be glad when the new sheds are completed at Windmill Point and the sick are moved there, so that the plague which is carrying off so many of the city’s “valuable citizens” may be checked and public confidence restored."
c04,"July 3, 1847",I caught sight of Mr. William Johnson for the first time.
c01,"April 30, 1847","For myself, I think of Anna
 going out there last year with her family."
c08,"November 4, 1847","The sky was as grey as stone yesterday morning, but the air was not as cold as it has been."
c03,"June 1, 1847",There is no one else to look after Kerry and Daniel.
c03,"June 1, 1847",He tells Ma that no one could have foretold how bad things would become.
c06,"September 1, 1847",She spoke as if I were working for her instead of Mrs. Hall.
c08,"November 4, 1847","Last night while Mrs. Lyons was working on some clothes for the expected babe of a niece in
 Montreal and Mrs. Lyons and I were knitting socks — she for Mr. Hall and I finishing a pair for Fanny — Lucy asked me to tell a fairy story."
c06,"September 1, 1847",Some will be kept in a barrel in the root cellar.
c08,"November 4, 1847","Mrs. Hall has gone to Sherbrooke, leaving Lucy in the care of Mrs. Lyons and me."
c05,"August 1, 1847","In some places the road consisted of logs laid side by side, making it far too spine-jarring to ride."
c08,"November 4, 1847",But where is —” She stopped before she finished her question.
c09,"December 1, 1847","Connor stayed to find work, which was not easy."
c03,"June 1, 1847","I have gone through every tale, riddle and song that I know and all the games that may be played in a small space."
c04,"July 3, 1847",He hugged me close for a moment and then held me at arm’s length and laughed as he said he could not remember when he had seen me so well-dressed.
c05,"August 1, 1847",One of the wheels had caught on a cobble that had worked its way up above the others.
c08,"November 4, 1847","Just one more, she said, and she would be satisfied."
c04,"July 3, 1847",Her eyes stared up at the plank ceiling.
c04,"July 3, 1847","Tears filled my eyes as I walked up one row, peering into hollowed eyes and waxen faces, praying that I would find no one I knew."
c09,"December 1, 1847",Sister Marie-France must have told Mrs. Hall about how and why Mrs. Johnson had dismissed me.
c08,"November 4, 1847","“Johanna took it and broke it,” Mrs. Fenton said."
c07,"October 2, 1847","Little Catherine lies in a coffin, which is lined with her own quilt, covered all over with roses and lilacs."
c09,"December 1, 1847","He looked uncomfortably at Mrs. Fenton, who told Fanny to take Lucy into the kitchen to see if there was any cake."
c04,"July 3, 1847",I asked her if she would like to hear a fairy story while I worked.
c05,"August 1, 1847","Mrs. Johnson stared at me, her eyes black with fury."
c01,"April 30, 1847","Even in spite of this, Ma is sad to leave."
c02,"May 1, 1847",Mr. Tattersall has died.
c08,"November 4, 1847",Her grandmother caused a scandal by wedding an Englishman and raising her children in the English language.
c03,"June 1, 1847",The biscuit has so much horse bran in it that it is hard to digest and is making people ill.
c02,"May 1, 1847","“They are searching for stowaways,” Michael whispered."
c05,"August 1, 1847","On my last morning in Montreal I packed my meagre belongings — my little book; a fresh stub of pencil that had been given to me by the sisters; an old apron and a worn coat, also gifts from the
 sisters — all caught up in a bundle and tied with strips of rag, and stood waiting at the gate early in the morning."
c02,"May 1, 1847",Ma insisted on a topmost berth.
c07,"October 2, 1847",She says there is little besides that and indoor work that can be done during the winter months in this country.
c04,"July 3, 1847","In the middle, more rough beds had been scattered and, between them, heaps of straw on the floor, with people lying atop them."
c05,"August 1, 1847","Not only had she taken my book, she had 
read
 it."
c06,"September 1, 1847","Mrs. Hall laughed, but in a nice way, and said she used to have the same trouble whenever she worked with a new pair of knitting needles."
c02,"May 1, 1847","Our new home, as Da calls it, consists of one berth, which is only a grand name for a bit of plank, like a shelf, set into the side of the ship."
c06,"September 1, 1847","I fall into my bed each night, so tired I cannot keep my eyes open."
c09,"December 1, 1847","“Let it be me,” I pleaded."
c07,"October 2, 1847","“You have a home here for as long as you care to
 stay,” Mrs. Hall said."
c06,"September 1, 1847",She promised to come and visit again as soon as she could get away.
c04,"July 3, 1847",Pierre drove to the back and pointed to the door where I should enter.
c04,"July 3, 1847","That woman gave her daughter the following lesson: Unless you are beautiful like the maiden and have three fairy aunts, you cannot hope to be saved from hard work and how it wears on the body."
c08,"November 4, 1847",We saw tracks in the snow — Mr. Fenton says they are deer.
c04,"July 3, 1847",One of the sisters noticed my absence and reported it to Sister Marie-France.
c07,"October 2, 1847",Neighbours came all day to pay their respects.
c03,"June 1, 1847","Michael slipped into the Keenan berth, saying that he was going to keep an eye on Kerry."
c02,"May 1, 1847",Da says this makes us among the fortunate.
c05,"August 1, 1847",Almost instantly her mother called for her to come away.
c09,"December 1, 1847",We had a jolly time making tracks in the snow and sliding on the ice of a pond.
c08,"November 4, 1847","The very next day, she learns that he is no rude peasant but is the master of a vast domain and that all the people who came to him with their problems are his subjects, who adore him."
c07,"October 2, 1847",At least she has that comfort.
c04,"July 3, 1847","After that
 there was more washing up to do as well as finishing the pots."
c04,"July 3, 1847",But still he could not say whether I was on the mark or not.
c03,"June 1, 1847","Because there are so many ships waiting in the river, we will be allowed to leave a few days early and will be transported to Montreal."
c06,"September 1, 1847","In addition to the cooking, I have been helping with the little girls, especially Lucy, who is always eager to play chase-about."
c03,"June 1, 1847",The doctor signalled her to step aside.
c05,"August 1, 1847",Immediately behind was Mrs. Hall with two young girls.
c09,"December 1, 1847",How would he be able to do that with one arm?
c05,"August 1, 1847",I looked down at the floor and mumbled that I was happy to be offered a position.
c09,"December 1, 1847",Here is what happened.
c02,"May 1, 1847","In the hold, they had to use buckets or the floor."
c02,"May 1, 1847",It makes me think of the little cloud of steam that rises when you break open a potato hot from the fire.
c07,"October 2, 1847",Mrs. Hall was anxious about her candles.
c04,"July 3, 1847",She so startled me that I dropped the potato I was peeling and splashed water on the hem of her frock.
c05,"August 1, 1847","Her voice was gentler now, and she told me she had something else to tell me."
c07,"October 2, 1847","Indeed, she could not, as she and Mrs. Lyons salted over 100 pounds of meat."
c04,"July 3, 1847",“Is it true you believe in fairies?” she asked at last.
c04,"July 3, 1847",I had to let Michael know that I was alive.
c05,"August 1, 1847","Mother Superior insists that the babies be clean at all times so as to
 reassure those who are charitable enough to take them that they are not ill and carry no infection."
c05,"August 1, 1847","There was a woman with her, a Mrs. Hall."
c04,"July 3, 1847","The sister in charge of the house, Sister Marie-France, told us that the archbishop has called on parishioners to open their homes and their hearts to Irish orphans."
c02,"May 1, 1847",Who would save us?
c09,"December 1, 1847",Tears of joy ran down my cheeks.
c04,"July 3, 1847",He dresses elegantly and leaves the house early each morning to go to his office.
c03,"June 1, 1847",Connor was soaking wet.
c03,"June 1, 1847",What if she had fallen ill?
c03,"June 1, 1847",No one is happy.
c05,"August 1, 1847",Poor perhaps.
c04,"July 3, 1847","As I scrambled to my feet, the bundle, which was an old blanket, spilled out ragged clothing, a few bits of ancient cookware, a Bible, a purse … An odd collection of items, I thought."
c02,"May 1, 1847",Some of them cook.
c03,"June 1, 1847",“I do not think you should tell Da.” “How does Connor —?” I began before remembering him dripping on the floor of the hold.
c04,"July 3, 1847","“So the lesson in the story is that if you lie about what you can do, you will be rewarded."
c04,"July 3, 1847","I slowed as I approached the first rough building, which was ringed with tents."
c03,"June 1, 1847",We must stay on board for six more days so that the authorities can be sure that no one else falls ill. Rumours are flying from passenger to passenger.
c02,"May 1, 1847","He lies motionless in his berth, barely drawing breath and mewling like an infant."
c05,"August 1, 1847","The next day Mr. Fenton left Mrs. Hall, the children and me at the Halls’ house."
c02,"May 1, 1847",Da tells us not to listen.
c04,"July 3, 1847","“Thieving from your own people.” “I only take from those who have no more use for earthly things,” he said defiantly."
c05,"August 1, 1847","I had said my goodbyes to those who mattered, not a soul among them kin to me."
c02,"May 1, 1847","After services on the deck this morning, I discovered Michael’s secret."
c07,"October 2, 1847",She was much satisfied with Mrs. Lyons but not at all satisfied with me.
c05,"August 1, 1847",She loved her few books almost above all else.
c08,"November 4, 1847",Mr. Hall raced forward to try to push him aside.
c02,"May 1, 1847",The fireplace wasn’t as hard to cook on as I feared.
c05,"August 1, 1847",I could do nothing but stare at my book.
c05,"August 1, 1847",I passed the evening with two other girls who were put out to service but had been sent back by their mistresses.
c09,"December 1, 1847",It wasn’t right that Mrs. Lyons should go and I should stay.
c02,"May 1, 1847","After a long time of being tossed about and shrieked at by the wind, I heard a crash, like a shelf full of crockery smashing onto a flagstone floor."
c09,"December 1, 1847","Mrs. Hall says that he does not feel up to visitors, although Lucy was allowed to sit with him for a few minutes."
c07,"October 2, 1847","She says Mrs. Fenton adores the little Hall girls, especially since Fanny had a brother and a sister who died before Fanny was born."
c08,"November 4, 1847",It is nearly one month since Mr. Hall went away to the logging camp.
c09,"December 1, 1847",I have more than I had when I arrived only a few months ago.
c05,"August 1, 1847","“What’s your brother’s name?” When I told him, he said that if he ever saw Michael, he would tell him to look for me with the Hall family outside of Sherbrooke."
c01,"April 30, 1847","He says that Canada is a big country and that, anyway, many Irish leave Canada to go to America, which is bigger than Ireland."
c05,"August 1, 1847","Then, embarrassed, I pulled away from her."
c04,"July 3, 1847",“And you’re sure he was dead?” I asked.
c03,"June 1, 1847","We gather them above deck where the air is fresh and good, and do our best to amuse them so that their mothers can tend to their chores and, increasingly, their patients."
c03,"June 1, 1847","Everyone is in poor spirits, especially as news has come back to us that three children, two women and two men from the ship have died in hospital."
c04,"July 3, 1847",There was so little room that anyone who sat was in great danger of being trampled — not that I cared.
c08,"November 4, 1847",I touched the spot where Mrs. Fenton had struck me — it was on fire — and told Mrs. Fenton that it was not her place to dismiss me.
c02,"May 1, 1847",They are sailing ships.
c09,"December 1, 1847","Mr. Hall had tried to pour himself some water from a pitcher on a small table beside his bed, but his left arm — his only arm — is weak and he dropped the pitcher."
c04,"July 3, 1847","Now I wish that I had found my tongue and told her
 exactly what I thought of her Peggy."
c06,"September 1, 1847",I could have wept with joy.
c02,"May 1, 1847",Or did his faith give him strength?
c04,"July 3, 1847","“Michael.” I was sure he must be joking, and said I saw no humour in the jest."
c07,"October 2, 1847",He sat with her and fed her the way one might feed a child.
c08,"November 4, 1847",Mrs. Hall thanked her for telling the truth and said that she must not touch Papa’s things again.
c04,"July 3, 1847",Nestled in it were a beautifully carved brush and a comb of bone.
c06,"September 1, 1847","Fenton has strong opinions, but she is a good woman."
c04,"July 3, 1847","When at last we arrived at our destination, we
 pressed forward to get off the ship."
c03,"June 1, 1847","So soft and fluffy they were, and so delicious with a little milk and a pinch of salt — my heart aches for home when times were good."
c04,"July 3, 1847","She shook her head but, to my mind, seemed to have doubts on the matter."
c04,"July 3, 1847","She is a thin, stern-looking woman."
c09,"December 1, 1847",Michael is found!
c03,"June 1, 1847",The ship is moving so slowly that a man ashore could surely make faster progress.
c02,"May 1, 1847",Ma worries all the time.
c02,"May 1, 1847","Just thinking about sizzling sausage makes my mouth water, even though I have never eaten it."
c08,"November 4, 1847","I was careful to be quiet, telling Lucy that it is the custom to tell these stories in a low voice so that the fairies would not overhear them and become angry."
c04,"July 3, 1847","I will ask Sister Marie-France who has taken Daniel, so that Connor can get him back."
c09,"December 1, 1847",We all three rushed to see who it was.
c03,"June 1, 1847",Connor and Michael and I seem to have become the keepers of the children.
c04,"July 3, 1847",There are carpets.
c09,"December 1, 1847","I didn’t want to alarm Lucy, so I proposed a race."
c09,"December 1, 1847",The Halls have rented some rooms in a house in town.
c02,"May 1, 1847","Da returned, his face sombre as a judge’s, but he forced a smile when Ma asked him if anything was amiss."
c02,"May 1, 1847",I saw him creep to the farthest end of the hold and tuck himself behind a pile of trunks and boxes secured with rope.
c09,"December 1, 1847",Mrs. Hall is pale and her face lined with worry.
c05,"August 1, 1847",I’m leaving for there tomorrow.” We reached our destination at the water’s edge.
c09,"December 1, 1847","Connor said he immediately found someone who could write a letter
 for him to Michael."
c04,"July 3, 1847","She is Mrs. Coteau, the Johnsons’ cook."
c05,"August 1, 1847",I imagined that she was thinking of how sweet the butter would taste.
c09,"December 1, 1847",Mrs. Lyons left today.
c07,"October 2, 1847",This time I could not hold back my tears.
c04,"July 3, 1847",I waited all day for Michael to visit and at the same time dreaded having to tell him what I had discovered.
c09,"December 1, 1847",Why did bad always follow good?
c03,"June 1, 1847","In the end, Da did what he could to assure her that they would be cared for."
c05,"August 1, 1847",I said that perhaps God had protected me because he meant for me to help the less fortunate of my countrymen.
c02,"May 1, 1847","I cannot be sure, but I think he was giving thanks."
c04,"July 3, 1847",I did not tell her where I had gone.
c02,"May 1, 1847","Instead, I looked at Connor."
c09,"December 1, 1847",It was all I could do to not stare at it and to keep the pity from my eyes.
c03,"June 1, 1847",Kerry Keenan has been taken ashore to the hospital.
c03,"June 1, 1847","Over and over again she mumbles to herself, “If only … if only.” Da had to coax Patrick from her arms."
c08,"November 4, 1847","I was well into one about a leprechaun when, of a sudden, the very blood in my veins turned to ice and I stopped the tale, for didn’t I hear the wail of the banshee?"
c06,"September 1, 1847","Not only was it unending work to keep them fed, but it was a great expense."
c04,"July 3, 1847","Connor, dressed now in boys’ clothes, was grateful for what the captain had done, and thanked him before he left the ship."
c04,"July 3, 1847",“An old woman will do it for her and then the maiden must either guess the old woman’s name or surrender her first-born child.” So smug did she sound that I was pleased indeed to tell her that she was wrong.
c05,"August 1, 1847","Half the people I approached had no English, and the other half knew nothing."
c05,"August 1, 1847",Sister Marie-France sent for me at mid-morning.
c05,"August 1, 1847","He was silent, then after a moment he said that
 leaving home did not turn out to be the salvation his ma dreamed of."
c04,"July 3, 1847",Everyone is quiet.
c09,"December 1, 1847","He stood when he saw me and looked me over and laughed, declaring that he would not have
 recognized me in such a fine dress and with meat on my bones for a change."
c03,"June 1, 1847",He pointed to something in the distance.
c04,"July 3, 1847",I wish Connor would return so that I would have someone I know to talk to.
c05,"August 1, 1847","Across from the drawing room is a dining room, and behind that another bedroom where Mrs. Hall’s two little girls sleep."
c09,"December 1, 1847",“But I cannot.
c05,"August 1, 1847","When I told him, he pushed on."
c07,"October 2, 1847","It was not one of the gay tunes she used to sing, swirling around the room with one or other of her girls in her arms, but was slow and sombre like a hymn."
c04,"July 3, 1847",“Whoever told you that?” I asked.
c02,"May 1, 1847","One by one her precious little store of books left her by her own da, my dear grandda, vanished — all save this little one that I am writing in."
c08,"November 4, 1847",I hoped it would bring a fresh smile to Mrs. Hall’s face.
c06,"September 1, 1847",She collects them from the ends of clothes that she makes or remakes.
c02,"May 1, 1847",He lay awake all night with aches in his arms and legs.
c09,"December 1, 1847",A few tears slipped down my cheek when I said I would miss her too.
c04,"July 3, 1847","I cannot say what came over me, but while everyone else was distracted by Connor, I fled to the hospital myself."
c08,"November 4, 1847",Mrs. Lyons has returned.
c04,"July 3, 1847",She has a head full of golden curls and the little pink lips of a cherub.
c07,"October 2, 1847","You cut strips of fabric and then stitch the shorts ends together to make long, colourful snakes."
c09,"December 1, 1847",But Connor was lucky.
c04,"July 3, 1847",Someone will come to collect me.
c03,"June 1, 1847","He says she loves Michael and me both, but that she has weathered the passing of four babes now and that she loved each one of them too."
c07,"October 2, 1847",She says she will help me as soon as she has finished the one she is working on.
c05,"August 1, 1847","The roof, like all roofs in this country, is very steep because of the snow."
c03,"June 1, 1847","For two long days and nights, the wind howled and the ocean tossed our ship as if it were no more than a twig on the waters."
c09,"December 1, 1847",The Fentons had come to visit.
c03,"June 1, 1847",Several of the men went to the captain and angrily demanded to know if the government of Quebec planned to keep us anchored in the St. Lawrence River until we all die of either ship’s fever or starvation and thirst.
c02,"May 1, 1847","He eats beef and
 pork."
c06,"September 1, 1847",Mrs. Hall is greatly relieved.
c09,"December 1, 1847","Mrs. Hall not only needed me with her, but she also wanted me to stay, and Mrs. Lyons was glad for that."
c09,"December 1, 1847",I have not seen Mr. Hall yet.
c05,"August 1, 1847",Everything had to be in perfect order.
c05,"August 1, 1847",I have heard that people are afraid to hire those from the ships for fear of contagion.
c05,"August 1, 1847",She also gathers berries when they are in season and makes jam out of them.
c09,"December 1, 1847",Why couldn’t everyone live happily ever after?
c05,"August 1, 1847","She is better now that she is back with the sisters, but not strong enough to work yet."
c04,"July 3, 1847","When I finished with the wash, I went and asked Sister Marie-France about employment."
c06,"September 1, 1847","I wish Ma and Da were with me and that we had our own cosy house with a cow in the barn, and chickens, just like the Halls."
c03,"June 1, 1847","Da says it is most likely a tooth coming in, but Ma refuses to believe this."
c03,"June 1, 1847","When next I opened my eyes, Michael was lifting Daniel down into Connor’s arms."
c07,"October 2, 1847",Neither of them noted my presence.
c04,"July 3, 1847",The people of Montreal can see with their own eyes how many orphans are in need of a home and a good Catholic upbringing.
c05,"August 1, 1847",She called me “an ignorant thing who had never seen a cookstove before I charitably took her in and whose eyes grow as large as dinner plates at the merest mention of food.” She thought me ignorant?
c04,"July 3, 1847",I was about to deliver him a lecture that would have made Ma proud when the meaning of his words struck me like a slap.
c03,"June 1, 1847",He grabbed at her skirts and let out a shout.
c02,"May 1, 1847",I remember when she used to say this fondly.
c04,"July 3, 1847","“And they punished her.” “She did invite them,” I said, pleased yet again to correct her."
c08,"November 4, 1847",So did Lucy.
c05,"August 1, 1847","I was sent to put out plates of buttered bread, cake and a large bowl of trifle that Mrs. Coteau had made and that smelled so delicious that my mouth fairly watered."
c05,"August 1, 1847","But Sister Marie-France has already thought of
 that."
c02,"May 1, 1847","Over the wailing of passengers and the wind, I heard Da call for help."
c05,"August 1, 1847",I can hardly believe it.
c09,"December 1, 1847","Besides, she added, I was alone in the world, and that wasn’t right."
c06,"September 1, 1847",I have been too busy helping her to write more than just this little bit.
c03,"June 1, 1847","“We can’t leave without Ma.” “Da will talk to the captain,” Michael said."
c06,"September 1, 1847",But instead she helped me with my work and asked me if it was true that I had come to Canada because of the famine in Ireland.
c06,"September 1, 1847",A man I do not know came by yesterday and gave Mrs. Hall some letters and parcels from the post office in Sherbrooke.
c07,"October 2, 1847",I think she is remembering small moments with Catherine.
c07,"October 2, 1847",Now the trees are bare and their branches reach up like the scrawny fingers of beggars pleading for a mouthful to eat or a penny to buy food.
c06,"September 1, 1847","I said yes, although I am not very good at it."
c09,"December 1, 1847",But he isn’t in Montreal.
c02,"May 1, 1847","His face was pale, but he whistled a fine tune for his babies while Mrs. Tattersall was above deck making stirabout."
c04,"July 3, 1847","The man on the wagon called for Michael, and Michael said he must go."
c05,"August 1, 1847",“And this is how you repay me!
c05,"August 1, 1847",Mrs. Johnson is the ignorant one for believing such lies!
c05,"August 1, 1847",Claire then put on her cleanest uniform and prepared to answer the door.
c02,"May 1, 1847",Sad news.
c09,"December 1, 1847",Poor Connor.
c03,"June 1, 1847",There was a lighthouse on it.
c04,"July 3, 1847",But I saw a barrel and made for it.
c02,"May 1, 1847",I do not think I believe him.
c09,"December 1, 1847","I could
 never leave Michael."
c05,"August 1, 1847","“You had nothing when you came here but the clothes on your back, and those only out of charity.” She told me to get to my chores."
c02,"May 1, 1847",But Da refuses to worry.
c02,"May 1, 1847","Michael counted fifty-two berths altogether, in two rows."
c04,"July 3, 1847","By the time I reached it, he was a small thing at the end of the street and about to vanish again."
c03,"June 1, 1847","Mrs. Kelleher wailed that the storm was brought on by the restless dead, lashing out in anger because they were not laid to rest in consecrated ground."
c07,"October 2, 1847",I help Mrs. Hall prepare the afternoon meal.
c04,"July 3, 1847","She said that much of my time would be spent in the kitchen, but that I would be expected to help with the general cleaning when needed."
c02,"May 1, 1847",Perhaps he has even married and has a baby to attend to.
c03,"June 1, 1847","A terror went through me for it had no shroud, and I thought of all those we had buried at sea."
c04,"July 3, 1847",He slipped both inside his shirt and straightened.
c04,"July 3, 1847","When I asked if he had had word of Kerry, he grew so sad that I felt sure the little lad must have passed."
c03,"June 1, 1847",So is Connor’s sister Colleen.
c06,"September 1, 1847",She did not seem at all annoyed or angry.
c02,"May 1, 1847",He says it’s a secret.
c09,"December 1, 1847","I hugged her, and she hugged me back."
c09,"December 1, 1847",Her face was lined with worry.
c04,"July 3, 1847","Tears sprang to his eyes when he heard Michael’s news, and his fingers went to the St. Joseph
 medal around his neck as he mouthed a prayer for Ma."
c02,"May 1, 1847","When the captain left, Da looked troubled."
c07,"October 2, 1847","She even smiles from time to time, but not with the same brightness as before."
c02,"May 1, 1847",There was no way of knowing the true passage of time for we could not see the sun or the moon or the stars.
c07,"October 2, 1847",It will look so beautiful on my little bed.
c08,"November 4, 1847","When I arose this morning and went down to the kitchen to stir up the fire, I could not see out the kitchen window."
c03,"June 1, 1847",He told Da that he does this only out of pity for so many losses in Connor’s family and only on the condition that Connor give no more trouble.
c05,"August 1, 1847",And yet she had come to get a girl.
c05,"August 1, 1847","“They are overflowing,” he said."
c08,"November 4, 1847",I think she was afraid that Mrs. Fenton would strike her too.
c09,"December 1, 1847",Her voice trembled as she told me that she has decided to write to her family back in England to tell them that it would be best if she and Mr. Hall returned there in the spring.
c07,"October 2, 1847",It makes me miss Grandda too.
c05,"August 1, 1847","From now on, I will take her advice and try to use my book for reflection."
c05,"August 1, 1847",She had wronged me.
c05,"August 1, 1847","I picked up her little child and walked beside the woman, who was thin and haggard and looked as old as my ma, although she told me she was not yet twenty-four."
c08,"November 4, 1847","When I asked what she meant, she told me that Mrs. Fenton’s father had brought the family from New York to Upper Canada after the American War of Independence."
c05,"August 1, 1847","But when she called softly for me to enter and I let myself inside, my spirits sank, for she was not alone."
c09,"December 1, 1847",More than once Mrs. Hall scolded her for not being quiet while her father slept.
c04,"July 3, 1847",How I ache to see Michael.
c03,"June 1, 1847","Or, rather, I should say that he was wrenched from Connor’s arms, for Connor did not want to let him go, saying that he would die in that hospital for certain."
c04,"July 3, 1847",I was too determined to catch the little thief.
c08,"November 4, 1847","Lucy had been out of sorts all day, so Mrs. Hall put her down in her own bed."
c09,"December 1, 1847",They want us to take Lucy to Sherbrooke.
c05,"August 1, 1847","I left the poor woman at the sheds, where she was told that there was no food to be had at the moment."
c05,"August 1, 1847","She has a gentle smile, clear blue eyes and a voice that sounds like a fine melody."
c05,"August 1, 1847",I heard two women talking this morning as they waited to be admitted to the house.
c04,"July 3, 1847",But she would change her mind if she met Mrs. Johnson.
c02,"May 1, 1847",One woman wept as she knelt over a man who had collapsed at the side of the road.
c04,"July 3, 1847","It took me longer than I would like to admit to come to my senses and to shout after him, “Thief!"
c05,"August 1, 1847",She told me that many of those who are nursing the ill have sickened and died.
c08,"November 4, 1847",Not another word was said about Mrs. Fenton’s accusations.
c05,"August 1, 1847","She is English and, hearing of so many orphans advertised for service, had come to look for a girl."
c03,"June 1, 1847",Da and the captain looked at each other for what seemed like ages.
c04,"July 3, 1847",He said he wanted to earn his keep and put money aside for when Da got back on his feet.
c05,"August 1, 1847","His da kept working until at last he, too, died from want of food."
c08,"November 4, 1847",He failed.
c06,"September 1, 1847",Mrs. Fenton must have been listening to us at least part of the time.
c08,"November 4, 1847","Nearing said that he was lucky to be alive, although he confided to Mrs. Lyons and me that his arm is very bad and that he might lose it."
c03,"June 1, 1847",Your family can never visit you where you lie or point out your resting place to those who come after you.
c04,"July 3, 1847",But I did not know where to find him or the name of his employer.
c05,"August 1, 1847","She knows nothing about me, but still she cares about my happiness and well-being."
c09,"December 1, 1847","I wrapped it in a bit of cloth, tied it with a twine bow and set it on a chair at the ready."
c06,"September 1, 1847","“You must not take offence,” she told me."
c09,"December 1, 1847",I waved until she was out of sight and called goodbye until my throat was sore.
c04,"July 3, 1847",I will try again now.
c05,"August 1, 1847","The letter was from the postmaster in Bytown, near where my uncle lived."
c04,"July 3, 1847","“You’re stealing from the sick.” He shoved everything into the blanket, grabbed up all four ends, and ran."
c09,"December 1, 1847","She had been wishing she could go, but was reluctant to leave Mrs. Hall."
