chapter_id,date,sentence
6,le 5 octobre 1666,"I was not an indentured servant or a slave, but her niece, and in a manner, her apprentice."
13,le 2 mai 1667,"I said nothing to Tante Barbe, for my thoughts were on what I must do."
3,le 14 juillet 1666,How I would have loved to dance as well.
5,le 20 septembre 1666,“Get out!” And she ran from my sight.
1,le 28 mai 1666,But we are so distantly related that Louise says it does not matter.
13,le 2 mai 1667,It was not until later I realized that Jean had not answered Tante Barbe’s question.
5,le 28 septembre 1666,"Minette walked between us, her tail in the air."
6,le 19 octobre 1666,"Yes, though, you have my permission,” warned Tante Barbe."
5,le 17 septembre 1666,I could not control myself.
12,le 5 avril 1667,"Straw might be spread to soak it up, but Tante Barbe said it would just be worse."
2,may,"Minette, I thought to myself in misery."
12,le 11 avril 1667,Jean and I did not speak as we walked back to Tante Barbe’s house.
8,le 14 decembre 1666,Both are so hard to control.
2,may,It is to be stored in the bottom of the ship with barrels and such.
5,le 28 septembre 1666,Even a small measure of kindness is important here.” He turned back to his work.
3,le 13 juillet 1666,I reminded them that Madame and Monsieur were both seasick and were of no use now.
8,le 14 decembre 1666,“My head and back ache.
6,may,"be a fille à marier , Monsieur Deschamps, but she has this last responsibility to her sister.” He dismissed Monsieur Deschamps as though he were an annoying gnat, and turned to me."
12,le 12 avril 1667,"It was not the cold, either."
5,le 13 septembre 1666,But I know that I heard her speak of her grandparents.
4,le 27 août 1666,"I have not come to know any of them very well, but they are good girls."
1,le 17 mai 1666,Monsieur Lecôté has expressed his regrets at the death of Papa.
1,le 10 mai 1666,Once I opened a book to find that an iris had been pressed between its pages.
4,le 28 août 1666,"Now, after living so closely together, it is meaningless."
8,le 25 decembre 1666,I will go to the gun shop and see later today.
12,le 20 avril 1667,How it seems life is always made up of both.
8,le 4 decembre 1666,"The coureurs de bois and other men who come here to spend a bit of time at the end of their day work hard, and are often up before dawn."
5,le 14 septembre 1666,"I see the point he tried to make to me, but I cannot help it."
13,le 4 mai 1667,"I would appreciate a cup.” “Ha!” sniffed Tante Barbe, but she could not keep from smiling."
2,le 23 juin 1666,"She is ten years of age, and she is different from anyone I have ever seen."
8,may,"“As for the kittens and other things, I suspected as much, but I had to be certain,” Tante Barbe said."
5,le 28 septembre 1666,"“You did well, mademoiselle,” he said slowly."
12,le 11 avril 1667,I know that you would find the strength to do anything you had to.” He has more faith in me than I have in myself.
8,le 7 decembre 1666,It took us an hour to clean his wounds that evening.
5,le 29 septembre 1666,"Monsieur Deschamps was as elegant as ever, but a transformation had taken place with Monsieur Aubry."
5,le 23 septembre 1666,More unsettling news.
4,le 4 août 1666,"I nearly burst into tears, but I would not let him see my weakness."
5,le 23 septembre 1666,"“Mademoiselle St. Onge is a fille à marier , I remind you.” Monsieur Aubry leaned on his musket and hesitated."
5,le 28 septembre 1666,"Perhaps if I begin with the day’s pleasant events, the words will come more easily."
13,le 2 mai 1667,"I told him I did not know, that I would not ever let anyone harm Kateri."
6,le 3 octobre 1666,"I must find the home of the Lecôtés, I told her."
5,may,I trust they are all well behaved.” On it went.
8,le 20 decembre 1666,"“The same way it always happens, Hélène,” said Tante Barbe, who laughed until she cried."
5,le 24 septembre 1666,"Even Minette seemed to feel as I did, making herself into a small shape in my lap."
8,le 14 decembre 1666,Perhaps his visit to the Mohawks had done him good.
3,le 9 juillet 1666,The waves were larger than ever and foam blew from them.
8,le 14 decembre 1666,"It seemed colder here, but that is always the way with houses in winter when they are left empty."
8,le 6 decembre 1666,"Her father told her she must ignore the gossips, that they had no idea what they were saying and that it was a lie."
6,may,“Hélène St. Onge.
3,le 3 juillet 1666,Catherine was all shadows.
6,le 11 octobre 1666,"We slowly fried them, then the muskrat pieces, and finally the heads in lard."
8,le 6 decembre 1666,"They were wed in the Mohawk way, she told me."
2,le 20 juin 1666,He is nearly bald except for a fringe of red hair that goes round his head.
6,le 11 octobre 1666,It never ends.
2,le 26 juin 1666,"Séraphin has had a hard life, I think, having been a sailor since he was just six."
6,le 3 octobre 1666,"The canoes were pulled to the beach and, one by one, we girls and Madame Laurent were helped out with such care you would have thought we were made of the most delicate porcelain."
9,le 31 janvier 1667,There was water in a basin and a cloth on the floor next to him.
6,le 3 octobre 1666,"Monsieur Aubry was explaining something about a fur trading fair when a man on the shore cheered, “Vive le Roi!” and then others turned to stare."
5,le 20 septembre 1666,I am writing this in a small inn called L’Érable .
9,le 31 janvier 1667,The days and nights passed slowly.
4,le 28 août 1666,"I have not only my chest of garments, but Catherine’s as well."
8,le 14 decembre 1666,My bed seems rather empty with only Minette and me in it.
6,le 8 octobre 1666,"Surely you understand how a good dowry enhances a woman’s prospects here, particularly amongst such as we Lecôtés.” I understood that, yes, I said."
9,le 6 janvier,Monsieur Aubry became quite pale at that.
1,may,She is not very lamb-like.
6,le 3 octobre 1666,"“Most are willing enough.” Then with great authority she announced, “We will take the girls to la Soeur Bourgeoys’s house, Monsieur Deschamps."
8,le 14 decembre 1666,Monsieur Aubry has returned to Montréal.
10,le 9 février 1667,Not to die in the wilderness.
4,le 30 août 1666,Kateri is more excited than ever.
2,may,"There was a snap of the coachman’s whip, a jingle of harness, and the carriage began to move."
6,may,"We stopped at a house, the door of which was open to let in the breeze."
6,le 4 octobre 1666,"You need not marry just anyone, though."
9,le 31 janvier 1667,"His voice faded and then stopped, for it was clear I barely listened."
2,may,"I braided her hair and fastened it upon her head with long pins of tortoiseshell, letting little curls dangle here and there so that her amber earrings showed between."
2,le 28 juin 1666,"This journey is like that for me, although I cannot tell Catherine of such ideas."
4,may,"flutter your eyelashes all you wish, mademoiselles, but I have no need for a wife,” he said to them today."
5,le 24 septembre 1666,I watched it grow smaller as we rowed toward shore.
6,le 15 octobre 1666,Minette has begun to bring me gifts.
6,le 19 octobre 1666,"Insisting we would prefer privacy, she hurried Kateri upstairs."
2,le 28 juin 1666,"Séraphin said, “We will not see land again for perhaps three months, mademoiselle."
3,may,she rest in peace.” I could not answer.
12,le 12 avril 1667,“Are we both so much older?” I asked Minette.
13,le 2 mai 1667,"“I know you will perish from curiosity if I do not tell you what was said, and I cannot have that,” Kateri whispered, dropping back a little."
13,le 2 mai 1667,He said something to her.
12,le 18 avril 1667,You need not even consider it courtship if you find that distressing.
1,le 14 mai 1666,"Minette does not care for the rain and so she stayed inside, lazy creature."
5,may,"Each will have a husband and a life of security, but I think it might have been more pleasant if they had proceeded a bit more slowly."
5,le 29 septembre 1666,"We walked down ourselves after a meagre breakfast of bread, cheese and water."
6,le 25 octobre 1666,"Fortunately this house has two fireplaces, one in the common room and one in the kitchen."
5,le 29 septembre 1666,"I will not say it was planned, but Séraphin, Kateri and her father were to ride in the same canoe as I."
10,may,In private.
5,le 27 septembre 1666,The brides both wore their clean Sunday gowns.
7,may,They are good cows whose ancestors came from Normandy.
11,le 20 mars 1667,How he laughed.
5,le 9 septembre 1666,I have no idea why I looked at Monsieur Aubry’s face at that moment.
2,le 15 juin 1666,But I have not ever seen anything like this ship that will take us across the ocean.
2,may,"I thought I knew my sister Catherine very, very well."
6,le 3 octobre 1666,There were many people on the beach.
6,may,"I should sleep well, she said, since this bed had a new mattress stuffed with cattail fluff."
13,le 5 mai 1667,A rainbow.
8,le 14 decembre 1666,"The day was cold but clear, the sun sparkled on the snow, and suddenly I felt a lightness in my heart that I had not felt before."
1,le 14 mai 1666,"Perhaps I should, but I would rather take off my shoes and stockings and run through the puddles in the garden."
8,le 7 decembre 1666,“What is it?” I asked.
9,le 6 janvier,Could he abandon me to such a thing?
9,le 6 janvier,"He was getting better, the blisters would dry up, the scabs would fall off, and he would grow stronger each day."
10,le 20 février 1667,"“I will be well paid for that job,” said Monsieur Aubry."
5,le 30 septembre 1666,"“Many cannot see beyond the hardships here, mademoiselle."
6,le 5 octobre 1666,"In time, all the dirt would come out."
3,le 20 juillet 1666,I did not want to write of this.
10,Février,The wind blows so hard that the shutters rattle and the cold is dreadful.
8,le 2 decembre 1666,"Although she does not have time for such things, she said I must try to learn."
12,le 11 avril 1667,"“ Madame la Courge ’s head makes a satisfying target, non?"
10,le 9 février 1667,The feathers used for the fletching were those of another tribe.
12,le 14 avril 1667,Tante Barbe and I are invited.
10,le 2 février 1667,He was wearing boots of leather that protected his paws.
13,le 2 mai 1667,But what of Kateri?
9,le 31 janvier 1667,There was no answer and so I walked inside the shop.
4,le 24 août 1666,“New France!” I cried.
6,le 26 octobre 1666,They were so excited.
1,le 24 mai 1666,This morning she said that there is barely enough room for us to stay here.
3,le 17 juillet 1666,"Several of them were hot and flushed this morning, and now all burn with fevers."
2,may,"I picked her up and hugged her, and she purred very loudly."
13,le 2 mai 1667,"I will come.” Then we were in each other’s arms, both saying how foolish was the other for coming out into such danger."
2,le 24 juin 1666,"Monsieur Aubry is not devout, it appears."
6,le 11 octobre 1666,"We would have the meat, and he would keep the furs for trading, since Tante Barbe did not care to scrape and tan them."
10,may,Catherine used to think that having men fight a duel over her would be most romantic.
9,le 31 janvier 1667,Kateri cried out.
5,le 16 septembre 1666,"When I told Kateri this, her eyes grew wide and she excused herself."
4,le 30 août 1666,I have no idea what lies in my future.
8,le 7 decembre 1666,"“Come watch the game,” he begged me and Kateri, and so we walked with him to the gate."
8,may,"I had known for a very long while about marriage and babies and, indeed, about where kittens came from."
5,may,accept a gift without scandal.” It was a basket with a lid.
6,le 15 octobre 1666,Sometimes she saves them for me.
9,le 6 janvier,The smallpox was gone from this house.
2,le 28 juin 1666,The weather is fine and the wind is blowing smartly.
12,le 18 avril 1667,"Does she not, Papa?” Later, when the rain stopped and the men came back into the house, Jean and I stood alone outside to take the air."
3,le 26 juillet 1666,Would I be afraid?
10,le 14 février 1667,He set a large gourd on a rock.
1,le 26 mai 1666,I have sinned.
5,le 17 septembre 1666,Think of how cold the water would be if some person were to accidentally jostle against you and you should take a tumble.
6,may,“Kateri and I will sleep well knowing you are safe here.
2,may,At the sound of my voice Minette began to purr!
6,may,I peeked out the door to watch him striding down the street through the snow.
10,le 14 février 1667,On the way back Monsieur Aubry said that I must ignore them.
6,le 11 octobre 1666,Tante Barbe and the coureur kept the heads for themselves and left them until last.
1,le 10 mai 1666,Today I thought I had lost Minette.
6,le 25 octobre 1666,A dozen coureurs de bois arrived and all were calling for hot meals.
1,le 9 mai 1666,"Meow , I say back to her."
2,le 26 juin 1666,"Madeleine had best be taking care of that garden properly, and so had the person who buys our house."
2,may,"We made our bed, Catherine and I."
6,le 4 octobre 1666,"“It is all behind you now, ma chère ."
9,le 6 janvier,Here are the Mohawk words for the day.
12,le 20 avril 1667,"I will miss them both, each in a different way, but I do enjoy the thought of the fresh meat it will give us for our table."
2,le 17 juin 1666,I really think they would not mind.
12,le 20 avril 1667,"If I were to wed Monsieur Aubry, Kateri would be my step-daughter."
10,le 19 février 1667,We began tonight with his first name.
12,le 19 avril 1667,"Instead, there was a charivari."
7,le 25 novembre 1666,"How she enjoyed this day back at Le Cadeau , the mass in the old church at Reignac, a brisk walk home with Papa, the added attention the servants paid her."
10,may,Monsieur Deschamps said huffily that he would discuss this with me another time.
1,le 10 mai 1666,I myself see to that.
1,le 19 mai 1666,“Insects!
2,le 23 juin 1666,"She has thick black hair that hangs perfectly straight, although she wears it in a long braid."
5,le 20 septembre 1666,"The bedding would have to be washed or aired, and any clothing left out must be washed as well."
4,le 25 août 1666,"Kateri brought up ship’s biscuit and crumbled it for them, but the birds cared more for the weevils that fell out."
12,le 10 avril 1667,What a long name for such a tiny creature.
10,le 3 février 1667,Would you choose that fate for yourself?
3,le 18 juillet 1666,They say the others are very weak.
13,le 2 mai 1667,What a potage she would make with them!
2,le 7 juin 1666,"I bent down to pick up a ribbon that had dropped onto the carpet, and when I turned to my chest, there was Minette sitting inside it."
8,le 21 decembre 1666,"“My shop has been closed since I returned, and I have done little work."
9,le 31 janvier 1667,"She said she would bring us anything we needed, and would pray for Monsieur Aubry."
11,le 20 mars 1667,Jean did not seem pleased at first this evening when he learned I had worked all day as I always do.
6,le 19 octobre 1666,Monsieur Aubry cleared his throat and took a deep breath.
6,le 19 octobre 1666,"“You as well, Hélène.” Then she followed Tante Barbe out of the common room."
2,le 15 juin 1666,"Out in the common room, we had eggs and bread for breakfast."
6,le 3 octobre 1666,They would help me somehow.
6,le 14 octobre 1666,She did not need to listen very hard since Monsieur Deschamps spoke very loudly.
6,may,"It is a wonder that I did not chop off my fingers as well, so disturbed was I."
2,le 26 juin 1666,Papa always said that I must learn all I can in this life.
6,may,Kateri squeezed my hand and I gave her a tiny smile.
2,may,I had also taken Papa’s journal.
9,le 6 janvier,"We have privacy, I added."
2,may,"She opened her mouth to argue, to say some thing about dignity or appearances, but then she closed her lips and patted my hand."
6,le 4 octobre 1666,Tante Barbe patted my hand.
5,le 6 septembre 1666,"The King needs his young women to marry and bear children so that New France will be peopled.” I scarcely knew how to answer except to mumble that yes, I would consider it."
12,le 16 avril 1667,"I am becoming more like her each day, I have told her."
3,le 20 juillet 1666,Père Denis said the prayers before they dropped Catherine over the side.
4,may,"“Mademoiselle, there are worse things than marriage to a decent man."
6,le 14 octobre 1666,"With more than a little pride in her voice, she did add that I am not just any other girl."
3,le 26 juillet 1666,I stood at the rail of the ship this morning holding Papa’s journal close to my chest.
6,le 4 octobre 1666,Take your time.
4,le 7 août 1666,Perhaps you
4,may,I think it will storm.
9,le 6 janvier,Monsieur Aubry regarded me with the saddest expression.
10,le 2 février 1667,"Its curved front ploughs through the snow, and a man can pull heavy loads on it."
12,le 1 avril 1667,"Until then, I content myself with the smell of the bread I baked today."
4,le 4 août 1666,Therefore you distress me.” There was a fierceness in his tone that made Monsieur Deschamps step back.
6,may,“What of Madame Moitié?” Kateri asked.
12,le 19 avril 1667,"He later told us that someone played a fiddle, and the men sang rude songs and threw pebbles against the shutters."
5,le 28 septembre 1666,"A thing I feared has indeed happened, and I nearly do not want to record it here."
2,le 23 juin 1666,She is half French and half Mohawk.
5,le 26 septembre 1666,"There he will become an engagé , signing a contract and working for a tradesman or a farmer."
6,le 3 octobre 1666,The Lecôtés were surely kind.
5,le 9 septembre 1666,"No one was able to understand what the Indians said, but their intent was clear."
7,le 28 novembre 1666,"“This is Papa’s shop and our home.” Some buildings here are of wood, and some are of stone."
2,le 26 juin 1666,"Fortunately, Madame Laurent or Monsieur Deschamps come above only for a brief while each day to take the air."
13,le 2 mai 1667,"They had been in Québec since the late fall, it seemed, but were here at last."
2,le 24 juin 1666,Today is the feast of Corpus Christi.
5,le 25 septembre 1666,The wedding fête preparations took nearly all day.
5,le 23 septembre 1666,The idea of sailing back did not please the crew.
10,le 3 février 1667,I had no wish to marry him.
8,le 4 decembre 1666,So are the lives of the women they marry.
11,le 15 mars 1667,With good food the men slowly will recover.
11,le 17 mars 1667,All of us here at the house have colds.
5,le 17 septembre 1666,I could have vowed that with each step the street should be rising in a wave just as the sea would.
13,le 2 mai 1667,We began to walk towards it when a voice called out behind us.
2,le 23 juin 1666,She looks forward to seeing him again.
10,le 12 février 1667,He heard the news from a Mohawk who came here to trade.
2,le 17 juin 1666,"They are of all sizes and shapes, some as young as I am, but most at least as old as Catherine, it appears."
3,le 13 juillet 1666,I wonder if he was ever seasick himself?
6,may,"We continued down what the man said was Rue Saint-Paul, which I scarcely saw, for now my eyes were filled with tears."
5,le 24 septembre 1666,"There is a school here, after all, for the girls of the townspeople and for the Indian girls as well."
6,le 10 octobre 1666,"Today was Sunday, and so we went to mass."
6,le 11 octobre 1666,The coureur showed me how to skin the muskrats.
12,le 18 avril 1667,"“You look different tonight, Mademoiselle St. Onge."
6,le 25 octobre 1666,But Tante Barbe calls.
2,may,She smiled bravely.
2,le 18 juin 1666,Catherine did not care to see it.
7,le 11 novembre 1666,"There is no doctor here, only some very good midwives, the nuns at Hôtel-Dieu , and a surgeon."
8,le 14 decembre 1666,"“Oui, madame,” he said cheerily."
2,may,Marie with the missing front tooth proudly showed me the small chest provided for each of the girls by the King.
3,le 9 juillet 1666,I do not want to die here.
4,le 28 août 1666,"“Is it charity for you to help me find my relative, Madame Moitié?"
4,may,"It is a deep, rumbling sound, for his voice is low."
1,may,No one except Papa ever spoke of her.
6,le 25 octobre 1666,Monsieur Deschamps appeared shortly after.
8,le 7 decembre 1666,I have all of my teeth and I intend to keep them.
8,le 20 decembre 1666,"Tante Barbe leaned over, looked and nodded."
13,le 2 mai 1667,"She said the warriors suspected who I was, since Jean had described me to them many times."
8,le 21 decembre 1666,"Then, before I could stop and reconsider, I extended the invitation to Monsieur Aubry."
7,may,There is a spit for roasting meat.
5,le 23 septembre 1666,The remaining Maries were frantic at the thought that we were stranded at Québec.
5,le 9 septembre 1666,"Papa hates to see it happen.” I myself ate nothing tonight, but not because of the brandy."
2,le 30 juin 1666,"They spoke quietly together and no matter how I strained my ears, I could not hear what they said."
2,le 17 juin 1666,It is easier to remember who they are by how they look.
9,le 31 janvier 1667,"If Kateri went out, then others might catch the smallpox from her."
6,le 5 octobre 1666,Each of those two rooms has four beds in it and last night the house was full.
10,le 2 février 1667,"Monsieur Aubry arrived at our door today, towing Kateri on a traine , which is a sled they make here out of birch."
10,le 14 février 1667,"Only practice will perfect my aim, and I will practise under his supervision as often as possible."
6,le 4 octobre 1666,"Later, when you feel as though you can, you will tell me how it is that you have come here on your own.” Then she hurried off, calling orders to the girl who helps her."
12,le 5 avril 1667,We needed wool and some large needles for darning stockings.
7,may,They stood quietly while I milked Brune.
7,le 24 novembre 1666,He wiped his dripping nose upon his sleeve.
4,le 28 août 1666,The shifts would do nicely for Kateri.
10,le 12 février 1667,"The sickness was not too severe, though, and Monsieur Aubry’s and Kateri’s family was spared."
3,le 6 juillet 1666,All of les filles à marier and even Madame and Monsieur are seasick.
13,le 2 mai 1667,"Séraphin stood with them, his red hair blowing from his cap."
3,le 16 juillet 1666,So do many of the other girls.
5,le 28 septembre 1666,I saw some cold looks directed at me by a few of the sisters.
10,le 24 février 1667,"“Her aim is improving,” he said."
8,le 5 decembre 1666,I cannot imagine what it must have been like when Mademoiselle Mance stepped foot here more than twenty years ago.
6,le 14 octobre 1666,"Lineage, indeed!"
11,le 7 mars 1667,All were killed.
5,le 29 septembre 1666,"It was foggy, and with each step swirls of grey parted like smoke."
10,Février,Tante Barbe says her time is very near.
8,may,"Papa had been very clear on that matter, I assured her."
4,may,"I wondered, before I answered."
12,le 18 avril 1667,"In spite of the light rain, men stood outside in the street making jokes about how old Monsieur Lespérance was, and how young was his bride."
10,le 2 février 1667,"Come, Minette."
10,le 14 février 1667,"“Madame la Courge eludes you, mademoiselle,” called out one of the soldiers, but it was in good fun."
5,le 3 septembre 1666,Minette thought that batting about balls of wool was nearly as much fun as catching rats.
8,le 6 decembre 1666,"The ways of the Mohawks are very different from ours, far more different than anyone has wished to tell me."
10,le 3 février 1667,I see it is.” I turned then.
5,may,"The river is such a perfect thing, wide and smooth with clear, deep water."
2,may,I must do it for myself now and I must dress Catherine’s hair just as Louise has shown me.
6,le 4 octobre 1666,I felt my throat tighten at such kindness.
8,le 20 decembre 1666,"Later, when I was up here in my room, she came to me and sat on the edge of the bed."
5,le 20 septembre 1666,He was carrying a musket.
10,may,We will taste it in three or four days.
6,le 10 octobre 1666,"By the time the priest began to give his sermon, it was so noisy that he had to nearly shout to be heard."
7,le 28 novembre 1666,"Monsieur Charbonneau, the shoemaker, had it then, but Monsieur Aubry had turned it into a good business and a comfortable home for himself and for Kateri."
6,le 11 octobre 1666,Then we served the other men who wanted muskrat.
6,le 12 octobre 1666,"Look how far I have wandered, and I am not even a cat."
2,le 21 juin 1666,She is the answer to the mystery of the empty cabin.
6,may,"Sometimes it does, and sometimes it does not."
13,le 5 mai 1667,"It is a great struggle, as life always is, but it prevails."
13,le 4 mai 1667,He stood.
1,le 8 mai 1666,"He is gone now as well, smallpox having taken him this winter, although in my heart I am certain that at least in part he died of sadness and loss."
5,le 9 septembre 1666,They seemed welcoming enough in spite of the terrible war clubs with which they were armed.
4,le 7 août 1666,This evening I spoke for a long while with Monsieur Aubry.
4,le 24 août 1666,"When he came back down, he said again that land was in the distance."
10,le 19 février 1667,He will learn blacksmithing and woodworking at first.
6,may,"“Most make a marriage without affection, and hope that affection comes."
2,may,"She spoke French, but with an accent I have never heard."
9,le 6 janvier,We cleansed the shop and kitchen by burning dried lavender and cedar chips that Tante Barbe brought us.
5,le 9 septembre 1666,Instead he scowled and his face was angry.
8,le 14 decembre 1666,Then he added tinder.
5,le 3 septembre 1666,"All the Mohawk girls learn to do it, she told me."
1,may,Papa did not agree.
4,le 21 août 1666,The sailors and the captain are wary.
6,may,I will help prepare you for the lucky man who will some day be your husband.
13,le 2 mai 1667,Madame Laurent fussed and chattered as she led the girls through the gate.
6,le 14 octobre 1666,"He came to the house and asked if he might speak with me in private, so into the kitchen we went."
2,le 23 juin 1666,How strange that we have both lost our mamans.
10,le 3 février 1667,"I think not.” Insisting that I will come to my senses, out he went."
2,le 23 juin 1666,He himself has a place forward with the sailors.
10,le 2 février 1667,"Kateri sat behind me, and we were bundled in cloaks and blankets so that only our faces showed."
5,le 23 septembre 1666,Before I could say a word he was carrying on about chaperones.
2,may,"I will never see it again, I thought."
5,le 28 septembre 1666,He had arranged for us to journey in large canoes like the ones the Indians use.
1,le 19 mai 1666,"Maman, Papa, and now my home will be gone."
5,le 3 septembre 1666,We spent the afternoon most pleasantly and quietly.
7,may,Those loaves are called soldiers’ bread and they are coarse and heavy.
5,le 9 septembre 1666,They are only Micmac hoping to trade.” It was true.
9,le 31 janvier 1667,"If I had three hands I might have brought Minette, but I do not, and so she remained by the fire."
3,le 5 juillet 1666,"The sky was grey and rain fell, although where the rain ends and the spray from the huge waves begins, one cannot tell."
5,le 23 septembre 1666,"As I lie here writing, it occurs to me that perhaps I might have added that Monsieur Aubry’s own friendship could mean something to me as well, were it to be offered."
9,le 31 janvier 1667,"I left Minette at home, since I was carrying a basket of tourtière s, some fresh bread and a little pot of butter."
7,le 8 novembre 1666,"Strangely, that makes me feel both happy and melancholy at the same time."
5,le 9 septembre 1666,I do not feel well at all.
9,le 31 janvier 1667,“He can carry Papa to Hôtel-Dieu .
1,may,I think that Madeleine and Anne are jealous of Catherine.
6,le 5 octobre 1666,Always be fair.” Apprentice.
8,le 20 decembre 1666,I happened to have Minette on my lap this morning.
2,le 6 juin 1666,I prayed that both Catherine and I will have the strength to make the journey and leave our dear home behind.
2,le 23 juin 1666,"Her eyes are dark, and she has her father’s smile."
2,le 21 juin 1666,"I am safe and warm in the bed here next to Catherine, but I cannot help wondering what lies ahead."
5,may,One of the men checked carefully first to make certain there were no plants that cause terrible itching.
10,le 20 février 1667,"I felt a puff of cold air as the door opened, but I did not look up, for people constantly come in and out."
6,le 19 octobre 1666,I had not the least idea what she meant.
13,le 2 mai 1667,How many times had Jean warned me of what might happen?
10,le 2 février 1667,"And when Minette tried to follow us, “Ah me!"
5,le 13 septembre 1666,"I have been ill. Madame Laurent tells me that three days passed before the fever broke and that last night Père Denis nearly blessed me with holy oil, since they thought it was possible that I would die."
6,may,"She smiled, looked past me at the cart and people who waited on the street and said, “Bonjour, mademoiselle."
5,may,"Short Marie and Marie with the freckles are to be married next Monday, since the priests here prefer that day for weddings."
8,le 2 decembre 1666,"Sheep mean lambs and mutton and, of course, wool."
5,le 30 septembre 1666,"“En Roulant Ma Boule” and “C’est l’Aviron” ring out repeatedly, sometimes with humorous new words added."
5,le 20 septembre 1666,The fire was out.
8,le 9 decembre 1666,"Tante Barbe says they sometimes rake the snow off the roofs, there is so much."
6,may,"“He had to begin somewhere,” she laughed."
3,le 22 juillet 1666,"By the mercy of le bon Dieu , all five of the Maries were spared and are slowly recovering."
6,le 3 octobre 1666,She seemed very happy at that.
2,le 13 juin 1666,La Rochelle is remarkable.
5,le 30 septembre 1666,The trees are the largest I have ever seen.
7,le 24 novembre 1666,"“It reminds him of my maman,” Kateri said, and I could hear the sadness in her voice."
6,le 5 octobre 1666,There was a large kitchen garden.
9,le 31 janvier 1667,"There was no sound at first, but then she ran into the shop from the kitchen."
5,le 27 septembre 1666,What a happy sound they made.
3,le 13 juillet 1666,I went out again.
5,may,There was no courtship or expressions of fondness.
10,may,"Pardonnez-moi , Mademoiselle St. Onge."
2,may,"“We are going to New France, Minette,” I murmured into her thick coat."
2,may,The few of our old servants who had come by to see us off wept and sniffled.
9,le 31 janvier 1667,He was hot with fever and his shirt was soaked through.
4,le 25 août 1666,What a wonderful thought.
5,le 15 septembre 1666,We are to go ashore soon for supplies and an outing.
2,le 12 juin 1666,I will not watch the lambs play in the fields near Reignac.
6,may,I cannot feel it and Papa always said to trust my feelings.
8,le 21 decembre 1666,It does not matter.
10,Février,"ce soir When I came into my room, for it was from my room that Tante Barbe had been calling, Minette was not asleep on my bed, where she sometimes is at this time of day."
1,le 8 mai 1666,Catherine is quite grand.
9,le 31 janvier 1667,I prayed every moment that Monsieur Aubry would live.
2,le 6 juin 1666,It will be a journey of three days or so from here.
10,le 20 février 1667,The fresh spruce beer is hideous in both taste and smell.
2,may,I burst out that I was but thirteen years old.
5,le 14 septembre 1666,"There are tall cliffs, and above the trees and the river rises a large hill."
5,le 28 septembre 1666,"Seven children, from a girl nearly my age to the infant she held in her arms, were behind him."
5,le 17 septembre 1666,I am now a fille à marier .
2,may,"Look at this, Hélène."
4,le 28 août 1666,"I could sell them, I suppose, but it hurts to think of that."
13,le 2 mai 1667,"I despaired then, for the footprints led out onto the common and it had begun to snow again."
7,le 25 novembre 1666,"I must keep those happy memories of her always, and try to forget the rest."
6,le 11 octobre 1666,"Tante Barbe served our coureur first, carrying in his meal in an écuelle and holding tight to its two handles."
6,may,"I refused him again, this time very firmly, and bid him bonjour ."
8,le 14 decembre 1666,There was no sickness in the village yet this winter.
4,le 26 août 1666,It is difficult to chew food.
7,le 2 novembre 1666,Papa used to say that work cures many things.
11,le 10 mars 1667,"The smell of dried herbs, savory, fennel, basil, sage, thyme, meets my nose every time I go in."
12,le 18 avril 1667,At least I think she did.
12,le 14 avril 1667,I would have liked to hear that acceptance myself.
9,le 6 janvier,"He smiled again, more happily this time."
2,le 26 juin 1666,Minette will make short work of them.
3,le 20 juillet 1666,Madame and Monsieur stood on deck with me.
9,le 6 janvier,"“That is why I wished to ask for time,” he said."
7,le 28 novembre 1666,Monsieur Aubry’s shop is not far from us.
11,le 15 mars 1667,"It is scurvy, but no one knows what causes it."
2,may,She lifted her hand to rap on the roof and signal the coachman to stop.
13,le 2 mai 1667,"“Hélène, stop!"
12,le 12 avril 1667,"I have taken one of the quilts from my bed and I am still comfortable and warm, since the weather has changed."
9,le 6 janvier,", the feast of the Epiphany, both passed by uncelebrated by Kateri and me."
8,le 7 decembre 1666,“Why are they doing this?” “Is it not wonderful?” exclaimed Kateri.
3,le 9 juillet 1666,"Each time lightning shot out from the clouds, I could see the ocean."
5,may,I do wish she would not grunt so.
5,le 13 septembre 1666,“My Mohawk grandmother and grandfather say that all things pass.” I was very sleepy and weak.
5,le 28 septembre 1666,"The man did not wait, but began to make his case immediately."
5,le 28 septembre 1666,"“What is not held together by friction is held by spruce roots, and it is sealed with animal fat mixed with spruce gum.” Minette leaped in, sat down and begin washing her face."
1,le 25 mai 1666,“Armand Lecôté will never marry you now.” I myself do not believe that Madeleine is correct.
3,le 26 juillet 1666,I explained that it was my papa’s journal.
5,may,I settled myself onto a low chair against which I could lean back.
10,le 2 février 1667,The design is very clever.
13,le 3 mai 1667,"Jean says that the Iroquois plan to sue for peace at Québec, and a treaty will surely be signed."
9,le 31 janvier 1667,He was so ill. Tante Barbe came many times each day.
10,le 14 février 1667,I went outside the palisade for the first time since I arrived.
1,may,How I miss the use of our library!
8,le 14 decembre 1666,"“It sounds excellent, but I think I will decline,” said Monsieur Aubry."
12,le 5 avril 1667,My old chaussons are quite worn.
5,le 23 septembre 1666,There will be this one last night aboard the ship and then we and our possessions must go ashore.
