book_name,chapter_id,date,sentence,version,neutral,positive,negative,immigration
SofS,c04,"July 3, 1847","I am writing this in Montreal, and my heart still aches with a greater sadness than I have ever known.",original,0,0,1,1
SofS,c04,"July 3, 1847","These words are written in Montreal, and a sadness heavier than any I have ever carried still fills my heart.",aug_1,0,0,1,1
SofS,c04,"July 3, 1847","I write this from Montreal, my heart still heavy with a grief deeper than anything I have felt before.",aug_2,0,0,1,1
SofS,c02,"May 1, 1847",What if it were overwhelmed by waves?,original,0,0,1,1
SofS,c02,"May 1, 1847",What would happen if the waves swallowed it whole?,aug_1,0,0,1,1
SofS,c02,"May 1, 1847",And what if the waves were to overwhelm it entirely?,aug_2,0,0,1,1
SofS,c02,"May 1, 1847",Uncle Liam writes that he dines like a king on wheat bread with butter made from the milk of his own cows and on eggs from the chickens he keeps.,original,0,0,1,1
SofS,c02,"May 1, 1847",Uncle Liam writes that he eats like royalty — wheat bread with butter from his own cows' milk and eggs from the hens he keeps.,aug_1,0,0,1,1
SofS,c02,"May 1, 1847","In his letter, Uncle Liam says he dines like a king on homemade butter, wheat bread, and eggs from his own chickens.",aug_2,0,0,1,1
SofS,c03,"June 1, 1847",Word came below late in the day that one of the sailors had died of the fever and was sent into the sea.,original,0,0,1,1
SofS,c03,"June 1, 1847",Word reached us below late in the afternoon that a sailor had succumbed to the fever and been committed to the sea.,aug_1,0,0,1,1
SofS,c03,"June 1, 1847",Late in the day the news filtered down to us that one of the sailors had died of fever and been given to the ocean.,aug_2,0,0,1,1
SofS,c02,"May 1, 1847",It is whispered that fear of ship’s fever fills his mind.,original,0,0,1,1
SofS,c02,"May 1, 1847",It is said in hushed tones that ship's fever has taken hold of his thoughts.,aug_1,0,0,1,1
SofS,c02,"May 1, 1847",Whispers have it that the fear of ship's fever has consumed him.,aug_2,0,0,1,1
SofS,c05,"August 1, 1847","She did not know either, but a doctor who overheard my question said that because of the sickness, business and travel about the city have suffered, and the city’s merchants, save the coffin makers, are complaining that something must be done or the city will be ruined.",original,0,0,1,1
SofS,c05,"August 1, 1847","She did not know either, but a doctor who happened to overhear told us that the illness had taken a toll on trade and movement through the city, and that every merchant except the coffin makers was clamoring for something to be done before the city's ruin was complete.",aug_1,0,0,1,1
SofS,c05,"August 1, 1847","Neither did she, but a nearby doctor explained that sickness had crippled the city's business and travel, and that every merchant save the coffin makers was demanding action before the city was destroyed.",aug_2,0,0,1,1
SofS,c03,"June 1, 1847","As her husband was buried at sea, the children have no one to look after them, and she worries what will become of them.",original,0,0,1,1
SofS,c03,"June 1, 1847","With her husband buried at sea, there is no one to care for her children, and she fears for their future.",aug_1,0,0,1,1
SofS,c03,"June 1, 1847","Her husband's burial at sea has left her children with no one to look after them, and she is sick with worry about what will become of them.",aug_2,0,0,1,1
SofS,c05,"August 1, 1847","She called us “a nation of beggars and improvident creatures.” The gentleman protested that the potato crop
 had been ruined for two years in a row and that people were starving not out of laziness but from lack of food.",original,0,0,1,1
SofS,c05,"August 1, 1847","She called us ""a nation of beggars and improvident creatures."" A gentleman pushed back, pointing out that the potato crop had failed two years running and that hunger — not laziness — was what was killing people.",aug_1,0,0,1,1
SofS,c05,"August 1, 1847","""A nation of beggars and improvident creatures"" was how she described us. A gentleman objected, noting that two straight years of failed potato crops had left people starving through no fault of their own.",aug_2,0,0,1,1
SofS,c04,"July 3, 1847","But then I began to worry that the steamer would sail without me, carrying Da and
 Michael away to Montreal where I would never find them.",original,0,0,1,1
SofS,c04,"July 3, 1847","But then the fear crept in that the steamer might leave without me, taking Da and Michael off to Montreal where I would lose them entirely.",aug_1,0,0,1,1
SofS,c04,"July 3, 1847","A dread came over me that the steamer would sail before I could board, carrying Da and Michael away to Montreal where I might never find them.",aug_2,0,0,1,1
SofS,c05,"August 1, 1847","Despite the sisters’ best efforts, people continue to arrive ill and many die each day.",original,0,0,1,1
SofS,c05,"August 1, 1847","For all the sisters' tireless work, people keep arriving in a wretched state and many die every day.",aug_1,0,0,1,1
SofS,c05,"August 1, 1847","Despite everything the sisters do, the sick keep coming and deaths occur daily.",aug_2,0,0,1,1
SofS,c04,"July 3, 1847",This is not the great adventure I had expected.,original,1,0,1,1
SofS,c04,"July 3, 1847",This is nothing at all like the great adventure I had imagined it would be.,aug_1,1,0,1,1
SofS,c04,"July 3, 1847",The great adventure I had expected — this is not it.,aug_2,1,0,1,1
SofS,c04,"July 3, 1847","It was a crew member who, with one of his mates, was removing a passenger who had died in the night.",original,0,0,1,1
SofS,c04,"July 3, 1847","It was a crew member who, together with a mate, was carrying away a passenger who had died during the night.",aug_1,0,0,1,1
SofS,c04,"July 3, 1847","One of the crew, with help from a companion, was removing a passenger who had not survived the night.",aug_2,0,0,1,1
SofS,c09,"December 1, 1847","Connor said he had been welcomed and fairly treated when he’d first arrived as an orphan, but soon found himself just one Irish lad among thousands who stood accused of stealing jobs from the people of Montreal and undercutting their wages by agreeing to work for whatever an employer might offer.",original,0,0,1,1
SofS,c09,"December 1, 1847","Connor said he had been made welcome and treated fairly when he first came as an orphan, but before long found himself just one Irish boy among thousands accused of taking jobs from Montreal's people and driving down wages by accepting whatever pay any employer would offer.",aug_1,0,0,1,1
SofS,c09,"December 1, 1847","When he first arrived as an orphan he was welcomed and treated well, Connor said, but soon enough he was simply another Irish lad in a crowd of thousands, blamed for stealing work from locals and undercutting wages by taking whatever a boss would pay.",aug_2,0,0,1,1
SofS,c02,"May 1, 1847","Many were sick during the storm, and none of the waste could be emptied.",original,0,0,1,1
SofS,c02,"May 1, 1847","The storm left many sick, and none of the waste could be cleared away.",aug_1,0,0,1,1
SofS,c02,"May 1, 1847",Sickness swept through during the storm and there was no way to empty any of the waste.,aug_2,0,0,1,1
SofS,c05,"August 1, 1847",He added that there are some people in the city who would like to ship all the Irish back to their landlords and would do it in a trice if there were a way that would not cost them anything.,original,0,0,1,1
SofS,c05,"August 1, 1847",He added that there are people in the city who would gladly send every Irish person back to their landlords and would do so without a second thought if it could be arranged at no cost to themselves.,aug_1,0,0,1,1
SofS,c05,"August 1, 1847","Some people in the city, he went on, would ship all the Irish straight back to their landlords in a heartbeat — provided it cost them nothing.",aug_2,0,0,1,1
SofS,c02,"May 1, 1847",What if I fell overboard?,original,1,0,1,1
SofS,c02,"May 1, 1847",What if I were to tumble into the sea?,aug_1,1,0,1,1
SofS,c02,"May 1, 1847",The thought of going overboard terrified me.,aug_2,1,0,1,1
SofS,c03,"June 1, 1847",Annie Malone in the berth below us shivers under her shawl despite the sweltering heat in the hold.,original,0,0,1,1
SofS,c03,"June 1, 1847","In the berth below ours, Annie Malone trembles under her shawl despite the suffocating heat down in the hold.",aug_1,0,0,1,1
SofS,c03,"June 1, 1847","Annie Malone, in the berth just beneath us, shivers beneath her shawl even in the sweltering heat of the hold.",aug_2,0,0,1,1
SofS,c02,"May 1, 1847","Steamer
 is not such a fine word after all.",original,1,0,1,1
SofS,c02,"May 1, 1847",Steamer turns out to be not such a fine word as it sounded.,aug_1,1,0,1,1
SofS,c02,"May 1, 1847",The word steamer is not quite so pleasing a thing as it seemed.,aug_2,1,0,1,1
SofS,c07,"October 2, 1847","I have none when I think of my dear ma and wee Patrick, who found their rest in the deep, dark sea.",original,0,0,1,1
SofS,c07,"October 2, 1847","When I think of my dear ma and little Patrick, who found their rest in the dark depths of the sea, I have none left.",aug_1,0,0,1,1
SofS,c07,"October 2, 1847","Thinking of my dear ma and wee Patrick, both at rest in the deep dark sea, takes whatever peace I might have had.",aug_2,0,0,1,1
SofS,c03,"June 1, 1847",Ma stayed in the berth all day with her face to the wall and did not even attend services.,original,0,0,1,1
SofS,c03,"June 1, 1847","Ma lay in the berth all day long, her face turned to the wall, not even rising for the church service.",aug_1,0,0,1,1
SofS,c03,"June 1, 1847",All day Ma kept to the berth with her face toward the wall and did not stir even for services.,aug_2,0,0,1,1
SofS,c02,"May 1, 1847",The weather coming across to England was foul.,original,0,0,1,1
SofS,c02,"May 1, 1847",The crossing over to England was made in foul weather.,aug_1,0,0,1,1
SofS,c02,"May 1, 1847",Foul weather was what we had on the voyage across to England.,aug_2,0,0,1,1
SofS,c03,"June 1, 1847","When his body was finally put into the ocean, Mrs. Kelleher rushed to the side of the ship to follow him.",original,0,0,1,1
SofS,c03,"June 1, 1847","When they finally put his body into the sea, Mrs. Kelleher ran to the ship's edge as if to throw herself in after him.",aug_1,0,0,1,1
SofS,c03,"June 1, 1847","As his body was finally committed to the ocean, Mrs. Kelleher rushed to the rail, as though she meant to follow him in.",aug_2,0,0,1,1
SofS,c02,"May 1, 1847","Many are grumbling that the absence of illness is a miracle, so poor is the food that the shipping company has provided.",original,0,0,1,1
SofS,c02,"May 1, 1847","There are many grumbling that it is a miracle nobody has fallen ill yet, so poor is the food the shipping company has given us.",aug_1,0,0,1,1
SofS,c02,"May 1, 1847","People are muttering that avoiding sickness this long is a miracle, given how wretched the food from the shipping company has been.",aug_2,0,0,1,1
SofS,c02,"May 1, 1847","Now that the ship is underway, many people are sick.",original,0,0,1,1
SofS,c02,"May 1, 1847","Now that the ship has put to sea, sickness is spreading among many on board.",aug_1,0,0,1,1
SofS,c02,"May 1, 1847",Many passengers have fallen ill now that the ship is underway.,aug_2,0,0,1,1
SofS,c04,"July 3, 1847","I wish we were still back
 home or at least that we had found a place to stay in England.",original,0,0,1,1
SofS,c04,"July 3, 1847","I wish we had never left home, or at the very least had managed to find somewhere to stay in England.",aug_1,0,0,1,1
SofS,c04,"July 3, 1847",If only we were still at home — or had at least been able to settle somewhere in England.,aug_2,0,0,1,1
